subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
math	MA02	数の性質	記号 [a, b] を「aから始まる連続したb個の整数の和」と約束します。例えば [3, 2] は 3+4=7 です。このとき [1, 9] はいくつになりますか？	"[""36"", ""40"", ""45"", ""55""]"	2	45	1から9までの連続する9個の整数の和を求めます。 (1+9)×9÷2＝45 となります。	easy
math	MA02	数の性質	記号 [a, b] を「aから始まる連続したb個の整数の和」と約束します。[5, 3] の計算結果はいくつになりますか？	"[""15"", ""18"", ""21"", ""24""]"	1	18	5から始まる3個の整数の和なので、 5+6+7＝18 となります。	easy
math	MA02	数の性質	記号 [a, b] を「aから始まる連続した10個の整数の和」とします。[□, 10] が 2023 より大きくなるような最小の整数□はいくつですか？	"[""197"", ""198"", ""199"", ""200""]"	1	198	式は □×10 + (0+1...+9) = □×10 + 45 です。 □×10 + 45 > 2023 を解くと □ > 197.8 となるので、最小の整数は198です。	normal
math	MA02	数の性質	ある整数□と、その各位の数字の和を足すと 111 になりました。このような2桁の整数□を答えなさい。	"[""87"", ""92"", ""96"", ""99""]"	2	96	96の場合、各位の和は 9+6=15 です。 96+15＝111 となり、条件を満たします。	normal
math	MA02	数の性質	ある整数□と、その各位の数字の和を足すと 111 になりました。このような3桁の整数□を答えなさい。	"[""101"", ""103"", ""105"", ""110""]"	2	105	105の場合、各位の和は 1+0+5=6 です。 105+6＝111 となり、条件を満たします。	normal
math	MA02	数の性質	2017を整数Aで割ったときの「商」が10より大きくなるような、整数Aは何個ありますか？	"[""181個"", ""182個"", ""183個"", ""201個""]"	2	183個	2017÷11＝183.3... なので、Aが183のときに商が11（10より大きい）になります。Aが1から183までのとき条件を満たします。	normal
math	MA02	数の性質	2017を整数Aで割ったときの「商」がちょうど6になるような、整数Aは何個ありますか？	"[""46個"", ""47個"", ""48個"", ""49個""]"	2	48個	商が6になる最大のAは 2017÷6=336、商が7になる最大のAは 2017÷7=288 です。よって 289から336までの 336-288＝48個です。	normal
math	MA02	数の性質	計算式 (B×5 - 72) ÷ 30 の答えの整数部分が 4 になるような「奇数」のBのうち、最も小さい数はいくつですか？	"[""37"", ""39"", ""41"", ""43""]"	1	39	4 ≦ (B×5-72)/30 < 5 を解くと 38.4 ≦ B < 44.4 となります。この範囲の最小の奇数は39です。	normal
math	MA02	数の性質	数字が「1, 2, 2, 3, 3, 3, 4, 5, 5, 6, 6, 6...」と並ぶ数列があります。この数列で「21」が初めて出てくるのは何番目ですか？	"[""38番目"", ""39番目"", ""40番目"", ""41番目""]"	2	40	(1,2,2), (3,3,3), (4,5,5), (6,6,6)...と6個1組で考えると、21は7組目(21÷3=7)に現れます。6組(36個)の次、7組目の4番目が最初の21なので40番目です。	normal
math	MA02	数の性質	数字が「1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3...」と5個ずつ並んでいます。これを3個ずつの組に分けたとき、59番目の組に入る3つの数は何ですか？	"[""34, 35, 35"", ""35, 35, 35"", ""35, 36, 36"", ""36, 36, 36""]"	2	35, 36, 36	59番目の組の最後は 59×3＝177番目の数です。175番目(35×5)までは「35」で、176番目からは「36」に変わります。よって(35, 36, 36)です。	normal
math	MA02	数の性質	数列「3,2,1, 5,4,3, 7,6,5...」のように、3個1組で数字が並んでいます。この数列で「101」が最初に出てくるのは何番目ですか？	"[""148番目"", ""150番目"", ""151番目"", ""153番目""]"	0	148番目	各組の真ん中は2, 4, 6...となっています。101が含まれるのは、真ん中が100の組(101,100,99)です。これは50組目の1番目なので 49×3+1=148番目です。	normal
math	MA02	数の性質	1から6までの目があるサイコロを4回振って4桁の数を作るとき、その数が「4の倍数」になる組み合わせは何通りありますか？	"[""124通り"", ""216通り"", ""324通り"", ""432通り""]"	2	324通り	4の倍数は下2桁が4の倍数です。1〜6で作れる下2桁は9通り。千と百の位は各6通りなので、6×6×9＝324通りとなります。	normal
math	MA02	数の性質	4桁の整数が「4の倍数」であるかどうかを判定するには、どこの数字を見ればよいですか？	"[""すべての位の和"", ""一の位が偶数かどうか"", ""下2桁が4で割り切れるか"", ""下3桁が4で割り切れるか""]"	2	下2桁が4で割り切れるか	100は4で割り切れるため、100の位より上は無視して、下2桁（十の位と一の位）だけを確認すれば判定できます。	easy
math	MA02	数の性質	方眼紙の1行1列目に1、2行2列目に9、3行3列目に25...と奇数の平方数（同じ数を2回掛けた数）を並べた表があります。15行15列目の数はいくつですか？	"[""225"", ""441"", ""841"", ""961""]"	2	841	n行n列目の数は「(2n-1)の2乗」という規則があります。15行目は (2×15-1)=29 の2乗なので、29×29＝841となります。	normal
math	MA02	数の性質	西暦2016年は「2, 3, 7」という3つの素数をすべて使って「2^5 × 3^2 × 7」と表せます。次にこの3つの数字をすべて使って表せる（＝42の倍数である）年は何年ですか？	"[""2030年"", ""2042年"", ""2058年"", ""2100年""]"	2	2058年	2016＝42×48 です。次の候補は 42×49 ですが、49=7×7 なので「2, 3, 7」をすべて含みます。42×49＝2058年となります。	normal
math	MA02	数の性質	「3 1/4」「3 2/21」「7 7/12」のどの数に掛けても、答えがすべて整数になるような分数のうち、最も小さいものはどれですか？	"[""84/13"", ""42/13"", ""84/26"", ""13/84""]"	0	84/13	仮分数に直すと 13/4, 65/21, 91/12 です。掛ける分数の分子は分母(4, 21, 12)の最小公倍数84、分母は分子(13, 65, 91)の最大公約数13となります。	normal
math	MA02	数の性質	複数の分数に「ある分数」を掛けて、答えをすべて整数にしたいとき、掛ける分数の「分母」はどうあるべきですか？	"[""元の分数の分母の最小公倍数"", ""元の分数の分子の最大公約数"", ""元の分数の分子の最小公倍数"", ""元の分数の分母の最大公約数""]"	1	元の分数の分子の最大公約数	掛ける分数の分母は、元の分数の「分子」を約分して消す必要があるため、分子たちの公約数である必要があります。最も小さい分数にするには「最大公約数」を選びます。	normal
math	MA02	数の性質	1から3のカードがあり、サイコロの目と一致すればそのカードを、不一致なら全3枚を裏返します。2回後に初期状態に戻るサイコロの目の出方は何通り？	"[""9通り"",""12通り"",""15通り"",""18通り""]"	1	12通り	「同じ1枚を2回裏返す」3通りと、「全枚を2回裏返す（不一致×不一致）」9通りを合計します。	hard
math	MA02	数の性質	カードの裏返し操作で、1回目に「不一致（全裏返し）」、2回目も「不一致（全裏返し）」となって元に戻るパターンは何通りありますか？	"[""3通り"",""6通り"",""9通り"",""12通り""]"	2	9通り	1回目に不一致となるのは3通り（4,5,6）、2回目も3通りなので、3×3＝9通りとなります。	normal
math	MA02	数の性質	3つの異なる整数の積が120であるとき、その3つの数の和（A+B+C）が最小になる値はいくつですか？	"[""13"",""14"",""15"",""16""]"	2	15	積が一定のとき、3つの数が互いに近いほど和は小さくなります。4×5×6=120のとき、和は15で最小です。	easy
math	MA02	数の性質	積が120になる3つの整数の和を最小にしたいとき、選ぶべき3つの数の組み合わせはどれですか？	"[""2, 6, 10"",""3, 5, 8"",""4, 5, 6"",""2, 3, 20""]"	2	4, 5, 6	4+5+6=15となり、他のどの組み合わせ（例：3+5+8=16）よりも和が小さくなります。	normal
math	MA02	数の性質	「4で割ると1余る」という条件を満たす2桁の整数（10〜99）は、全部で何個ありますか？	"[""21個"",""22個"",""23個"",""24個""]"	1	22個	1から99の中に24個あり、そこから1桁の「1, 5, 9」の3個を除くと、13から97までの22個になります。	normal
math	MA02	数の性質	「4で割ると1余る」2桁の整数のうち、最も大きい数はいくつですか？	"[""93"",""95"",""97"",""99""]"	2	97	100が4の倍数なので、その1つ前の4の倍数は96。それに1を足した97が条件を満たす最大の2桁の数です。	easy
math	MA02	数の性質	A×A=B、A+D=B×C という2つの式があります。A,B,C,Dが1から9の異なる整数のとき、Dにあてはまる数字は何？	"[""4"",""5"",""6"",""7""]"	2	6	A=3のときB=9となり、3+D=9×Cを満たすのはC=1, D=6の組み合わせのみです。	normal
math	MA02	数の性質	A×A=B という式で、AとBが1から9の異なる整数のとき、Aにあてはまる可能性がある数は「2」ともう一つは何ですか？	"[""3"",""4"",""5"",""6""]"	0	3	2×2=4、3×3=9。4×4以上は10を越えてしまうため、Aは2か3に限られます。	easy
math	MA02	数の性質	中心から渦巻き状に数字を並べた表で、真ん中9個の数字の和が1989でした。この表の1段目（一番上）の右端の数は？	"[""13"",""15"",""17"",""19""]"	1	15	9個の平均221が中央付近の値です。全体の中心が225(15×15)となるため、1辺の長さである15が右端にきます。	hard
math	MA02	数の性質	真ん中9個の整数の合計が1989であるとき、その9個の真ん中（平均値）はいくつになりますか？	"[""211"",""221"",""231"",""241""]"	1	221	1989 ÷ 9 = 221 と計算できます。	easy
math	MA02	数の性質	各位の数字を足すと5になる3桁の整数のうち、「5の倍数」は何個ありますか？	"[""3個"",""4個"",""5個"",""6個""]"	2	5	一の位が0になる「500, 410, 140, 320, 230」の5個です。一の位が5になる3桁の数はありません。	normal
math	MA02	数の性質	各位の数字の和が5になる3桁の整数のうち、5の倍数「ではない」ものはどれですか？	"[""500"",""410"",""401"",""320""]"	2	401	5の倍数は一の位が0か5である必要があります。401は一の位が1なので5の倍数ではありません。	easy
math	MA02	数の性質	各位の数字を足すと5になる3桁の整数をすべて書き出し、それらを全部足すと合計はいくらになりますか？	"[""3520"",""3620"",""3720"",""3820""]"	2	3720	500, 410, 401, 140, 104, 320, 302, 230, 203, 311, 131, 113, 221, 212, 122の15個を足します。	hard
math	MA02	数の性質	2進法の仕組みで、●=1, ○=0とし、右から1, 2, 4, 8, 16の位とします。[●○●○●] が表す数値は？	"[""19"",""21"",""23"",""25""]"	1	21	16×1 + 8×0 + 4×1 + 2×0 + 1×1 = 16 + 4 + 1 = 21 となります。	easy
math	MA02	数の性質	数値「21」を、右から1, 2, 4, 8, 16の位とする2進法の記号（●=1, ○=0）で表すとどうなりますか？	"[""●●○●○"",""○●○●●"",""●○●○●"",""●○○●●""]"	2	●○●○●	21は16+4+1なので、16の位、4の位、1の位を●にすると「●○●○●」になります。	normal
math	MA02	数の性質	りんご2個とみかん3個で460円、りんご1個とみかん1個で190円です。りんご1個の値段はいくらですか？	"[""100円"",""110円"",""120円"",""130円""]"	1	110円	2個+2個なら380円。1式目との差を考えると、みかん1個が80円。よってりんごは190-80=110円です。	easy
math	MA02	数の性質	りんご1個110円、みかん1個80円のとき、りんご2個とみかん3個を買うと代金はいくらになりますか？	"[""440円"",""450円"",""460円"",""470円""]"	2	460円	110×2 + 80×3 = 220 + 240 = 460円となります。	easy
math	MA02	数の性質	[1,2,3]の状態から、2回の操作で[1,5,4]（2枚目と3枚目だけ裏返った状態）にするサイコロの出方は何通り？	"[""5通り"",""6通り"",""7通り"",""8通り""]"	2	7通り	1回目に1枚だけ裏返すか、全裏返しするかで場合分けして数えると、条件に合うのは7通りです。	hard
math	MA02	数の性質	1辺の長さLが偶数で、面積（L×L）を3で割ると1余るようなLを小さい順に並べたとき、100番目のLは何？	"[""294"",""296"",""298"",""300""]"	2	298	L=2nとおくと、nが3の倍数以外のときに条件を満たします。100番目のnは149なので、L=149×2=298です。	hard
math	MA02	数の性質	数表で、Dの位置が97（10列4行目）のとき、その左隣の列にあるA,B,C（9列3,4,5行目）の合計は？	"[""231"",""234"",""237"",""240""]"	1	234	規則からA=79, B=78, C=77となり、合計は234です。	hard
math	MA02	数の性質	数表の特定の3つの数A,B,Cが、それぞれ79, 78, 77であるとき、この3つの数の合計はいくらですか？	"[""224"",""234"",""244"",""254""]"	1	234	79 + 78 + 77 = 234 です。単純な足し算ですが、表の読み取りの確認になります。	easy
math	MA02	数の性質	各段の白カードと黒カードの合計の差が61になるのは、11段目ともう一つは何段目ですか？	"[""112段目"",""122段目"",""132段目"",""142段目""]"	1	122段目	偶数段では「段数÷2」が白黒の差になる規則があるため、61×2＝122段目となります。	hard
math	MA02	数の性質	縦・横・斜めの3つの数の積がすべて等しくなる「魔乗陣」で、対角線の積が27のとき、空欄「エ」に入る数は？	"[""24"",""30"",""36"",""42""]"	2	36	すべての列の積が27になるように計算を進めると、3列目は 0.5 × エ × 1.5 = 27 となり、エ=36が導かれます。	normal
math	MA02	数の性質	魔乗陣において、ある列の3つの数が「0.5」「36」「1.5」でした。この魔乗陣の「積の合計」はいくつですか？	"[""18"",""27"",""36"",""54""]"	1	27	0.5 × 36 × 1.5 = 18 × 1.5 = 27 となります。	easy
math	MA02	数の性質	n番目の表の総和が「左端列の合計の平方（2乗）」になる規則があるとき、6番目の表（左端の和が28）の総和は？	"[""484"",""625"",""784"",""900""]"	2	784	28 × 28 = 784 となります。	normal
math	MA02	数の性質	28の2乗（28×28）を計算すると、いくつになりますか？	"[""756"",""784"",""812"",""844""]"	1	784	28×28＝784です。群数列の総和を求める際の最終計算として重要です。	easy
math	MA02	数の性質	1から1000までの整数のうち、「3で割って1余る数」は全部で何個ありますか？	"[""332個"",""333個"",""334個"",""335個""]"	2	334個	(1000 - 1) ÷ 3 + 1 = 334個 と計算できます。	normal
math	MA02	数の性質	1から1000までの「3で割って1余る数」334個の中で、さらに「2の倍数」であるものは何個ありますか？	"[""165個"",""166個"",""167個"",""168個""]"	2	167個	3で割って1余る数は「奇、偶、奇、偶…」と交互に並ぶため、334 ÷ 2 = 167個となります。	normal
math	MA02	数の性質	1から1000までの「3で割って1余る数」の中で、「2の倍数でも5の倍数でもない数」は何個ありますか？	"[""124個"",""134個"",""144個"",""154個""]"	1	134個	全体334個から、2の倍数(167個)と5の倍数(67個)を除き、重複する10の倍数(34個)を戻して計算します。	hard
math	MA02	数の性質	1から1000までの中に「3で割って1余る数」が334個あります。このうち「5の倍数」は何個含まれますか？	"[""65個"",""66個"",""67個"",""68個""]"	2	67個	1, 16, 31...と15ずつ増える数列になります。(1000-1)÷15 = 66余り9。よって66+1=67個です。	hard
math	MA02	数の性質	3の倍数をA、余り1をB、余り2をCの組に分けるとき、145はどの組の何番目ですか？（0はAの1番目とする）	"[""B組の48番目"",""B組の49番目"",""C組の48番目"",""C組の49番目""]"	1	B組の49番目	145 ÷ 3 = 48 余り 1 なのでB組。0から始まるため、商48に対して順番は48+1=49番目です。	normal
math	MA02	数の性質	数145を3で割ったときの「商」と「余り」の組み合わせとして正しいものはどれですか？	"[""商47、余り2"",""商48、余り1"",""商48、余り2"",""商49、余り1""]"	1	商48、余り1	145 ÷ 3 = 48 余り 1 です。	easy
math	MA02	数の性質	4個の電球があり、8回操作した後の状態を「●=点灯、○=消灯」で表すとどうなりますか？（2進法の規則に従う）	"[""○●○○"",""○○●○"",""●○○○"",""○○○●""]"	2	●○○○	8回目は2進法で[1000]となり、左端（8の位）のみが点灯する状態になります。	normal
math	MA02	数の性質	電球の点滅が2進法の位（右から1, 2, 4, 8）を表すとき、左端だけが点灯している「●○○○」は何回操作した状態？	"[""4回目"",""7回目"",""8回目"",""16回目""]"	2	8回目	左端は8の位なので、[1000]は10進法で8を意味します。	easy
math	MA02	数の性質	「○●●●○●●●…」と繰り返す列で、黒石（●）が累計90個目になるのは、全体で何番目の位置ですか？	"[""132番目"",""133番目"",""134番目"",""135番目""]"	2	134番目	1周期に黒6個を含むセットが15組。15セット目の最後の黒は全体の134番目に位置します。	hard
math	MA02	数の性質	「○●●●○●●●…」という3個ずつの黒石を含む周期（1周期9個、うち黒6個）で、15セット目までの石の総数は？	"[""125個"",""135個"",""145個"",""155個""]"	1	135個	1セット9個 × 15セット = 135個となります。	easy
math	MA02	数の性質	「○●●●○●●●…」という周期で、黒石が90個あるとき、白石（○）は何個ありますか？	"[""40個"",""45個"",""50個"",""55個""]"	1	45個	黒:白 = 6:3 = 2:1 の比率なので、黒90個に対して白は45個となります。	normal
math	MA02	数の性質	120を3つの異なる整数の積（A×B×C）に分解するとき、最も和が大きくなる組み合わせの和は？	"[""63"",""85"",""123"",""127""]"	2	123	1×2×60などが考えられますが、異なる整数なら1+2+60=63。120が最大なら1,2,60、最小なら4,5,6付近を調べます。	hard
math	MA02	数の性質	「4で割ると1余る2桁の数」を小さい順に並べたとき、最初の3つは何ですか？	"[""10, 14, 18"",""11, 15, 19"",""13, 17, 21"",""14, 18, 22""]"	2	13, 17, 21	10以上の数で、4×3+1=13、4×4+1=17、4×5+1=21 となります。	easy
math	MA02	数の性質	ある魔乗陣の1行目が「6, 1, 4.5」でした。この魔乗陣のすべての列の積はいくつになりますか？	"[""24"",""27"",""30"",""33""]"	1	27	6 × 1 × 4.5 = 27 となります。どの列もこの積になります。	easy
