subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
math	MA04	速さ	2.1kmの道のりを、最初は分速50m、途中から分速70mで歩き、合計34分かかりました。分速50mで歩いた時間は何分間？	"[""12分"", ""14分"", ""16分"", ""20分""]"	1	14分	つるかめ算を利用します。(70×34-2100)÷(70-50)＝280÷20＝14分です。	hard
math	MA04	速さ	2.1kmの道のりを、最初は分速50m、途中から分速70mで歩き、合計34分かかりました。分速70mで歩いた時間は何分間？	"[""14分"", ""18分"", ""20分"", ""24分""]"	2	20分	全体34分から分速50mで歩いた14分を引くと、34-14＝20分となります。	hard
math	MA04	速さ	1km離れたA, B地点から、太郎（分速45m）がAから、次郎（分速80m）がBから同時に向かい合って出発しました。2人が出会うのはA地点から何mの場所？	"[""320m"", ""360m"", ""400m"", ""640m""]"	1	360m	出会うまでの時間は1000÷(45+80)＝8分。太郎が8分で進む距離は45×8＝360mです。	normal
math	MA04	速さ	1km離れたA, B地点から、太郎（分速45m）と次郎（分速80m）が向かい合って出発しました。2人が出会ったとき、次郎が歩いた距離は何m？	"[""360m"", ""500m"", ""550m"", ""640m""]"	3	640m	出会うまでの時間は8分。次郎が進んだ距離は80×8＝640mです。360+640＝1000m（全体）になります。	normal
math	MA04	速さ	Aが分速64mで出発し、その8分後にBが分速80mで追いかけました。Aが出発してからBに追いつかれるまで、合計で何分かかった？	"[""32分"", ""36分"", ""40分"", ""48分""]"	2	40分	Bが追いつく時間は(64×8)÷(80-64)＝32分。Aはそれより8分早く出ているので、32+8＝40分です。	normal
math	MA04	速さ	Aが分速64mで出発し、その8分後にBが分速80mで追いかけました。BがAに追いつくまでに走った距離は何m？	"[""2048m"", ""2560m"", ""2800m"", ""3200m""]"	1	2560m	Bは32分間走ったので、80×32＝2560mです。	normal
math	MA04	速さ	1.2km離れたP, Q地点を、A（分速70m）はPから、B（分速50m）はQから同時に向かい合って出発し、往復し続けました。2人が「2回目」に出会うのは出発から何分後？	"[""10分後"", ""20分後"", ""30分後"", ""40分後""]"	2	30分後	2回目に出会うまでの合計距離は片道の3倍（1.2×3=3.6km）。3600÷(70+50)＝30分後です。	hard
math	MA04	速さ	1.2km離れたP, Q地点を、A（分速70m）とB（分速50m）が向かい合って出発しました。2人が「1回目」に出会うのは出発から何分後？	"[""8分後"", ""10分後"", ""12分後"", ""15分後""]"	1	10分後	1回目は片道分の距離（1200m）を進めばよいので、1200÷(70+50)＝10分後です。	easy
math	MA04	速さ	Aが分速150mで出発した後、Bが時速30km（分速500m）の車で追い、Bが出発して9分後に追いつきました。BはAの何分後に出発した？	"[""15分後"", ""18分後"", ""21分後"", ""24分後""]"	2	21分後	Bが進んだ距離は500×9＝4500m。Aが4500m進むのにかかる時間は4500÷150＝30分。30-9＝21分後です。	hard
math	MA04	速さ	時速30kmを分速に直すと、分速何mになりますか？	"[""300m/分"", ""500m/分"", ""600m/分"", ""800m/分""]"	1	500m/分	時速30km＝30000m。1時間は60分なので、30000÷60＝500m/分となります。	easy
math	MA04	速さ	100m走で兄は18秒、妹は20秒かかります。2人が50m走をした場合、兄がゴールしたとき妹は何m後ろにいる？	"[""2m"", ""4m"", ""5m"", ""10m""]"	2	5m	兄が50m走る時間は9秒。妹の速さは100÷20＝5m/秒。9秒で妹は45m進むので、差は50-45＝5mです。	normal
math	MA04	速さ	100mを18秒で走る人の速さは、秒速約何mですか？	"[""約4.4m"", ""約5.0m"", ""約5.6m"", ""約6.2m""]"	2	約5.6m	100 ÷ 18 ＝ 5.555... なので、約5.6m/秒となります。	easy
math	MA04	速さ	Q, R地点をA, Bが向かい合って出発しました。20分後に出会い、その16分後にAはR地点に着きました。Bが出発からQ地点に着くのは何分後？	"[""22分後"", ""25分後"", ""28分後"", ""30分後""]"	1	25分後	AとBの速さの比は、距離が同じ区間の時間の逆比よりB:A=16:20=4:5。Bの時間は20×(5/4)＝25分です。	hard
math	MA04	速さ	Aが20分で進む距離を、Bは25分かかります。AとBの速さの比（A:B）はいくらですか？	"[""4:5"", ""5:4"", ""20:25"", ""1:1""]"	1	5:4	同じ距離を進むのにかかる時間の比が20:25＝4:5なので、速さの比はその逆比の5:4になります。	normal
math	MA04	速さ	片道35kmの川を、船が下るのに5時間、上るのに7時間かかりました。この川の流れの速さは時速何km？	"[""1km/時"", ""2km/時"", ""3km/時"", ""6km/時""]"	0	1km/時	下りの速さは35÷5＝7km/時、上りは35÷7＝5km/時。流速＝(7-5)÷2＝1km/時です。	easy
math	MA04	速さ	下りの速さが時速7km、上りの速さが時速5kmのとき、静水時の船の速さは時速何km？	"[""1km/時"", ""5.5km/時"", ""6km/時"", ""12km/時""]"	2	6km/時	静水時の速さ＝(下りの速さ＋上りの速さ)÷2＝(7+5)÷2＝6km/時です。	easy
math	MA04	速さ	片道144kmの川を、船が上るのに12時間、下るのに8時間かかりました。この船の静水時の速さは時速何km？	"[""12km/時"", ""15km/時"", ""18km/時"", ""20km/時""]"	1	15km/時	上りの速さは144÷12＝12km/時、下りは144÷8＝18km/時。静水時＝(12+18)÷2＝15km/時です。	easy
math	MA04	速さ	上りの速さが時速12km、下りの速さが時速18kmのとき、川の流れの速さは時速何km？	"[""3km/時"", ""6km/時"", ""9km/時"", ""15km/時""]"	0	3km/時	流速＝(下りの速さ－上りの速さ)÷2＝(18-12)÷2＝3km/時です。	easy
math	MA04	速さ	静水時の速さが時速10.5kmの船が、ある川を3時間で36km下りました。この船が同じ区間を上る時の速さは時速何km？	"[""7.5km/時"", ""9km/時"", ""10.5km/時"", ""12km/時""]"	1	9km/時	下りの速さは36÷3＝12km/時。流速は12-10.5＝1.5km/時。上りの速さは10.5-1.5＝9km/時です。	normal
math	MA04	速さ	下りの速さが時速12km、流速が時速1.5kmのとき、上りの速さは時速何km？	"[""9km/時"", ""10.5km/時"", ""13.5km/時"", ""15km/時""]"	0	9km/時	上りの速さは、下りの速さから流速の2倍を引いたもの（12 - 1.5×2）なので、9km/時です。	normal
math	MA04	速さ	流速が時速3kmの川で、60kmを上るのに10時間かかる船があります。この船が24kmを下るのにかかる時間は何時間？	"[""1.5時間"", ""2時間"", ""2.5時間"", ""3時間""]"	1	2時間	上りの速さは60÷10＝6km/時。静水時は6+3＝9km/時。下りの速さは9+3＝12km/時。24÷12＝2時間です。	normal
math	MA04	速さ	上りの速さが時速6km、流速が時速3kmのとき、下りの速さは時速何km？	"[""9km/時"", ""10km/時"", ""12km/時"", ""15km/時""]"	2	12km/時	下りの速さは、上りの速さに流速の2倍を足したもの（6 + 3×2）なので、12km/時です。	easy
math	MA04	速さ	70kmの川を船が上るのに7時間、下るのに2時間20分かかりました。川の流れの速さは、静水時の船の速さの何倍？	"[""0.3倍"", ""0.5倍"", ""1倍"", ""2倍""]"	1	0.5倍	上り10km/時、下り30km/時。流速は(30-10)÷2＝10、静水時は(30+10)÷2＝20。10÷20＝0.5倍です。	hard
math	MA04	速さ	「2時間20分」を時間（分数）で表すと、次のうちどれが正しい？	"[""2と1/2時間"", ""2と1/3時間"", ""2と2/5時間"", ""2と3/4時間""]"	1	2と1/3時間	20分は20/60＝1/3時間なので、2と1/3時間（7/3時間）となります。	easy
math	MA04	速さ	1周280mのプールを、流れに沿って泳ぐと3分30秒、逆らって泳ぐと4分40秒かかりました。静水（流れがない場所）での泳ぐ速さは分速何mですか？	"[""65m/分"", ""70m/分"", ""75m/分"", ""80m/分""]"	1	70m/分	流れに沿う速さは280÷3.5=80m/分、逆らう速さは280÷(14/3)=60m/分です。静水時の速さは(80+60)÷2で求められます。	normal
math	MA04	速さ	1周280mのプールを、流れに沿って泳ぐと3分30秒、逆らって泳ぐと4分40秒かかりました。このプールの水の流れる速さは分速何mですか？	"[""5m/分"", ""10m/分"", ""15m/分"", ""20m/分""]"	1	10m/分	流れに沿う速さ(80m/分)と逆らう速さ(60m/分)の差の半分が流速になります。(80-60)÷2=10m/分です。	normal
math	MA04	速さ	静水での速さが時速12kmの船Aと、時速16kmの船Bがあります。同じ川を上るのにAは10時間かかりました。Bが同じ距離を上るのに6時間40分かかるとき、川の流れの速さは時速何kmですか？	"[""2km/時"", ""3km/時"", ""4km/時"", ""5km/時""]"	2	4km/時	上りの速さの比は、時間の比の逆で2:3です。速さの差1にあたるのが16-12=4km/時なので、Aの上りは8km/時。流速は12-8=4km/時です。	hard
math	MA04	速さ	静水で時速12kmの船Aが、ある川を10時間かけて上りました。この川の流れが時速4kmのとき、船Aが進んだ距離は何kmですか？	"[""80km"", ""100km"", ""120km"", ""160km""]"	0	80km	船Aの上りの速さは、静水時の速さから流速を引いたものなので、12-4=8km/時です。距離は速さ×時間で、8×10=80kmとなります。	normal
math	MA04	速さ	1周240mの流水プールで、流れに乗って泳ぎながらうき輪を流したところ、Aさんが3周したときに2周したうき輪に追いつきました。逆らって泳ぐと1周に12分かかるとき、流速は分速何mですか？	"[""20m/分"", ""30m/分"", ""40m/分"", ""50m/分""]"	2	40m/分	（静水＋流速）：（流速）の比が3：2なので、静水：流速＝1：2です。逆らう速さ（比1-2=-1）が240÷12=20m/分なので、比2の流速は40m/分です。	hard
math	MA04	速さ	105kmの川を下るのに7時間かかりました。帰りは流速が2倍になったため、上るのに11時間40分かかりました。静水時の船の速さは時速何kmですか？	"[""11km/時"", ""12km/時"", ""13km/時"", ""15km/時""]"	2	13km/時	下りの速さは15km/時、流速2倍の上りは9km/時。この差6km/時は流速の3倍にあたるので、元の流速は2km/時。静水時は15-2=13km/時です。	hard
math	MA04	速さ	105kmの川を下るのに7時間かかりました。この時の川の流れの速さが時速2kmであるとき、静水時の船の速さは時速何kmですか？	"[""13km/時"", ""15km/時"", ""17km/時"", ""19km/時""]"	0	13km/時	「下りの速さ ＝ 静水時の速さ ＋ 流速」なので、105÷7=15km/時が下りの速さです。ここから流速2km/時を引くと13km/時になります。	normal
math	MA04	速さ	39kmの川を上るのに13時間かかりました。下る時は流速が上りの4倍になったため、3時間で下れました。静水時の船の速さは時速何kmですか？	"[""4km/時"", ""5km/時"", ""6km/時"", ""7km/時""]"	1	5km/時	上りの速さは3km/時、下りの速さは13km/時。差の10km/時は流速の5倍（1+4）にあたるので、上りの流速は2km/時。静水時は3+2=5km/時です。	hard
math	MA04	速さ	840mのトンネルを抜けるのに60秒、466mの橋を渡るのに38秒かかる列車があります。この列車の長さは何mですか？	"[""160m"", ""170m"", ""180m"", ""190m""]"	2	180m	距離の差374mを時間の差22秒で割ると秒速17mとわかります。17×60-840、または17×38-466で列車の長さ180mが求められます。	normal
math	MA04	速さ	長さ180mの列車が、840mのトンネルに入り始めてから完全に抜けるまでに60秒かかりました。この列車の速さは秒速何mですか？	"[""15m/秒"", ""17m/秒"", ""19m/秒"", ""21m/秒""]"	1	17m/秒	トンネルを抜けるまでに進む距離は「トンネルの長さ＋列車の長さ」です。840+180=1020m。これを60秒で割ると、1020÷60=17m/秒となります。	normal
math	MA04	速さ	長さ450mの列車が、線路わきに立っている人の前を9秒で通過しました。この列車の速さは時速何kmですか？	"[""150km/時"", ""162km/時"", ""180km/時"", ""200km/時""]"	2	180km/時	秒速は450÷9=50m/秒です。時速に直すには3.6をかけるので、50×3.6=180km/時となります。	easy
math	MA04	速さ	時速180kmで走る長さ450mの列車が、ある人の前を通り過ぎるのに何秒かかりますか？	"[""7秒"", ""8秒"", ""9秒"", ""10秒""]"	2	9秒	時速180kmを秒速に直すと180÷3.6=50m/秒です。自分の長さ分だけ進めばよいので、450÷50=9秒かかります。	easy
math	MA04	速さ	長さ700mのトンネルを32秒で通過し、電柱の前を4秒で通過する列車の長さは何mですか？	"[""80m"", ""100m"", ""120m"", ""140m""]"	1	100m	電柱を4秒で通る＝自らの長さを進むのに4秒。トンネル通過の32秒との差28秒で700m進むので、秒速25m。長さは25×4=100mです。	normal
math	MA04	速さ	長さ100mの列車が、長さ700mのトンネルに入り始めてから完全に抜けるまでに32秒かかりました。この列車の秒速は何mですか？	"[""20m/秒"", ""25m/秒"", ""30m/秒"", ""35m/秒""]"	1	25m/秒	進んだ距離は700+100=800mです。これを32秒で割ると、800÷32=25m/秒となります。	easy
math	MA04	速さ	時速48.6kmで走る長さ120mの列車が、トンネルに完全に隠れていた時間は40秒間でした。このトンネルの長さは何mですか？	"[""540m"", ""600m"", ""660m"", ""720m""]"	2	660m	時速48.6kmは秒速13.5m。40秒で進む距離は540m。これは「トンネルの長さー列車の長さ」なので、540+120=660mが答えです。	normal
math	MA04	速さ	秒速13.5mで走る長さ120mの列車が、長さ660mのトンネルに入ります。列車が完全に隠れている時間は何秒間ですか？	"[""30秒"", ""40秒"", ""50秒"", ""60秒""]"	1	40秒	完全に隠れている間に進む距離は「トンネルの長さー列車の長さ」です。660-120=540m。これを秒速13.5mで割ると、540÷13.5=40秒となります。	normal
math	MA04	速さ	長さ120mで時速180kmの列車Aと、長さ210mで時速216kmの列車Bが向かい合って走るとき、すれ違いにかかる時間は何秒ですか？	"[""2秒"", ""3秒"", ""4秒"", ""5秒""]"	1	3秒	Aは秒速50m、Bは秒速60m。出会う速さは50+60=110m/秒。進む距離は長さの和の120+210=330m。よって330÷110=3秒です。	easy
math	MA04	速さ	時速108kmの列車と時速72kmの列車が反対方向に走ると10秒ですれ違います。同じ方向に走ったとき、速い方が遅い方を追い越すのにかかる時間は何秒ですか？	"[""40秒"", ""50秒"", ""60秒"", ""70秒""]"	1	50秒	秒速は30mと20m。長さの和は(30+20)×10=500m。追い越す時の速さの差は30-20=10m/秒。よって500÷10=50秒となります。	hard
math	MA04	速さ	時速108km（秒速30m）の列車と、時速72km（秒速20m）の列車が反対方向に走ってすれ違うのに10秒かかりました。2つの列車の長さの合計は何mですか？	"[""300m"", ""400m"", ""500m"", ""600m""]"	2	500m	反対方向に走る時の近づく速さは、速さの和になります。30+20=50m/秒。これに10秒をかけると、50×10=500mとなります。	easy
math	MA04	速さ	長さ150mで時速90kmの列車Aが、長さ120mの列車Bに追いついてから30秒で追い越しました。列車Bの速さは時速何kmですか？	"[""54.4km/時"", ""57.6km/時"", ""60.2km/時"", ""64.8km/時""]"	1	57.6km/時	Aは秒速25m。追い越す距離は150+120=270m、速さの差は270÷30=9m/秒。Bの秒速は25-9=16m/秒。時速に直すと16×3.6=57.6km/時です。	hard
math	MA04	速さ	長さ500m、秒速20mの列車が、長さ300mの橋を渡り始めてから渡り終えるまでに何秒かかりますか？	"[""15秒"", ""25秒"", ""40秒"", ""50秒""]"	2	40秒	渡り終えるまでに進む距離は、列車の長さ＋橋の長さで、500+300=800mです。時間は800÷20=40秒となります。	easy
math	MA04	速さ	7時51分のとき、時計の長針と短針がつくる角度のうち、小さい方は何度ですか？	"[""68.5度"", ""70.5度"", ""72.5度"", ""75度""]"	1	70.5度	短針は12時から210+25.5=235.5度、長針は306度の位置にあります。その差は306-235.5=70.5度となります。	normal
math	MA04	速さ	7時51分のとき、時計の短針は12時の位置から時計回りに何度回転した位置にありますか？	"[""210.5度"", ""225.5度"", ""235.5度"", ""240.5度""]"	2	235.5度	短針は1時間に30度、1分間に0.5度進みます。7時なので30×7=210度、さらに51分進んでいるので0.5×51=25.5度。合計235.5度です。	normal
math	MA04	速さ	4時と5時の間で、時計の長針と短針がぴったり重なる時刻はいつですか？	"[""4時21と5/11分"", ""4時21と9/11分"", ""4時22と2/11分"", ""4時23と7/11分""]"	1	4時21と9/11分	4時ちょうどの差は120度。1分間に長針が短針に5.5度近づくので、120÷5.5=240/11=21と9/11分です。	normal
math	MA04	速さ	3時と4時の間で、時計の長針と短針のつくる角度がはじめて30度になる時刻はいつですか？	"[""3時10と10/11分"", ""3時11と1/11分"", ""3時12分"", ""3時15分""]"	0	3時10と10/11分	3時ちょうどの差は90度。30度になるには60度近づけばよいので、60÷5.5=120/11=10と10/11分です。	normal
math	MA04	速さ	3時と4時の間で、時計の長針が短針を追い越したあと、角度が30度になる時刻はいつですか？	"[""3時20分"", ""3時21と9/11分"", ""3時22と5/11分"", ""3時25と3/11分""]"	1	3時21と9/11分	3時ちょうどの差90度に、追い越したあとの30度を足して120度進む必要があります。120÷5.5=240/11=21と9/11分です。	normal
math	MA04	速さ	長針が30秒で1周、短針が2分で1周する特殊な時計があります。現在、長針と短針が一直線（180度）になっているとき、重なるのは何秒後ですか？	"[""15秒後"", ""20秒後"", ""25秒後"", ""30秒後""]"	1	20秒後	長針は秒速12度、短針は秒速3度。1秒間に9度近づきます。180度追いつくには、180÷9=20秒かかります。	hard
math	MA04	速さ	10時と11時の間で、時計の長針と短針が2回目に直角（90度）になる時刻はいつですか？	"[""10時35分"", ""10時38と2/11分"", ""10時40と5/11分"", ""10時42と8/11分""]"	1	10時38と2/11分	10時ちょうどの長針から見た短針は300度の位置。2回目に90度差になるのは、長針が短針に210度追いついた時です。210÷5.5=420/11=38と2/11分です。	hard
math	MA04	速さ	1周2700mの池を、Aは分速90m、Bは分速60mで反対方向に回ります。途中の信号待ち（Aは10分着で2分待ち、Bは15分着で3分待ち）を含めると、9時に出発して何分何秒に出会いますか？	"[""20分12秒後"", ""20分24秒後"", ""20分48秒後"", ""21分00秒後""]"	1	20分24秒後	18分時点でAは信号Pから540m進み、Bは信号Qを出発。二人の距離は360m。360÷(90+60)=2.4分。18+2.4=20.4分＝20分24秒です。	hard
math	MA04	速さ	45km離れたA駅とB駅があります。急行はA駅を20分おきに時速60kmで出発し、普通列車は8時にB駅を出て時速30kmでA駅へ向かいます。普通列車が最後に急行とすれ違うのはA駅から何kmの地点ですか？	"[""3km"", ""4km"", ""5km"", ""6km""]"	2	5km	普通列車のA駅到着は9時35分。最後にすれ違う急行はA駅を9時20分に出発します。相似を利用した計算により、A駅から5kmの地点ですれ違います。	hard
