subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
soc	SO02	日本地理（産業）	砂糖の原料となる「さとうきび」の主な産地として正しい組み合わせはどれですか？	"[""沖縄県・鹿児島県"", ""北海道・青森県"", ""高知県・宮崎県"", ""静岡県・愛知県""]"	0	沖縄県・鹿児島県	さとうきびは暖かい気候を好むため、沖縄県や鹿児島県の南西諸島で栽培されています。	normal
soc	SO02	日本地理（産業）	海岸から続く、水深200mまでの浅くて平らな海底のことを何といいますか？	"[""大陸棚"", ""海溝"", ""海嶺"", ""砂州""]"	0	大陸棚	日光が届きやすくプランクトンが多いため、魚が集まる良い漁場になります。	easy
soc	SO02	日本地理（産業）	大陸棚が魚の集まる「好漁場」となる主な理由は何ですか？	"[""日光が届きプランクトンが豊富なため"", ""海水温が非常に低いため"", ""海流が全くないため"", ""水深が非常に深いため""]"	0	日光が届きプランクトンが豊富なため	浅い海には太陽の光が届くため、魚のえさとなるプランクトンがよく育ちます。	normal
soc	SO02	日本地理（産業）	沿岸から200海里以内の、漁業資源などの権利が認められる水域を何といいますか？	"[""排他的経済水域（EEZ）"", ""領海"", ""公海"", ""領土""]"	0	排他的経済水域（EEZ）	この水域が設定されたことで、他国の近くで操業していた日本の遠洋漁業は大きな影響を受けました。	normal
soc	SO02	日本地理（産業）	排他的経済水域（EEZ）は、沿岸から何海里までの範囲と決められていますか？	"[""200海里"", ""12海里"", ""500海里"", ""100海里""]"	0	200海里	200海里は約370kmに相当します。ちなみに領海は12海里です。	normal
soc	SO02	日本地理（産業）	日本の遠洋漁業が衰退する大きなきっかけとなった国際的な出来事は何ですか？	"[""各国が排他的経済水域を設定したこと"", ""海水温が上昇したこと"", ""石油の価格が下がったこと"", ""大型漁船が開発されたこと""]"	0	各国が排他的経済水域を設定したこと	他国の200海里水域内で自由に釣ることができなくなったため、遠洋漁業は厳しくなりました。	normal
soc	SO02	日本地理（産業）	「日本の米ぐら」と呼ばれる地域に含まれるのは、東北地方とどこですか？	"[""北陸地方"", ""九州地方"", ""四国地方"", ""関東地方""]"	0	北陸地方	新潟県を含む北陸地方と東北地方は、日本最大の稲作地帯です。	normal
soc	SO02	日本地理（産業）	卵からかえした稚魚をある程度の大きさまで育ててから海へ放流し、成長したものを再びつかまえる漁業を何という？	"[""養殖業"", ""栽培漁業"", ""遠洋漁業"", ""沖合漁業""]"	1	栽培漁業	稚魚を「育てて放流する」のが栽培漁業です。最後まで生けすなどで育てる「養殖業」と区別しましょう。	easy
soc	SO02	日本地理（産業）	栽培漁業が、養殖業（ようしょくぎょう）と比べて有利な点は何？	"[""魚が病気になりにくい"", ""たくさんの種類の魚を育てられる"", ""えさ代がかからない"", ""天候の影響を受けない""]"	2	えさ代がかからない	放流した後は自然の海で育つため、人間がえさを与え続ける必要がないという利点があります。	normal
soc	SO02	日本地理（産業）	日本の漁港の中で、水揚げ量（とれた魚の量）が第1位の漁港はどこ？	"[""焼津港（静岡県）"", ""根室港（北海道）"", ""銚子港（千葉県）"", ""境港（鳥取県）""]"	2	銚子港（千葉県）	千葉県の銚子港は、長年にわたって日本一の水揚げ量を誇る非常に活気のある漁港です。	easy
soc	SO02	日本地理（産業）	静岡県にある焼津（やいづ）港は、日本の水揚げ量ランキングで第2位です。この港が拠点としているのは主にどの漁業？	"[""沿岸漁業"", ""沖合漁業"", ""遠洋漁業"", ""栽培漁業""]"	2	遠洋漁業	焼津港は、マグロやカツオなどを遠くの海まで取りに行く「遠洋漁業」の重要な拠点として知られています。	normal
soc	SO02	日本地理（産業）	工場や家庭からの排水が原因でプランクトンが異常発生し、海の色が変わってしまう現象を何という？	"[""青潮"", ""赤潮"", ""黒潮"", ""白潮""]"	1	赤潮	プランクトンが増えすぎて海が赤褐色（せきかっしょく）になる現象です。瀬戸内海などで大きな問題になりました。	easy
soc	SO02	日本地理（産業）	近年の日本における、木材の自給率（国内で使う木材のうち国内産が占める割合）はおよそ何％？	"[""約10%"", ""約20%"", ""約40%"", ""約70%""]"	2	約40%	かつては輸入材に押されて20%以下まで下がりましたが、現在は約40%まで回復してきています。	normal
soc	SO02	日本地理（産業）	日本の「天然の三大美林」に含まれる組み合わせとして正しいものはどれ？	"[""木曽ひのき・秋田すぎ・青森ひば"", ""吉野すぎ・天竜ひのき・尾鷲ひのき"", ""屋久すぎ・北山すぎ・智頭すぎ"", ""日光ひのき・飛騨すぎ・十勝ひば""]"	0	木曽ひのき・秋田すぎ・青森ひば	長野のひのき、秋田のすぎ、青森のひばが、日本を代表する天然の美しい森として数えられています。	normal
soc	SO02	日本地理（産業）	天然の三大美林の一つ「木曽（きそ）ひのき」が自生しているのは何県？	"[""岐阜県"", ""長野県"", ""愛知県"", ""静岡県""]"	1	長野県	木曽ひのきは、長野県から岐阜県にまたがる木曽谷（きそだに）地方に広がる貴重な森林です。	normal
soc	SO02	日本地理（産業）	近年の日本における、食料自給率（カロリーベース）はおよそ何％？	"[""約18%"", ""約38%"", ""約58%"", ""約78%""]"	1	約38%	日本の食料自給率は約38%（2021年度）で、先進国の中でも非常に低い水準にあります。	easy
soc	SO02	日本地理（産業）	高度経済成長期に、日本の工業の中心は「軽工業」から何という工業へ変化した？	"[""バイオテクノロジー工業"", ""伝統的工芸品"", ""重化学工業"", ""情報通信工業""]"	2	重化学工業	金属、機械、化学などの「重化学工業」へと移り変わり、日本の経済は大きく発展しました。	easy
soc	SO02	日本地理（産業）	1973年に中東戦争の影響で原油価格がはね上がり、日本の高度経済成長が止まる原因となった出来事は？	"[""リーマン・ショック"", ""バブル崩壊"", ""石油危機（オイル・ショック）"", ""世界恐慌""]"	2	石油危機（オイル・ショック）	エネルギーの多くを石油に頼っていた日本は大きな打撃を受け、経済の成長が一時的に止まりました。	easy
soc	SO02	日本地理（産業）	1980年代、日本の自動車などの輸出が急増したことで、アメリカなどとの間に生じた対立を何という？	"[""貿易摩擦（ぼうえきまさつ）"", ""産業の空洞化"", ""南北問題"", ""関税障壁""]"	0	貿易摩擦（ぼうえきまさつ）	日本の製品が売れすぎて相手国の産業が苦しくなったため、大きな国際問題となりました。	normal
soc	SO02	日本地理（産業）	貿易摩擦（ぼうえきまさつ）を解消するために、日本の自動車メーカーが行った対策はどれ？	"[""輸出する車の値段を大幅に下げた"", ""海外に工場を建てて現地で生産した"", ""車の輸出を完全にやめた"", ""すべての部品を日本産にした""]"	1	海外に工場を建てて現地で生産した	相手国で仕事（雇用）を生み出すために、現地に工場を作って生産する「現地生産」が進められました。	normal
soc	SO02	日本地理（産業）	円高や安い労働力を求めて工場が海外へ移り、日本国内の製造業がふるわなくなる現象を何という？	"[""デフレーション"", ""産業の空洞化"", ""ドーナツ化現象"", ""過疎化""]"	1	産業の空洞化	中身がなくなって外側（海外）だけになる様子を、中が空っぽの「空洞」に例えた言葉です。	normal
soc	SO02	日本地理（産業）	日本の工業地帯の中で、製造品出荷額が日本第1位なのはどこ？	"[""京浜工業地帯"", ""阪神工業地帯"", ""中京工業地帯"", ""北九州工業地帯""]"	2	中京工業地帯	愛知県を中心とする中京工業地帯は、自動車産業が非常に盛んで、出荷額が日本一です。	easy
soc	SO02	日本地理（産業）	中京工業地帯の中心である愛知県豊田市で、特にさかんな工業は何？	"[""造船業"", ""石油化学工業"", ""自動車工業"", ""製鉄業""]"	2	自動車工業	豊田市はその名の通り、世界的な自動車メーカー「トヨタ」の本拠地として有名です。	easy
soc	SO02	日本地理（産業）	大阪府や兵庫県に広がり、中小工場が多く、金属工業がさかんな工業地帯はどこ？	"[""京浜工業地帯"", ""阪神工業地帯"", ""瀬戸内工業地域"", ""中関東工業地域""]"	1	阪神工業地帯	阪神工業地帯は「東の京浜、西の阪神」と呼ばれ、古くから中小の工場が集まっているのが特徴です。	normal
soc	SO02	日本地理（産業）	京浜（けいひん）工業地帯において、他の工業地帯よりも割合が高い、情報の中心地ならではの工業は？	"[""せんい工業"", ""食品工業"", ""出版・印刷工業"", ""セメント工業""]"	2	出版・印刷工業	政治や経済、情報の中心である東京を抱えているため、新聞や本を作る「出版・印刷」が発達しています。	normal
soc	SO02	日本地理（産業）	岡山県倉敷市の「水島（みずしま）」地区に形成されている、大規模な工場の集まりを何という？	"[""ハイテクパーク"", ""石油化学コンビナート"", ""エコタウン"", ""工業団地""]"	1	石油化学コンビナート	瀬戸内工業地域の拠点として、石油精製や化学製品の工場がパイプでつながった巨大な施設があります。	hard
soc	SO02	日本地理（産業）	1960年代に、エネルギーの主役が「石炭」から「石油」に代わった出来事を何という？	"[""産業革命"", ""エネルギー革命"", ""グリーン革命"", ""IT革命""]"	1	エネルギー革命	使い勝手のよい石油が安く輸入されるようになったことで、日本のエネルギー事情が劇的に変化しました。	normal
soc	SO02	日本地理（産業）	現在、日本の発電量の約80%を占めている、資源を燃やして電気を作る発電方法は？	"[""水力発電"", ""原子力発電"", ""火力発電"", ""地熱発電""]"	2	火力発電	石油、石炭、天然ガス（LNG）を燃やす火力発電が、日本の電気供給の大部分を担っています。	easy
soc	SO02	日本地理（産業）	太陽光、風力、地熱など、自然の力でくり返し利用でき、二酸化炭素を出さないエネルギーを何という？	"[""化石燃料"", ""再生可能エネルギー"", ""バイオマス燃料"", ""原子力エネルギー""]"	1	再生可能エネルギー	地球温暖化を防ぐための「クリーンなエネルギー」として、導入が進められています。	easy
soc	SO02	日本地理（産業）	現在、日本の輸出・輸入ともに最大の貿易相手国となっている国はどこ？	"[""アメリカ"", ""中国"", ""韓国"", ""オーストラリア""]"	1	中国	2000年代以降、中国は日本にとって最も重要な貿易パートナーとなっています。	easy
soc	SO02	日本地理（産業）	海外から原料や燃料を輸入し、国内で製品に加工してから輸出する、日本の伝統的な貿易の形を何という？	"[""中継貿易"", ""垂直貿易"", ""加工貿易"", ""自由貿易""]"	2	加工貿易	資源が少ない日本が、高い技術力で製品を作って利益を上げることで、経済を支えてきました。	easy
soc	SO02	日本地理（産業）	港を含めた日本のすべての貿易拠点のなかで、貿易額（輸出入の合計）が日本第1位なのはどこ？	"[""名古屋港"", ""横浜港"", ""成田国際空港"", ""関西国際空港""]"	2	成田国際空港	船よりも飛行機で運ぶIC（集積回路）や医薬品など、高価なものの取引額が非常に大きいためです。	hard
soc	SO02	日本地理（産業）	成田国際空港で扱われる主な貿易品目はどれ？	"[""鉄鋼・原油"", ""自動車・石炭"", ""IC（集積回路）・医薬品"", ""穀物・天然ガス""]"	2	IC（集積回路）・医薬品	航空機で運ぶため、軽くて高価なハイテク製品や医薬品などが中心となります。	hard
soc	SO02	日本地理（産業）	「育てる漁業」のうち、卵からかえした稚魚を海へ放流するのが栽培漁業ですが、最後まで生けすなどで育てるのは？	"[""伝統漁業"", ""養殖業"", ""沿岸漁業"", ""定置網漁業""]"	1	養殖業	ノリやカキ、タイなどを最後まで人の手で管理して育てるのが養殖業です。	easy
soc	SO02	日本地理（産業）	日本の火力発電所が、大きな港や大都市の近くに多く作られている理由として正しいものは？	"[""燃料の輸入に便利で、電気を使う場所に近いため"", ""土地の値段が安いため"", ""騒音による被害を防ぐため"", ""強い風が吹く場所が必要なため""]"	0	燃料の輸入に便利で、電気を使う場所に近いため	輸入した燃料をすぐに運び込め、送電中の電気のロスを減らすために消費地の近くに建てられます。	normal
soc	SO02	日本地理（産業）	瀬戸内海などで赤潮が発生する主な原因は何？	"[""海水の温度が下がりすぎること"", ""工場や家庭からの排水で水が汚れること"", ""大型の船が通りすぎること"", ""魚をとりすぎること""]"	1	工場や家庭からの排水で水が汚れること	排水に含まれる栄養分（窒素やリン）によってプランクトンが爆発的に増えてしまいます。	normal
soc	SO02	日本地理（産業）	日本の工業地帯のうち、東京都と神奈川県に広がる地帯を何という？	"[""中京工業地帯"", ""京浜工業地帯"", ""阪神工業地帯"", ""北九州工業地帯""]"	1	京浜工業地帯	東京（京）と横浜（浜）から一文字ずつ取って「京浜」と呼ばれます。	easy
soc	SO02	日本地理（産業）	1960年代のエネルギー革命で、主役の座を石油にゆずることになった資源は何？	"[""天然ガス"", ""石炭"", ""薪（まき）"", ""ウラン""]"	1	石炭	かつては「黒いダイヤ」と呼ばれた石炭ですが、扱いにくいことなどから石油に代わられました。	normal
soc	SO02	日本地理（産業）	日本の食料自給率が低い理由の一つとして、日本人が多く食べるようになったものはどれ？	"[""お米"", ""畜産物（肉や乳製品）"", ""野菜"", ""海藻""]"	1	畜産物（肉や乳製品）	肉や乳製品を作るための「家畜のえさ（トウモロコシなど）」の多くを輸入に頼っているため、自給率が下がります。	normal
soc	SO02	日本地理（産業）	日本の木材自給率がかつて大きく低下した主な原因は何？	"[""日本の森に木がなくなったから"", ""安価な輸入木材が増えたから"", ""木造住宅を建てなくなったから"", ""林業の道具が不足したから""]"	1	安価な輸入木材が増えたから	海外から安くて大量の木材が入ってくるようになり、日本の林業は厳しい状況に置かれました。	normal
soc	SO02	日本地理（産業）	「青森ひば」は、どこの県の天然美林？	"[""岩手県"", ""青森県"", ""秋田県"", ""北海道""]"	1	青森県	名前の通り、青森県に広がる美しい森林です。	easy
soc	SO02	日本地理（産業）	高度経済成長が終了するきっかけとなった「石油危機」が起きたのは西暦何年？	"[""1945年"", ""1964年"", ""1973年"", ""1985年""]"	2	1973年	第四次中東戦争がきっかけで、1973年に第1次石油危機が起こりました。	normal
soc	SO02	日本地理（産業）	「産業の空洞化」が進むと、日本国内ではどのような問題が起きる？	"[""製品の質が上がりすぎる"", ""国内の仕事（雇用）が減る"", ""輸出額が急増する"", ""物価がどんどん下がる""]"	1	国内の仕事（雇用）が減る	工場が海外へ行ってしまうため、国内で働く場所が少なくなることが心配されています。	normal
soc	SO02	日本地理（産業）	成田国際空港は、新鮮な魚の輸入も多いことから、ある名前で呼ばれることがあります。それは何？	"[""成田漁港"", ""空の魚市場"", ""成田ポート"", ""フライト市場""]"	0	成田漁港	海はないのに、航空便で世界中から高級魚などが集まってくるため、皮肉や驚きを込めてそう呼ばれます。	hard
soc	SO02	日本地理（産業）	日本の工業地帯のうち、愛知県・岐阜県・三重県にまたがるのはどれ？	"[""阪神工業地帯"", ""中京工業地帯"", ""京浜工業地帯"", ""北九州工業地帯""]"	1	中京工業地帯	名古屋を中心とした地域を「中京」と呼び、日本最大の工業地帯となっています。	easy
soc	SO02	日本地理（産業）	再生可能エネルギーの欠点として、よく指摘されることはどれ？	"[""二酸化炭素を出しすぎること"", ""資源がすぐになくなること"", ""天候によって発電量が左右されること"", ""燃料代が高すぎること""]"	2	天候によって発電量が左右されること	太陽光なら晴れの日、風力なら風のある日でないと十分に発電できないという課題があります。	normal
soc	SO02	日本地理（産業）	1980年代の貿易摩擦のあと、日本企業がアメリカで行った「現地生産」の代表的な品目は？	"[""お米"", ""自動車"", ""木材"", ""鉄鉱石""]"	1	自動車	アメリカでの批判をかわすため、日本の自動車メーカーはアメリカ国内に工場をたくさん作りました。	normal
