subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
jp	JP04	漢字・語彙	オンライン化が進む中で、増田聡氏が説く「大学の学び」の本質的な場とはどのようなものですか？	"[""動画をダウンロードする場所"",""直接会って対話し試行錯誤する場"",""一人で静かに計算する場所"",""テストの点数だけを競う場""]"	1	直接会って対話し試行錯誤する場	知識を得るだけでなく、身体や感情を伴って他者と直接関わる「場」こそが学びの本質だとされています。	normal
jp	JP04	漢字・語彙	増田聡氏の文章で、オンラインでの知識習得は何に例えられていますか？	"[""アプリのアンインストール"",""コンテンツのインストール"",""ハードウェアの修理"",""データの消去""]"	1	コンテンツのインストール	オンラインで知識を得ることは便利ですが、それは「インストール」に過ぎないと述べられています。	normal
jp	JP04	漢字・語彙	コロナ禍において露呈した「格差」の具体例として、説明文でよく挙げられるのはどのような点ですか？	"[""好きな食べ物の違い"",""リモートワークができる環境かどうかの差"",""運動神経の良し悪し"",""SNSのフォロワー数の差""]"	1	リモートワークができる「恵まれた環境」かどうかの差	仕事の内容や環境によって、他者と距離を取れるかどうかの経済的・社会的格差が浮き彫りになりました。	hard
jp	JP04	漢字・語彙	コロナ禍のテーマで、非正規雇用の人が優先的に解雇される問題は何の格差として論じられますか？	"[""教育格差"",""情報格差"",""経済的格差"",""地域格差""]"	2	経済的格差	雇用形態の違いによって収入や生活の安定に差が出ることは、深刻な「経済的格差」の問題です。	hard
jp	JP04	漢字・語彙	集団の中で、周囲の大多数と同じ行動をとるように強制される無言の圧力を何といいますか？	"[""同調圧力"",""重力"",""大気圧"",""上昇志向""]"	0	同調圧力	「みんなと同じにしなさい」という暗黙の強制を「同調圧力」と呼びます。	easy
jp	JP04	漢字・語彙	コロナ禍で見られた「自粛警察」や「マスク警察」は、どのような心理から生まれるものと考えられますか？	"[""好奇心"",""同調圧力"",""親切心"",""競争心""]"	1	同調圧力	「周りもやっているのだから、あなたも守るべきだ」という強い同調圧力が背景にあります。	easy
jp	JP04	漢字・語彙	日本社会において「同調圧力」が強く働きやすい理由として、説明文で指摘される宗教的な背景は何ですか？	"[""仏教の教えが厳しすぎるため"",""絶対的な神を持たず「空気」に支配されやすいため"",""毎日お祈りをする習慣があるため"",""すべての山を神様と信じているため""]"	1	絶対的な神を持たず、場の「空気」に支配されやすいため	絶対的な基準（神）がない代わりに、その場の雰囲気（空気）を優先してしまう傾向が指摘されています。	hard
jp	JP04	漢字・語彙	日本社会で「空気を読め」という風潮が強い理由を、一神教の国と比較したときの違いは何ですか？	"[""一神教の国には空気が存在しない"",""日本には「神」という絶対的な基準がない"",""日本人は話し合いが嫌いである"",""一神教の国は同調圧力が日本より強い""]"	1	日本には「神」という絶対的な基準がない	一神教の国では「神との約束」が基準になりますが、日本では「場の空気」が基準になりやすいとされます。	hard
jp	JP04	漢字・語彙	自分の利益よりも、他人の幸せや利益を優先して行動することを何といいますか？	"[""利己（りこ）"",""利他（りた）"",""合理（ごうり）"",""実利（じつり）""]"	1	利他（りた）	「利他」は、他人のために尽くすことを指します。ボランティア活動などもその一つです。	easy
jp	JP04	漢字・語彙	「利他（りた）」という言葉の対義語（反対の意味の言葉）として、最も適切なものはどれですか？	"[""利己（りこ）"",""他力（たりき）"",""平和（へいわ）"",""親切（しんせつ）""]"	0	利己（りこ）	自分の利益だけを考えることを「利己主義（エゴイズム）」といいます。	easy
jp	JP04	漢字・語彙	伊藤亜紗氏の『「利他」とは何か』において、一方的な利他行動が持つリスクは何だとされていますか？	"[""お金を使いすぎてしまうこと"",""相手を支配することにつながる恐れ"",""自分が有名になりすぎること"",""感謝されすぎて困ること""]"	1	相手を支配することにつながる恐れ	「相手のため」という思い込みが、相手に自分の考えを押し付ける支配に変わってしまう危険性があります。	hard
jp	JP04	漢字・語彙	真の「利他」を実現するために必要だとされる、自分自身の変化を伴う態度は何ですか？	"[""他者の発見"",""自己の主張"",""金銭の譲渡"",""知識の誇示""]"	0	他者の発見	相手を自分の思い通りにするのではなく、ありのままの相手を見出す「他者の発見」が重要です。	hard
jp	JP04	漢字・語彙	人間が無意識に抱いている「思い込み」や「先入観」を指すカタカナ語は何ですか？	"[""バイアス"",""データ"",""バランス"",""ボーナス""]"	0	バイアス	「バイアス」は偏りという意味です。私たちは物事を見るとき、何らかのバイアスがかかっています。	normal
jp	JP04	漢字・語彙	「人々は公平だと思っているが、実は偏った見方をしている」という文脈で使われる言葉はどれですか？	"[""バイアスがかかっている"",""センスがある"",""リズムが合っている"",""チャンスを待っている""]"	0	バイアスがかかっている	無意識の偏った見方のことを「バイアス」と呼び、説明文でよく批判の対象となります。	normal
jp	JP04	漢字・語彙	自分自身でも気づいていない、無意識の思い込みのことを特に何といいますか？	"[""アンコンシャス・バイアス"",""パーソナル・スペース"",""マスメディア・リテラシー"",""ジェンダー・ギャップ""]"	0	アンコンシャス・バイアス	「アンコンシャス」は無意識という意味です。自分では正しいと思っていても、偏っていることがあります。	hard
jp	JP04	漢字・語彙	「母親は家庭にいるべきだ」といった、古い価値観に基づいた無意識の発言は何の例とされますか？	"[""アンコンシャス・バイアス"",""クリティカル・シンキング"",""グローバル・スタンダード"",""デジタル・ネイティブ""]"	0	アンコンシャス・バイアス	性別による役割分担などの無意識の思い込みは、アンコンシャス・バイアスの典型例です。	hard
jp	JP04	漢字・語彙	村上龍氏の文章で、戦争報道を見る際に視聴者に求められる姿勢として述べられているのはどれですか？	"[""ニュースをすべて信じる姿勢"",""メディアが作った「物語」ではないかと疑う姿勢"",""怖い場面を避けて見る姿勢"",""できるだけ多くのチャンネルを見る姿勢""]"	1	メディアが作った「物語」ではないかと疑う姿勢	ニュースは真実そのものではなく、メディアが編集した「物語」かもしれないという視点が必要です。	normal
jp	JP04	漢字・語彙	戦争報道において、平和な街の映像が繰り返されることで視聴者が陥りやすい錯覚は何ですか？	"[""戦争が激しくなったという錯覚"",""戦争が終わったという錯覚"",""自分が戦地にいるという錯覚"",""ニュースが嘘だという錯覚""]"	1	戦争が終わったという錯覚	一部の平和な映像だけを見て、全体の状況を見誤ってしまう「物語」の罠について指摘されています。	normal
jp	JP04	漢字・語彙	マスメディアが、戦争報道などでロケット弾の着弾など刺激的な場面を強調しやすい理由は何ですか？	"[""それが一番安いから"",""視聴率を上げるため"",""法律で決まっているから"",""記者が勇敢だから""]"	1	視聴率を上げるため	商業メディアは多くの人に見てもらう必要があるため、分かりやすくて刺激的な映像を選びがちです。	normal
jp	JP04	漢字・語彙	メディアが視聴者の期待に沿った「分かりやすい展開」を優先してしまうことを何といいますか？	"[""報道バイアス"",""編集ミス"",""通信障害"",""著作権侵害""]"	0	報道バイアス	真実を伝えることよりも、視聴率や分かりやすさを優先してしまう偏りを指します。	normal
jp	JP04	漢字・語彙	地球上のあらゆる生き物が、互いに関わり合いながらバランスを保って存在することを何といいますか？	"[""生物多様性（せいぶつたようせい）"",""自然淘汰（しぜんとうた）"",""地産地消（ちさんちしょう）"",""弱肉強食（じゃくにくきょうしょく）""]"	0	生物多様性（せいぶつたようせい）	いろいろな種類の生物がいることで、地球の環境は安定して保たれています。	normal
jp	JP04	漢字・語彙	都会に住む消費者が、環境に配慮したコーヒーを選ぶことで貢献できることは何ですか？	"[""生物多様性の保全"",""通信速度の向上"",""人口問題の解決"",""宇宙開発の促進""]"	0	生物多様性の保全	自分の買い物が、遠い国の森や生き物を守ることにつながるという考え方です。	normal
jp	JP04	漢字・語彙	生物学的な性別ではなく、社会や文化によって作られた「男らしさ」「女らしさ」を何といいますか？	"[""ジェンダー"",""アイデンティティ"",""プライバシー"",""ヒエラルキー""]"	0	ジェンダー	「男は仕事、女は家庭」といった社会的な役割分担の観念を「ジェンダー」といいます。	easy
jp	JP04	漢字・語彙	「男子はズボン、女子はスカート」という社会的なルールや規範を説明する際に使われる言葉はどれですか？	"[""ジェンダー"",""エコロジー"",""バリアフリー"",""イノベーション""]"	0	ジェンダー	生まれ持った体ではなく、社会が決めた性別のあり方をジェンダーと呼びます。	easy
jp	JP04	漢字・語彙	「自分が自分であること」を認識し、他者と区別される自分らしさのことを何といいますか？	"[""アイデンティティ（自己同一性）"",""ボランティア（自発性）"",""モラル（道徳性）"",""リアリティ（現実性）""]"	0	アイデンティティ（自己同一性）	「自分は何者か」という確信をアイデンティティといいます。	easy
jp	JP04	漢字・語彙	一人称（ぼく、おれ、わたし）の使い分けが、自分の役割やキャラと結びついていることを説明する用語はどれですか？	"[""アイデンティティ"",""ジェネレーション"",""コミュニケーション"",""プレゼンテーション""]"	0	アイデンティティ	言葉遣いを変えることで、「自分はこういう人間だ」というアイデンティティを表現しています。	normal
jp	JP04	漢字・語彙	「謙虚な人だから丁寧な言葉を使う」というように、性格が先にあって行動が決まると考える立場を何といいますか？	"[""本質主義（ほんしつしゅぎ）"",""構築主義（こうちくしゅぎ）"",""個人主義（こじんしゅぎ）"",""自由主義（じゆうしゅぎ）""]"	0	本質主義（ほんしつしゅぎ）	その人の「本質」が最初から決まっていると考える立場です。	hard
jp	JP04	漢字・語彙	本質主義に対し、「人と関わり合う中で自分の性格やアイデンティティが作られていく」と考える立場を何といいますか？	"[""構築主義（こうちくしゅぎ）"",""本質主義（ほんしつしゅぎ）"",""民主主義（みんしゅしゅぎ）"",""拝金主義（はいきんしゅぎ）""]"	0	構築主義（こうちくしゅぎ）	アイデンティティは固定されたものではなく、後から「作られる（構築される）」という考え方です。	hard
jp	JP04	漢字・語彙	利益を優先し、自由な競争を行うことで経済を動かす現代のシステムを何といいますか？	"[""資本主義（しほんしゅぎ）"",""社会主義（しゃかいしゅぎ）"",""封建主義（ほうけんしゅぎ）"",""鎖国政策（さこくせいさく）""]"	0	資本主義（しほんしゅぎ）	競争によって豊かさを生む仕組みですが、格差や環境問題の原因として論じられることもあります。	normal
jp	JP04	漢字・語彙	資本主義が環境問題（気候変動など）を悪化させると批判される主な理由は何ですか？	"[""効率が悪すぎるから"",""目先の利益を優先して環境を後回しにするから"",""お金を使いすぎるから"",""技術が進歩しないから""]"	1	目先の利益を優先して環境を後回しにするから	利益を追求するあまり、将来の環境への影響を軽視してしまう側面が問題視されています。	normal
jp	JP04	説明文・論説文読解	現代の資本主義社会において、環境問題の解決が難しい根本的な理由は何ですか？	"[""環境保護の技術が未熟だから"",""将来世代に負担や被害を先送りしているから"",""ゴミの分別が徹底されていないから"",""自然エネルギーのコストが低いから""]"	1	将来世代に負担や被害を先送りしているから	今すぐの被害が見えにくいため、将来の世代に問題を押し付けてしまう「世代間の不平等」が問題の核です。	normal
jp	JP04	説明文・論説文読解	「世代間の不平等」という視点から論じられる、現代の深刻な問題は何ですか？	"[""少子高齢化問題"",""情報格差（デジタルデバイド）"",""環境問題"",""伝統文化の継承""]"	2	環境問題	現在の利益を優先し、将来世代に食糧不足や災害などのリスクを先送りしている点が指摘されます。	normal
jp	JP04	説明文・論説文読解	感染症が世界的に大流行することを指すカタカナ語は何ですか？	"[""パンデミック"",""エピデミック"",""クラスター"",""ロックダウン""]"	0	パンデミック	14世紀のペストや新型コロナウイルスなど、国境を越えて広がる大流行を指します。	easy
jp	JP04	説明文・論説文読解	「パンデミック」の説明として、最も適切なものはどれですか？	"[""特定の地域だけで流行する病気"",""感染症が世界的に大流行すること"",""病院内での集団感染"",""ワクチンによる予防接種""]"	1	感染症が世界的に大流行すること	「パン（汎）」は「全て」、「デミック」は「人々」を意味し、歴史上何度も繰り返されてきた事象です。	easy
jp	JP04	説明文・論説文読解	本来大人が担うべき家事や家族の介護を、日常的に行っている子供を何といいますか？	"[""ホームヘルパー"",""ヤングケアラー"",""チャイルドライン"",""ボランティア""]"	1	ヤングケアラー	本来の子供らしい時間が奪われ、学業や将来に影響が出る社会問題として注目されています。	normal
jp	JP04	説明文・論説文読解	ヤングケアラーが直面している問題として、説明文でよく指摘されるのはどれですか？	"[""スマートフォンの使いすぎ"",""勉強の時間や友人の交流が奪われること"",""運動不足による体力低下"",""お小遣いの使い道がないこと""]"	1	勉強の時間や友人の交流が奪われること	家事や介護に追われることで「貧困の連鎖」を招く原因にもなると論じられます。	normal
jp	JP04	説明文・論説文読解	テレビ、新聞、雑誌、ラジオなど、不特定多数に情報を伝える媒体の総称は何ですか？	"[""ソーシャルメディア"",""マスメディア"",""インターネット広告"",""パーソナルメディア""]"	1	マスメディア	「大衆（マス）」に向けた媒体であり、ネット普及前は情報の信頼性を一手に担っていました。	easy
jp	JP04	説明文・論説文読解	インターネット以前のマスメディアが果たしていた、画一的な情報の役割を例えた言葉はどれですか？	"[""情報のフルコース"",""情報のランチ定食"",""情報のビュッフェ"",""情報のファストフード""]"	1	情報のランチ定食	誰もが同じ情報をバランスよく受け取れる「定食」のような存在だったと対比されます。	normal
jp	JP04	説明文・論説文読解	情報を鵜呑みにせず、内容を正しく理解・判断し、活用する能力を何といいますか？	"[""メディアリテラシー"",""デジタルデバイド"",""インフルエンサー"",""フェイクニュース""]"	0	メディアリテラシー	偽情報が溢れる現代において、情報を適切に取捨選択する「生きる力」の一つです。	normal
jp	JP04	説明文・論説文読解	メディアリテラシーが必要とされる理由として、最も適切なものはどれですか？	"[""パソコンを速く打つため"",""情報の質や意味を的確に判断するため"",""テレビの視聴時間を増やすため"",""プログラミング言語を覚えるため""]"	1	情報の質や意味を的確に判断するため	意図的な宣伝（プロパガンダ）や不確かな情報に惑わされないために必要な能力です。	normal
jp	JP04	説明文・論説文読解	インターネットによって生まれた、誰もが発信しやり取りができる特徴を何といいますか？	"[""情報の画一性"",""情報の匿名性"",""情報の双方向性"",""情報の公共性""]"	2	情報の双方向性	「与える側→受け取る側」の一方向だった従来に対し、双方向のやり取りが可能になりました。	normal
jp	JP04	説明文・論説文読解	従来のマスメディアの情報伝達が「一方向」であるのに対し、オンライン技術の特徴は何ですか？	"[""誰もが一方的に受信する"",""専門家だけが発信する"",""誰もが発信し、やり取りができる"",""情報を完全に遮断できる""]"	2	誰もが発信し、やり取りができる	双方向性により、メタバースなどの仮想空間での「つながり」も生まれています。	normal
jp	JP04	説明文・論説文読解	SNSのAIによるレコメンド機能がもたらすマイナス面として、正しいものはどれですか？	"[""情報が届くスピードが遅くなること"",""自分の見たい情報ばかりを見て思考が偏ること"",""スマートフォンの電池消費が早まること"",""文字数制限で深い議論ができないこと""]"	1	自分の見たい情報ばかりを見て思考が偏ること	興味のある投稿ばかりが表示されるため、自分と違う視点の「多様な意見」に触れる機会が減ります。	normal
jp	JP04	説明文・論説文読解	SNSにおいて、自分と似た意見ばかりに囲まれて多様な視点が失われるリスクを何といいますか？	"[""情報の双方向性"",""情報の偏食"",""AIによる協調"",""フィルターバブル（思考の偏り）""]"	3	フィルターバブル（思考の偏り）	AIが「見たいもの」だけを見せることで、安心感はあるものの、思考が狭まる危険性があります。	normal
jp	JP04	説明文・論説文読解	AIの急速な発達に対し、これからの人間に求められる姿勢として適切なのはどれですか？	"[""AIを完全に禁止する"",""AIと能力で競合し、打ち勝つ"",""人間とAIが「協調」すること"",""AIにすべての判断を任せる""]"	2	人間とAIが「協調」すること	対立（競合）するのではなく、互いの強みを知り、生活を豊かにするために活用する姿勢が重要です。	hard
jp	JP04	説明文・論説文読解	AI（人工知能）が人間を凌駕するとされる分野は、どのようなものですか？	"[""未知の事態への柔軟な対応"",""過去の膨大なデータ分析"",""相手の感情に共感すること"",""芸術的な感性の創造""]"	1	過去の膨大なデータ分析	データ分析ではAIが勝りますが、人間はAIと「協調」する新しいフェーズに移行しています。	hard
jp	JP04	説明文・論説文読解	コミュニケーションにおいて、全体の93%を占めるとされる「言葉以外」の情報は何ですか？	"[""言語情報"",""非言語情報"",""文字情報"",""デジタル情報""]"	1	非言語情報	声の調子、表情、視線、態度などがコミュニケーションの大部分を占めています。	normal
jp	JP04	説明文・論説文読解	コミュニケーションにおける「言葉（言語情報）」の割合は、わずか何％とされていますか？	"[""7％"",""50％"",""70％"",""93％""]"	0	7％	残りの93％は表情や態度などの「非言語情報」であり、オンライン化でこれらが失われるリスクがあります。	normal
jp	JP04	説明文・論説文読解	本来のコミュニケーションにおいて、相手が受け取れるように配慮することを例えた言葉は？	"[""キャッチボール"",""ドッジボール"",""マラソン"",""パズル""]"	0	キャッチボール	SNSでは「いかに凄い球を投げるか（自己満足）」に終始し、受け手への配慮が欠けがちです。	normal
jp	JP04	説明文・論説文読解	SNSでの発信が「自己満足」になりがちな理由を、ボール遊びに例えて説明するとどうなりますか？	"[""相手が捕れない剛速球を投げることに集中する"",""ボールを投げずに持ったままでいる"",""全員で一つのボールを追いかける"",""ルールを無視して複数のボールを投げる""]"	0	相手が捕れない剛速球を投げることに集中する	相手への配慮より「自分の評価」を優先してしまう姿勢を批判的に表現しています。	normal
jp	JP04	説明文・論説文読解	感情に流されず、理性や論理に従って判断・行動する様子を何といいますか？	"[""合理的（ごうりてき）"",""情熱的（じょうねつてき）"",""楽観的（らっかんてき）"",""保守的（ほしゅてき）""]"	0	合理的（ごうりてき）	近代科学の基礎となる考え方ですが、非効率な伝統を排除するマイナス面も論じられます。	easy
jp	JP04	説明文・論説文読解	「合理主義」のマイナス面として、説明文でよく語られるのはどのような点ですか？	"[""判断に時間がかかりすぎること"",""非効率な伝統や文化を排除してしまうこと"",""計算ミスが起きやすくなること"",""他人の意見に流されやすくなること""]"	1	非効率な伝統や文化を排除してしまうこと	論理的に説明できないもの（妖怪や伝統行事など）を「非科学的」として切り捨ててしまう側面です。	normal
jp	JP04	説明文・論説文読解	科学技術の進歩で便利になったはずなのに、人間がより忙しくなっている矛盾を何といいますか？	"[""文明の進歩"",""効率化のパラドックス（逆説）"",""時間の有効活用"",""技術革新""]"	1	効率化のパラドックス（逆説）	便利になれば余暇が増えるはずが、実際には新たな「すべきこと」が増え、忙しくなっています。	normal
jp	JP04	説明文・論説文読解	池内了の文章において、現代人が「技術に操られる存在」になっている理由は何ですか？	"[""技術が未熟で故障が多いから"",""便利になった分、新しい用事が詰め込まれるから"",""機械の操作が複雑すぎるから"",""インターネットの速度が遅いから""]"	1	便利になった分、新しい用事が詰め込まれるから	効率化によって浮いた時間に、さらに別の仕事や用事が入り、自由時間がなくなっています。	normal
jp	JP04	説明文・論説文読解	個人の自由や権利を尊重する、近代ヨーロッパで定着した考え方を何といいますか？	"[""全体主義"",""個人主義"",""社会主義"",""封建主義""]"	1	個人主義	資本主義の基盤ですが、行き過ぎると「共同体の破壊」などのマイナス面が批判されます。	easy
jp	JP04	説明文・論説文読解	「行き過ぎた個人主義」がもたらす社会的な問題として、適切なものはどれですか？	"[""個人のプライバシーがなくなる"",""共同体のつながりが壊れる"",""みんなが同じ意見になる"",""科学技術が退歩する""]"	1	共同体のつながりが壊れる	孤食の増加や共感能力の低下、自分勝手な振る舞いなどが問題視されます。	normal
jp	JP04	説明文・論説文読解	入試の説明文で「西洋」と「東洋（日本）」が対比される際、東洋の美意識とされるのは？	"[""完璧な均一性"",""効率と設計の重視"",""歪みや不規則性の美"",""科学的な合理性""]"	2	歪みや不規則性の美	西洋が完璧さを求めるのに対し、東洋（日本）は渋みや不規則性に価値を見出すと対比されます。	hard
jp	JP04	説明文・論説文読解	説明文の典型的なパターンで、近代科学の行き詰まりを解決するものとして期待されるのは？	"[""西洋の合理主義"",""東洋（日本）の思想や自然観"",""最新のAI技術"",""徹底した管理社会""]"	1	東洋（日本）の思想や自然観	効率を重視する西洋文明に対し、自然との調和を重んじる東洋の視点が再評価されます。	hard
jp	JP04	説明文・論説文読解	古くから伝わり、合理主義からは「不便」とされるが、深い価値を持つものを何といいますか？	"[""流行（りゅうこう）"",""伝統（でんとう）"",""革新（かくしん）"",""常識（じょうしき）""]"	1	伝統（でんとう）	近代技術が見落とした価値（耐震性のある木造建築など）を持つものとして描かれます。	easy
jp	JP04	説明文・論説文読解	説明文において「伝統」がプラスに描かれる理由として、最も適切なものはどれですか？	"[""最新技術よりもコストが安いから"",""近代科学が見落とした重要な価値があるから"",""単に古いものには価値があるから"",""誰にでも簡単に扱えるものだから""]"	1	近代科学が見落とした重要な価値があるから	効率や便利さだけでは測れない、先人の知恵や自然への配慮が含まれているからです。	normal
jp	JP04	説明文・論説文読解	近代科学が環境破壊を招いた「根本的な原因」として、筆者が指摘する姿勢はどれですか？	"[""自然を支配・管理の対象と考えたこと"",""自然を神様のように敬ったこと"",""科学技術を全く使わなかったこと"",""自然を放置して何もしなかったこと""]"	0	自然を支配・管理の対象と考えたこと	人間が自然の上に立ち、コントロールできると過信したことが原因であると論じられます。	hard
jp	JP04	説明文・論説文読解	想定外の自然災害に直面する現代で、再評価されている「自然との向き合い方」は何ですか？	"[""自然の完全な支配"",""自然との共生（共存）"",""自然からの完全な撤退"",""自然環境の画一化""]"	1	自然との共生（共存）	堤防で防ぐだけでなく、エネルギーを分散させるなど、自然と共に生きる知恵が求められています。	hard
jp	JP04	説明文・論説文読解	個々の違いを考えず、同じ様子や状態にそろえて効率を高めることを何といいますか？	"[""多様化（たようか）"",""画一化（かくいつか）"",""活性化（かっせいか）"",""複雑化（ふくざつか）""]"	1	画一化（かくいつか）	都市のビル群のように均一にすること。効率は良いが、災害時の脆弱さを招くこともあります。	normal
jp	JP04	説明文・論説文読解	都市の「画一化（均一にすること）」が進むことで生じるリスクは何ですか？	"[""建設コストが大幅に上がること"",""個性が強すぎて混乱すること"",""災害などが起きたときに脆（もろ）いこと"",""人口が急激に減少すること""]"	2	災害などが起きたときに脆（もろ）いこと	同じ仕組みで揃えると、停電や地震などの想定外の事態に一斉に弱くなるという指摘です。	normal
jp	JP04	説明文・論説文読解	技術が進歩し便利になることを「文明」と呼ぶのに対し、精神的な深みを持つものを何といいますか？	"[""文化（ぶんか）"",""科学（かがく）"",""経済（けいざい）"",""娯楽（ごらく）""]"	0	文化（ぶんか）	大林宣彦は、文明を幸福に使う力こそが「文化」や「芸術」であると説いています。	hard
jp	JP04	説明文・論説文読解	大林宣彦の論じる「文明」と「文化」の関係として、最も適切なものはどれですか？	"[""文明が文化よりも常に優れている"",""文化がなければ、文明は凶器になりうる"",""文明と文化は全く同じ意味である"",""文明が進めば文化は不要になる""]"	1	文化がなければ、文明は凶器になりうる	技術（文明）を穏やかにし、人間を幸せにするために使う力こそが「文化」であるという視点です。	hard
jp	JP04	説明文・論説文読解	近代教育が「個人の個性」よりも「画一的な能力」を重視してきた理由は何ですか？	"[""個性を伸ばすと勉強が遅れるから"",""社会が「取り換え可能な労働者」を求めたから"",""子供たちが個性を嫌ったから"",""教科書のページ数が足りなかったから""]"	1	社会が「取り換え可能な労働者」を求めたから	産業社会では、誰でも同じように計算や読み書きができる「均一な人材」が必要とされたためです。	hard
jp	JP04	説明文・論説文読解	近代教育の構造における「自由」の矛盾について、正しい説明はどれですか？	"[""「誰にでもなれる」と言いつつ、個性を排除している"",""「勉強しなくて良い」という自由を与えている"",""「先生を選べる」という自由を重視している"",""「個性を出しすぎる」ことを推奨している""]"	0	「誰にでもなれる」と言いつつ、個性を排除している	誰もが等しい能力を持つことを目指す教育は、実体として個性を消す構造になっているという批判。	hard
jp	JP04	説明文・論説文読解	登山において「他人の束縛がない」こととセットで負わなければならないものは何ですか？	"[""賞金（しょうきん）"",""責任（せきにん）"",""娯楽（ごらく）"",""名誉（めいよ）""]"	1	責任（せきにん）	すべての判断を自分で行い、命を管理する「責任」があって初めて「自由」が成立します。	normal
jp	JP04	説明文・論説文読解	説明文で語られる「自由」の本当の意味として、最も適切なものはどれですか？	"[""何でも好き勝手に振る舞えること"",""他人の指示に従うだけで良いこと"",""自分の行動の結果に責任を負うこと"",""苦労せずに楽な道を選ぶこと""]"	2	自分の行動の結果に責任を負うこと	自由と責任は表裏一体であり、居心地が良いだけの状態ではない厳しいものとして描かれます。	normal
jp	JP04	説明文・論説文読解	親や他者に頼り切るのではなく、自分の力で問題を解決することを何といいますか？	"[""自立"",""孤立"",""中立"",""対立""]"	0	自立	経済的な面だけでなく、精神的に自分ひとりで問題を解決できる力を指します。	easy
jp	JP04	説明文・論説文読解	物語文において、子供が「依存」から「自立」へと変化することは、どのようなテーマとして扱われますか？	"[""退化"",""成長"",""停滞"",""反抗""]"	1	成長	他者に頼る状態から抜け出し、自立することは精神的な成長の象徴です。	easy
