subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
soc	SO04	歴史（古代〜平安）	57年に後漢の皇帝（光武帝）から奴国の王に授けられた金印には、何という5文字が刻まれている？	"[""親魏倭王"",""漢委奴国王"",""倭王武"",""日本国王""]"	1	漢委奴国王	「かんのわのなのこくおう」と読みます。1784年に福岡県の志賀島で発見されました。	normal
soc	SO04	歴史（古代〜平安）	「漢委奴国王」と刻まれた金印が1784年に発見された、福岡県の島の名前は？	"[""淡路島"",""志賀島"",""屋久島"",""隠岐の島""]"	1	志賀島	志賀島（しかのしま）で農作業中に偶然発見され、中国の歴史書の記述が正しいことが証明されました。	hard
soc	SO04	歴史（古代〜平安）	3世紀に邪馬台国を治め、まじないや占いで国をまとめた女王は誰？	"[""推古天皇"",""持統天皇"",""卑弥呼"",""壱与""]"	2	卑弥呼	中国の歴史書『魏志』倭人伝に登場し、239年に魏に使いを送りました。	easy
soc	SO04	歴史（古代〜平安）	邪馬台国の女王・卑弥呼が、中国の魏の皇帝から授かった称号は何？	"[""漢委奴国王"",""親魏倭王"",""倭王武"",""征夷大将軍""]"	1	親魏倭王	「魏と親しい倭の王」という意味の称号とともに、金印や銅鏡100枚を授かりました。	normal
soc	SO04	歴史（古代〜平安）	紀元前1世紀頃、日本（倭）が「100余りの国」に分かれていたことが記されている中国の歴史書は？	"[""『漢書』地理志"",""『後漢書』東夷伝"",""『魏志』倭人伝"",""『史記』""]"	0	『漢書』地理志	これが中国の歴史書の中で、日本について書かれた最も古い記録です。	hard
soc	SO04	歴史（古代〜平安）	古墳時代の代表的な形で、前が四角、後ろが円の形をした日本独特の古墳を何という？	"[""円墳"",""方墳"",""前方後円墳"",""双方中円墳""]"	2	前方後円墳	鍵穴のような形が特徴で、大和政権の勢力が広がるとともに全国に作られました。	easy
soc	SO04	歴史（古代〜平安）	古墳の頂上や周囲に並べられた、人物や動物、家などをかたどった素焼きの土製品は何？	"[""土偶"",""埴輪"",""須恵器"",""土師器""]"	1	埴輪	死者の霊を守るためや、当時の生活の様子を表すために置かれました。	easy
soc	SO04	歴史（古代〜平安）	埼玉県の稲荷山古墳から出土した鉄剣に名が刻まれていた、雄略天皇とされる人物は誰？	"[""ワカタケル大王"",""中大兄皇子"",""聖徳太子"",""大海人皇子""]"	0	ワカタケル大王	この鉄剣の発見により、5世紀後半には大和政権の支配が関東まで及んでいたことがわかりました。	hard
soc	SO04	歴史（古代〜平安）	大和政権において、大王（天皇）が有力豪族にその家柄や地位に応じて与えた称号を何という？	"[""役職"",""姓（かばね）"",""位階"",""名字""]"	1	姓（かばね）	「臣（おみ）」や「連（むらじ）」などが代表的な姓です。	hard
soc	SO04	歴史（古代〜平安）	4〜6世紀に大陸から日本へ移住し、漢字、仏教、養蚕などの高度な技術を伝えた人々を何という？	"[""防人"",""渡来人"",""遣隋使"",""遣唐使""]"	1	渡来人	朝鮮半島や中国大陸から移り住み、日本の文化や技術の発展に大きく貢献しました。	easy
soc	SO04	歴史（古代〜平安）	603年に聖徳太子が定めた、家柄ではなく個人の才能や功績で役人を登用する制度は何？	"[""十七条の憲法"",""冠位十二階"",""班田収授法"",""公地公民""]"	1	冠位十二階	冠の色で位（ランク）を示し、実力のある人を役人にしようとしました。	normal
soc	SO04	歴史（古代〜平安）	607年に第2回遣隋使として中国（隋）へ派遣され、対等な立場での外交を目指した人物は誰？	"[""小野妹子"",""阿倍仲麻呂"",""鑑真"",""中臣鎌足""]"	0	小野妹子	煬帝（ようだい）に「日出づる処の天子…」で始まる国書を渡し、驚かせました。	easy
soc	SO04	歴史（古代〜平安）	聖徳太子が建立した、現存する世界最古の木造建築物を持つ奈良県の寺院はどこ？	"[""東大寺"",""薬師寺"",""法隆寺"",""興福寺""]"	2	法隆寺	飛鳥文化を代表する寺院で、世界遺産にも登録されています。	easy
soc	SO04	歴史（古代〜平安）	645年に中大兄皇子と中臣鎌足が蘇我氏を倒して始めた、政治改革を何という？	"[""大化の改新"",""明治維新"",""建武の新政"",""承久の乱""]"	0	大化の改新	天皇を中心とする、唐のような中央集権国家を目指した改革です。	normal
soc	SO04	歴史（古代〜平安）	大化の改新の後、6歳以上の男女に土地（口分田）を与え、死ぬと国に返させる制度を何という？	"[""地租改正"",""墾田永年私財法"",""班田収授法"",""公事方御定書""]"	2	班田収授法	土地と人民はすべて国のものとする「公地公民」の考えに基づいています。	normal
soc	SO04	歴史（古代〜平安）	663年、日本が百済を助けるために朝鮮半島へ出兵したが、唐・新羅の連合軍に大敗した戦いは？	"[""白村江の戦い"",""文永の役"",""弘安の役"",""壇ノ浦の戦い""]"	0	白村江の戦い	この敗戦の後、日本は唐の侵攻を恐れて九州の守りを固めました。	normal
soc	SO04	歴史（古代〜平安）	白村江の戦いで敗れた後、唐や新羅の攻撃に備えて九州の北部に配置された兵士を何という？	"[""武士"",""足軽"",""防人（さきもり）"",""地頭""]"	2	防人（さきもり）	主に東国の農民が選ばれ、遠い九州の地を守る厳しい任務につきました。	normal
soc	SO04	歴史（古代〜平安）	672年、天智天皇の死後にその跡継ぎをめぐって大海人皇子と大友皇子が争った内乱は何？	"[""乙巳の変"",""壬申の乱"",""平治の乱"",""保元の乱""]"	1	壬申の乱	これに勝利した大海人皇子は、天武天皇として即位しました。	normal
soc	SO04	歴史（古代〜平安）	壬申の乱に勝利し、天皇の権威を強めて律令国家の完成を目指した天皇は誰？	"[""天智天皇"",""天武天皇"",""聖武天皇"",""桓武天皇""]"	1	天武天皇	壬申の乱に勝利した大海人皇子が、天武天皇となりました。	normal
soc	SO04	歴史（古代〜平安）	聖徳太子が遣隋使を送った相手である、当時の中国の王朝名は？	"[""唐"",""宋"",""隋"",""明""]"	2	隋	聖徳太子は「隋（ずい）」に小野妹子らを送り、進んだ文化を取り入れました。	easy
soc	SO04	歴史（古代〜平安）	大化の改新の中心人物で、後に天智天皇となったのは誰？	"[""聖徳太子"",""中臣鎌足"",""中大兄皇子"",""大海人皇子""]"	2	中大兄皇子	中臣鎌足（後の藤原鎌足）とともに蘇我入鹿を倒しました。	normal
soc	SO04	歴史（古代〜平安）	古墳時代の代表的な古墳「大仙（仁徳天皇陵）古墳」がある都道府県はどこ？	"[""奈良県"",""大阪府"",""京都府"",""兵庫県""]"	1	大阪府	大阪府堺市にある、日本最大の前方後円墳です。	normal
soc	SO04	歴史（古代〜平安）	弥生時代に作られた、硬くて薄い赤褐色の土器を何という？	"[""縄文土器"",""弥生土器"",""須恵器"",""土師器""]"	1	弥生土器	縄文土器に比べて薄くて硬く、実用的な形をしています。	easy
soc	SO04	歴史（古代〜平安）	3世紀後半から大王や豪族の墓として作られた、巨大な盛り土のあるお墓を何という？	"[""ピラミッド"",""古墳"",""墳丘墓"",""貝塚""]"	1	古墳	このことから、3世紀後半からの時代を「古墳時代」と呼びます。	easy
soc	SO04	歴史（古代〜平安）	渡来人が伝えた、これまでの土器よりも高温で焼かれた硬くて灰色の土器を何という？	"[""弥生土器"",""縄文土器"",""須恵器"",""土師器""]"	2	須恵器	朝鮮半島から伝わった技術で、非常に硬いのが特徴です。	hard
soc	SO04	歴史（古代〜平安）	聖徳太子が役人の心得として、仏教や儒教の教えを取り入れて定めたものは何？	"[""冠位十二階"",""十七条の憲法"",""班田収授法"",""武家諸法度""]"	1	十七条の憲法	「和を以て貴しとなす」という言葉で有名です。	normal
soc	SO04	歴史（古代〜平安）	大化の改新で、土地と人民はすべて天皇（国）のものとするという原則を何という？	"[""公地公民"",""班田収授"",""地租改正"",""版籍奉還""]"	0	公地公民	それまで豪族が持っていた土地や人民を、国が直接支配することにしました。	normal
soc	SO04	歴史（古代〜平安）	白村江の戦いの後、大宰府（九州）を守るために築かれた、水をためた堀を持つ土塁を何という？	"[""山城"",""水城（みずき）"",""多賀城"",""五稜郭""]"	1	水城（みずき）	唐・新羅の連合軍が攻めてくるのを防ぐために作られた防衛施設です。	hard
soc	SO04	歴史（古代〜平安）	弥生時代の遺跡である「吉野ヶ里遺跡」があるのは、現在の何県？	"[""福岡県"",""佐賀県"",""長崎県"",""熊本県""]"	1	佐賀県	佐賀県にある、弥生時代を代表する大規模な遺跡です。	easy
soc	SO04	歴史（古代〜平安）	縄文時代の人々が食べ物の残りかすなどを捨てた場所を何という？	"[""古墳"",""遺跡"",""貝塚"",""環濠""]"	2	貝塚	当時の人々が何を食べていたかを知るための重要な手がかりになります。	easy
soc	SO04	歴史（古代〜平安）	710年に元明天皇によって奈良に建てられた、唐の長安をモデルにした都は何？	"[""平安京"",""平城京"",""難波京"",""恭仁京""]"	1	平城京	奈良時代の都で、東西南北に大通りが通る碁盤の目状の計画都市です。	easy
soc	SO04	歴史（古代〜平安）	奈良の平城京がモデルにしたとされる、当時の唐（中国）の首都はどこ？	"[""洛陽"",""敦煌"",""長安"",""南京""]"	2	長安	平城京は唐の長安を模範として、大規模な都市計画に基づいて作られました。	normal
soc	SO04	歴史（古代〜平安）	律令制の税のうち、都での10日間の労働の代わりに「布」を納める税を何という？	"[""租"",""庸"",""調"",""雑徭""]"	1	庸	「租」は稲、「調」は特産物、「庸」は都での労働の代わりの布を指します。	normal
soc	SO04	歴史（古代〜平安）	律令制の税「庸（よう）」は、本来は何日間の労働の義務の代わりとして納めるもの？	"[""5日間"",""10日間"",""30日間"",""60日間""]"	1	10日間	年間10日間の労働（歳役）の代わりに、麻布などを納めることが認められていました。	hard
soc	SO04	歴史（古代〜平安）	仏教の力で国を安定させようという「鎮護国家」の思想に基づき、東大寺の大仏建立を命じた天皇は誰？	"[""天武天皇"",""聖武天皇"",""桓武天皇"",""醍醐天皇""]"	1	聖武天皇	聖武天皇は疫病や社会不安を鎮めるため、全国に国分寺を建て、東大寺に大仏を造りました。	easy
soc	SO04	歴史（古代〜平安）	聖武天皇が全国に国分寺を建て、東大寺に大仏を造ることで目指した思想を何という？	"[""浄土信仰"",""本地垂迹"",""鎮護国家"",""末法思想""]"	2	鎮護国家	仏教の力で国家の災いを取り除き、平和を維持しようとする考え方です。	normal
soc	SO04	歴史（古代〜平安）	民衆に仏教を広め、橋や堤防を作るなどの社会活動を行いながら、大仏建立に協力した僧は誰？	"[""鑑真"",""空海"",""最澄"",""行基""]"	3	行基	当初は布教を禁止され弾圧されましたが、後に大仏建立の功績で大僧正に任じられました。	normal
soc	SO04	歴史（古代〜平安）	行基が聖武天皇から任じられた、僧侶の最高位の役職は何？	"[""法王"",""検非違使"",""大僧正"",""太政大臣""]"	2	大僧正	民衆の絶大な支持を集めた行基は、大仏建立への貢献により僧侶のトップとなりました。	hard
soc	SO04	歴史（古代〜平安）	5度の失敗で失明しながらも日本に渡り、正しい仏教の規律（戒律）を伝えた唐の僧は誰？	"[""玄奘"",""鑑真"",""隠元"",""空海""]"	1	鑑真	鑑真は苦難の末に来日し、奈良に唐招提寺を建立して戒律を広めました。	normal
soc	SO04	歴史（古代〜平安）	渡来僧の鑑真が、正しい戒律を教えるために奈良に建立した寺院は何？	"[""東大寺"",""唐招提寺"",""法隆寺"",""興福寺""]"	1	唐招提寺	鑑真はここで多くの僧に戒律を授け、日本の仏教の質を高めました。	normal
soc	SO04	歴史（古代〜平安）	743年に出された、新しく開墾した土地を永久に自分のものにして良いと認めた法律は何？	"[""公地公民の制"",""三世一身法"",""墾田永年私財法"",""班田収授法""]"	2	墾田永年私財法	この法律により私有地（荘園）が認められ、公地公民の原則が崩れていきました。	normal
soc	SO04	歴史（古代〜平安）	墾田永年私財法によって、貴族や寺社が広げた私有地のことを何と呼ぶ？	"[""公地"",""荘園"",""領地"",""封土""]"	1	荘園	自分で耕した土地の所有が認められたことで、大規模な私有地である荘園が増加しました。	normal
soc	SO04	歴史（古代〜平安）	『万葉集』に収録されている、山上憶良が農民の苦しい生活を描いた歌を何という？	"[""竹取物語"",""貧窮問答歌"",""古今和歌集"",""伊勢物語""]"	1	貧窮問答歌	厳しい税負担に苦しむ当時の農民の様子がリアルに描かれています。	hard
soc	SO04	歴史（古代〜平安）	「貧窮問答歌」の作者で、奈良時代の社会問題を歌に詠んだ人物は誰？	"[""柿本人麻呂"",""山上憶良"",""大伴家持"",""紀貫之""]"	1	山上憶良	山上憶良は、貧困や病気など社会の現実を見つめた歌を多く残しました。	hard
soc	SO04	歴史（古代〜平安）	平安時代初期、桓武天皇に任命され、東北地方の蝦夷（アテルイ）を平定した人物は誰？	"[""源義経"",""平清盛"",""坂上田村麻呂"",""足利尊氏""]"	2	坂上田村麻呂	初めて「征夷大将軍」として活躍し、東北地方に胆沢城を築きました。	normal
soc	SO04	歴史（古代〜平安）	坂上田村麻呂が桓武天皇から任命された、蝦夷を征伐するための役職は何？	"[""摂政"",""関白"",""征夷大将軍"",""太政大臣""]"	2	征夷大将軍	もともとは東北の蝦夷を征討するための軍司令官を指す役職でした。	normal
soc	SO04	歴史（古代〜平安）	平安時代、真言宗を開き、和歌山県の高野山に金剛峯寺を建てた僧は誰？	"[""最澄"",""空海"",""親鸞"",""日蓮""]"	1	空海	空海（弘法大師）は唐から密教を持ち帰り、高野山を修行の場としました。	easy
soc	SO04	歴史（古代〜平安）	空海が開いた「真言宗」に対し、最澄が比叡山延暦寺を拠点に開いた宗派は何？	"[""浄土宗"",""禅宗"",""天台宗"",""時宗""]"	2	天台宗	最澄（伝教大師）と空海は、平安時代初期の新しい仏教の二大スターです。	normal
soc	SO04	歴史（古代〜平安）	藤原氏が、天皇が幼い時には「摂政」、成人後は「関白」として権力を握った政治を何という？	"[""院政"",""摂関政治"",""幕府政治"",""親政""]"	1	摂関政治	自分の娘を天皇の后にすることで、親戚（外戚）として政治の実権を握りました。	easy
soc	SO04	歴史（古代〜平安）	摂関政治の全盛期を築き、「この世をばわが世とぞ思う…」と詠んだ人物は誰？	"[""藤原不比等"",""藤原道長"",""藤原頼通"",""藤原良房""]"	1	藤原道長	4人の娘を次々と后にし、3人の天皇のおじいちゃん（外祖父）として権勢を振るいました。	normal
soc	SO04	歴史（古代〜平安）	藤原道長の子で、京都の宇治に平等院鳳凰堂を建てたのは誰？	"[""藤原道長"",""藤原頼通"",""藤原基経"",""藤原時平""]"	1	藤原頼通	父・道長から権力を引き継ぎ、50年にわたって関白を務め、栄華を極めました。	normal
soc	SO04	歴史（古代〜平安）	894年に、唐の衰退などを理由に「遣唐使の中止」を進言した人物は誰？	"[""聖徳太子"",""菅原道真"",""藤原道長"",""阿倍仲麻呂""]"	1	菅原道真	道真の進言で遣唐使が廃止され、その後の日本独自の「国風文化」の発展につながりました。	easy
soc	SO04	歴史（古代〜平安）	菅原道真の進言により、西暦何年に遣唐使の派遣が中止された？	"[""607年"",""710年"",""794年"",""894年""]"	3	894年	「白紙（894）に戻そう遣唐使」という語呂合わせで覚えられる有名な年号です。	normal
soc	SO04	歴史（古代〜平安）	国風文化の中で生まれた、漢字を崩したり一部を取ったりして作られた日本独自の文字は何？	"[""ハングル"",""かな文字"",""ローマ字"",""サンスクリット""]"	1	かな文字	平仮名や片仮名が生まれたことで、女性による文学作品（源氏物語など）が盛んになりました。	easy
soc	SO04	歴史（古代〜平安）	平安時代の貴族の住宅様式で、池や庭園を囲むように建物が配置された建築様式を何という？	"[""書院造"",""寝殿造"",""高床倉庫"",""合掌造り""]"	1	寝殿造	中心の「寝殿」から廊下（渡殿）が伸びる、自然と調和した豪華な邸宅です。	normal
soc	SO04	歴史（古代〜平安）	藤原頼通が、当時の末法思想（極楽へ行きたい願望）を背景に宇治に建てた阿弥陀堂は何？	"[""中尊寺金色堂"",""平等院鳳凰堂"",""東大寺大仏殿"",""唐招提寺金堂""]"	1	平等院鳳凰堂	10円玉のデザインにもなっている、極楽浄土をイメージした美しい建物です。	normal
soc	SO04	歴史（古代〜平安）	10世紀中頃に関東で反乱を起こし、自らを「新皇（新しい天皇）」と称した武士は誰？	"[""平清盛"",""平将門"",""藤原純友"",""源頼朝""]"	1	平将門	この反乱は、地方の武士が朝廷を脅かすほどの力を持ってきたことを示しました。	normal
soc	SO04	歴史（古代〜平安）	天皇が位を譲って「上皇」となり、摂政・関白を抑えて実権を握る政治形態を何という？	"[""摂関政治"",""院政"",""親政"",""執権政治""]"	1	院政	白河上皇が始めたこの政治により、藤原氏の摂関政治の力は弱まりました。	normal
soc	SO04	歴史（古代〜平安）	1086年に幼い天皇に位を譲り、初めて「院政」を開始した上皇は誰？	"[""後白河上皇"",""白河上皇"",""鳥羽上皇"",""後醍醐天皇""]"	1	白河上皇	白河上皇は自分の軍事力として武士を雇い、院政の基盤を固めました。	normal
soc	SO04	歴史（古代〜平安）	武士として初めて太政大臣となり、日宋貿易を行って大きな利益を上げた人物は誰？	"[""平将門"",""源頼朝"",""平清盛"",""足利義満""]"	2	平清盛	平氏は神戸（大輪田泊）を整備し、中国の宋から「宋銭」を輸入して経済力を持ちました。	normal
soc	SO04	歴史（古代〜平安）	平清盛が積極的に行った、中国（宋）との貿易を何という？	"[""遣唐使"",""日宋貿易"",""南蛮貿易"",""日明貿易""]"	1	日宋貿易	大量の宋銭を輸入し、日本で貨幣経済が広がるきっかけにもなりました。	normal
soc	SO04	歴史（古代〜平安）	平安時代の荘園領主が持っていた、国の役人の立ち入りや調査を拒否できる権利を何という？	"[""不輸の権"",""不入の権"",""版籍奉還"",""廃藩置県""]"	1	不入の権	税を免除されるのが「不輸（ふゆ）の権」、役人の立ち入りを拒むのが「不入（ふにゅう）の権」です。	hard
soc	SO04	歴史（古代〜平安）	1185年、源義経率いる源氏が平氏を滅ぼした、山口県沖での最後の戦いは何？	"[""一の谷の戦い"",""屋島の戦い"",""壇ノ浦の戦い"",""湊川の戦い""]"	2	壇ノ浦の戦い	この戦いで平氏は滅亡し、時代は武士が支配する鎌倉時代へと移り変わります。	normal
soc	SO04	歴史（古代〜平安）	壇ノ浦の戦いにおいて、源氏を勝利に導いた中心的な武将は誰？	"[""源頼朝"",""源義経"",""源義家"",""源範頼""]"	1	源義経	頼朝の弟である義経は、天才的な戦術で平氏を追い詰め、最後は海戦で勝利しました。	normal
soc	SO04	歴史（古代〜平安）	奈良時代の「租・庸・調」のうち、収穫した稲の約3％を納める税を何という？	"[""租"",""庸"",""調"",""雑徭""]"	0	租	「租」は田んぼの面積に応じて、収穫した稲の一部を納める税金です。	normal
soc	SO04	歴史（古代〜平安）	奈良時代、平城京で流通した日本で最初の本格的な銅銭（貨幣）は何？	"[""和同開珎"",""寛永通宝"",""慶長小判"",""宋銭""]"	0	和同開珎	平城京遷都と同じ時期に、唐の貨幣をモデルにして作られました。	normal
soc	SO04	歴史（古代〜平安）	平安時代、摂関政治において藤原氏が権力を握るために利用した「天皇との親戚関係」を何という？	"[""外戚関係"",""主従関係"",""檀家制度"",""封建制度""]"	0	外戚関係	自分の娘を天皇の后にし、生まれた子供（孫）を次の天皇にすることで権力を維持しました。	hard
soc	SO04	歴史（古代〜平安）	清少納言が書いた『枕草子』や紫式部が書いた『源氏物語』は、何文化を代表する作品？	"[""天平文化"",""弘仁・貞観文化"",""国風文化"",""鎌倉文化""]"	2	国風文化	遣唐使廃止後、日本独自の感性を大切にする文化が貴族の間で栄えました。	normal
soc	SO04	歴史（古代〜平安）	平安時代中期、瀬戸内海で海賊を率いて反乱を起こしたのは誰？	"[""平将門"",""藤原純友"",""アテルイ"",""足利尊氏""]"	1	藤原純友	平将門の乱とほぼ同時期に起こり、合わせて「承平・天慶の乱」と呼ばれます。	hard
soc	SO04	歴史（古代〜平安）	聖武天皇の遺愛品や、シルクロードを通ってもたらされた国際色豊かな品々が納められている東大寺の倉は何？	"[""正倉院"",""金剛蔵"",""法隆寺百済観音堂"",""平等院""]"	0	正倉院	校倉造（あぜくらづくり）という建築様式で、1200年以上前の品々が大切に保管されています。	normal
