subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
sci	SC09	人体	小腸の内壁にある、養分を効率よく吸収するための無数の小さな突起を何といいますか？	"[""繊毛（せんもう）"",""柔毛（じゅうもう）"",""肺胞"",""弁""]"	1	柔毛（じゅうもう）	柔毛があることで小腸の表面積が劇的に広くなり、養分を効率よく吸収できるようになっています。	normal
sci	SC09	人体	小腸に「柔毛（じゅうもう）」という突起がたくさんある理由はなぜですか？	"[""食べ物の通りをよくするため"",""消化液をたくさん出すため"",""表面積を大きくして吸収をよくするため"",""体温を逃がさないようにするため""]"	2	表面積を大きくして吸収をよくするため	表面積を広げることで、流れてくる養分に触れる面積が増え、吸収の効率が上がります。	normal
sci	SC09	人体	デンプンがあるかどうかを確かめるために使う「ヨウ素液」は、反応すると何色になりますか？	"[""赤褐色"",""ベニ色"",""青紫色"",""黄色""]"	2	青紫色	ヨウ素液はデンプンに反応して「青紫色」に変わります。これを利用して消化の実験を行います。	easy
sci	SC09	人体	ヨウ素液を垂らしたときに「青紫色」に変化する物質はどれですか？	"[""ブドウ糖"",""デンプン"",""タンパク質"",""脂肪""]"	1	デンプン	ヨウ素液はデンプン特有の反応を示す試薬です。消化されて糖に変わると反応しなくなります。	easy
sci	SC09	人体	糖（麦芽糖やブドウ糖）にベネジクト液を加えて加熱すると、どのような変化が起きますか？	"[""青紫色になる"",""赤褐色の沈殿ができる"",""透明になる"",""黄色い泡が出る""]"	1	赤褐色の沈殿ができる	ベネジクト液は糖と反応して「赤褐色の沈殿」を生じます。反応には加熱が必要です。	normal
sci	SC09	人体	唾液を80℃以上に加熱してからデンプンに混ぜても分解が起きないのはなぜですか？	"[""唾液が蒸発してしまったから"",""デンプンが固まってしまったから"",""消化酵素が熱で壊れてしまったから"",""温度が高すぎて糖が燃えたから""]"	2	消化酵素が熱で壊れてしまったから	消化酵素はタンパク質でできているため、高温になると形が変わり、はたらきを失ってしまいます。	hard
sci	SC09	人体	唾液中のアミラーゼなどの消化酵素が最もよくはたらくのは、およそ何度くらいですか？	"[""0℃付近"",""20℃付近"",""40℃付近"",""80℃付近""]"	2	40℃付近	消化酵素はヒトの体温に近い「40℃前後」で最も活発にはたらく性質があります。	normal
sci	SC09	人体	ヒトの卵子がつくられる場所はどこですか？	"[""子宮"",""卵巣"",""輸卵管"",""胎盤""]"	1	卵巣	卵子は左右にある「卵巣（らんそう）」でつくられ、成熟すると放出されます。	normal
sci	SC09	人体	成熟した卵子が卵巣から放出される現象を何といいますか？	"[""受精"",""着床"",""排卵"",""月経""]"	2	排卵	卵巣から卵子が飛び出すことを「排卵（はいらん）」といい、通常は月に1回行われます。	normal
sci	SC09	人体	卵子と精子が出会い「受精」が行われる場所はどこですか？	"[""卵巣"",""子宮"",""輸卵管"",""へその緒""]"	2	輸卵管	排卵された卵子は「輸卵管（ゆらんかん）」に入り、そこで精子と出会って受精します。	normal
sci	SC09	人体	母体と胎児の血液の間で、酸素や栄養分のやりとりを行う器官は何ですか？	"[""心臓"",""胎盤"",""羊水"",""卵巣""]"	1	胎盤	胎盤（たいばん）は、お母さんから赤ちゃんへ必要なものを渡し、不要なものを受け取る交換場所です。	normal
sci	SC09	人体	胎児と胎盤をつないでいる、栄養や酸素が通る管を何といいますか？	"[""輸卵管"",""血管"",""へその緒"",""食道""]"	2	へその緒	胎児は「へその緒」を通じて胎盤とつながり、生命維持に必要な物質をやりとりしています。	easy
sci	SC09	人体	子宮の中で胎児を包み、外部の衝撃から守っている液体を何といいますか？	"[""血液"",""羊水"",""リンパ液"",""粘液""]"	1	羊水	胎児は「羊水（ようすい）」の中に浮かぶことで、衝撃を和らげたり体温を保ったりしています。	normal
sci	SC09	人体	ヒトの胎児が受精してから誕生するまで、およそ何週間母親の体内で過ごしますか？	"[""10週"",""24週"",""38週"",""50週""]"	2	38週	ヒトの妊娠期間は受精から約38週間（約266日）とされています。	easy
sci	SC09	人体	ヒトの心臓の部屋の数はいくつに分かれていますか？	"[""2つ"",""3つ"",""4つ"",""1つ""]"	2	4つの部屋（2心房2心室）	ヒトの心臓は、血液が戻る「心房」と送り出す「心室」が左右にあり、計4つの部屋があります。	easy
sci	SC09	人体	右心室から肺へ行き、酸素を受け取って左心房に戻る血液の循環経路を何といいますか？	"[""体循環"",""肺循環"",""リンパ循環"",""門脈循環""]"	1	肺循環	肺へ行って二酸化炭素を捨て、酸素をチャージして戻ってくる経路を「肺循環」といいます。	normal
sci	SC09	人体	左心室から全身へ行き、酸素を渡して右心房に戻る血液の循環経路を何といいますか？	"[""体循環"",""肺循環"",""大循環"",""小循環""]"	0	体循環	全身の細胞に酸素や栄養を届けるための長いルートを「体循環」といいます。	normal
sci	SC09	人体	赤血球に含まれる、酸素を運ぶ役割をもつ赤い色素を何といいますか？	"[""クロロフィル"",""ヘモグロビン"",""血漿"",""血小板""]"	1	ヘモグロビン	ヘモグロビンは酸素が多いところで酸素とくっつき、少ないところで離す性質をもっています。	normal
sci	SC09	人体	ヘモグロビンが酸素を運ぶことができるのは、どのような性質があるからですか？	"[""常に酸素を吸い続ける性質"",""酸素が多いところで酸素を放す性質"",""酸素が多いところで酸素と結びつく性質"",""二酸化炭素を酸素に変える性質""]"	2	酸素が多いところで酸素と結びつく性質	肺などの酸素が多い場所で酸素と結びつき、酸素が足りない全身の組織で酸素を放すことで運び届けています。	hard
sci	SC09	人体	血液の成分のうち、体内に侵入した細菌などを退治する（免疫）はたらきをもつのはどれですか？	"[""赤血球"",""白血球"",""血小板"",""血漿""]"	1	白血球	白血球は、体に悪い細菌やウイルスが入ってきたときに攻撃して守ってくれる「体の防衛軍」です。	normal
sci	SC09	人体	ケガをして出血したときに、血液を固めて止血するはたらきをもつ血液成分は何ですか？	"[""赤血球"",""白血球"",""血小板"",""ヘモグロビン""]"	2	血小板	血小板（けっしょうばん）は、出血した場所に集まって血液を固め、フタをする役割があります。	normal
sci	SC09	人体	心臓や静脈にあり、血液の逆流を防いで一方向に流れるようにしているつくりを何といいますか？	"[""壁"",""窓"",""弁"",""門""]"	2	弁（べん）	血液が逆戻りしないように、「弁」という扉のような構造がついています。	easy
sci	SC09	人体	血液の圧力が低く、血液が逆流しやすいために「弁」が多くついている血管はどれですか？	"[""動脈"",""静脈"",""毛細血管"",""大動脈""]"	1	静脈	静脈は心臓に戻る血液が通る道で、勢いが弱いため、逆流を防ぐ弁が発達しています。	normal
sci	SC09	人体	酸素を多く含み、鮮やかな赤色をした血液を何といいますか？	"[""動脈血"",""静脈血"",""血しょう"",""血小板""]"	0	動脈血	酸素を多く含むと鮮やかな赤色の「動脈血」になり、酸素が少ないと黒ずんだ赤色の「静脈血」になります。	easy
sci	SC09	人体	二酸化炭素を多く含み、黒ずんだ赤色をした血液を何といいますか？	"[""動脈血"",""静脈血"",""赤血球"",""白血球""]"	1	静脈血	二酸化炭素を多く含み酸素が少ない血液は「静脈血」と呼ばれます。肺で酸素を取り入れる前の血液です。	easy
sci	SC09	人体	心臓の右心室から肺へ向かう、酸素の少ない血液が流れる血管はどれですか？	"[""大動脈"",""大静脈"",""肺動脈"",""肺静脈""]"	2	肺動脈	心臓から出る血管はすべて「動脈」と呼びますが、肺動脈には全身から戻ったばかりの酸素が少ない血液が流れています。	normal
sci	SC09	人体	「肺動脈」を流れている血液の種類と特徴として正しいものはどれですか？	"[""酸素が多い動脈血"",""酸素が少ない静脈血"",""養分が多い動脈血"",""不要物が多い動脈血""]"	1	酸素が少ない静脈血	肺動脈は心臓から肺へ「酸素をもらいに行く」ための血管なので、流れているのは酸素が少ない静脈血です。	normal
sci	SC09	人体	全身をめぐる血液の中で、尿素などの不要物が最も少ない血液が流れている血管はどこですか？	"[""肝動脈"",""腎静脈"",""肺静脈"",""大動脈""]"	1	腎静脈	腎臓は血液から不要物をこし取る場所です。そのため、腎臓から出ていく「腎静脈」の血液は最もきれいな状態です。	hard
sci	SC09	人体	細胞の活動でできた有害なアンモニアは、どこの臓器で害の少ない尿素につくり変えられますか？	"[""胃"",""小腸"",""肝臓"",""腎臓""]"	2	肝臓	肝臓には解毒作用があり、有害なアンモニアを害の少ない尿素に変える重要な働きをしています。	normal
sci	SC09	人体	肝臓でアンモニアから作り変えられた、害の少ない物質を何といいますか？	"[""二酸化炭素"",""尿素"",""胆汁"",""ブドウ糖""]"	1	尿素	アンモニアは肝臓で「尿素」に変えられたあと、血液で腎臓まで運ばれて尿として排出されます。	easy
sci	SC09	人体	肺の気管支の先端にある、酸素と二酸化炭素の交換を行う無数の小さな袋を何といいますか？	"[""肺胞"",""細胞"",""じん臓"",""横隔膜""]"	0	肺胞	肺胞が無数にあることで表面積が非常に大きくなり、効率よくガス交換を行うことができます。	easy
sci	SC09	人体	肺がガス交換を効率よく行えるのは、肺胞によって何が大きくなっているからですか？	"[""体温"",""気圧"",""表面積"",""血液量""]"	2	表面積	小さな袋である肺胞が集まることで「表面積」が最大化され、毛細血管とのやり取りがスムーズになります。	normal
sci	SC09	人体	ヒトが息を吸うときの、横隔膜（おうかくまく）と肋骨（ろっこつ）の動きの組み合わせとして正しいものは？	"[""横隔膜が上がり、肋骨が下がる"",""横隔膜が下がり、肋骨が上がる"",""両方とも上がる"",""両方とも下がる""]"	1	横隔膜が下がり、肋骨が上がる	横隔膜が下がり肋骨が上がることで胸の空間が広がり、気圧が下がることで空気が肺に入ってきます。	normal
sci	SC09	人体	血液総量4800mL、1回の拍動で送り出す血量80mL、1分間の拍動数が70回のとき、血液が体を一周する時間は約何秒ですか？	"[""41秒"",""51秒"",""61秒"",""71秒""]"	1	51秒	4800÷80=60回。1分(60秒)で70回打つので、60回打つのにかかる時間は60×(60÷70)＝約51秒です。	hard
sci	SC09	人体	赤血球や白血球、血小板などの血液成分が絶えず作られている場所はどこですか？	"[""心臓"",""肝臓"",""骨髄（こつずい）"",""脾臓（ひぞう）""]"	2	骨髄（こつずい）	骨の内部にある「骨髄」は、新しい血液細胞を作り出す工場の役割を果たしています。	normal
sci	SC09	人体	筋肉の両端にあり、筋肉を骨にしっかりと固定している丈夫な組織を何といいますか？	"[""関節"",""けん"",""軟骨"",""じん帯""]"	1	けん	筋肉は「けん」となって骨についています。アキレス腱（けん）などが代表的な例です。	easy
sci	SC09	人体	目のつくりで、瞳（ひとみ）の大きさを変えて、網膜に届く光の量を調節する部分はどこですか？	"[""虹彩（こうさい）"",""水晶体"",""角膜"",""ガラス体""]"	0	虹彩（こうさい）	虹彩はカメラのしぼりのような役割をしており、明るい場所では瞳を小さくして光を制限します。	normal
sci	SC09	人体	近くの物を見るとき、目のレンズ（水晶体）の厚さはどのように変化しますか？	"[""厚くなる"",""薄くなる"",""変化しない"",""一度薄くなってから厚くなる""]"	0	厚くなる	近くを見るときは毛様体の筋肉が働き、レンズを「厚く」してピントを合わせます。	hard
sci	SC09	人体	遠くの物を見るとき、目のレンズ（水晶体）の厚さはどのように変化しますか？	"[""厚くなる"",""薄くなる"",""変化しない"",""一度厚くなってから薄くなる""]"	1	薄くなる	遠くを見るときは、近くを見るときとは逆にレンズを「薄く」してピントを調節します。	hard
sci	SC09	人体	耳のうずまき管で感じた音の刺激を、脳に伝える神経の名前は何ですか？	"[""視神経"",""聴神経"",""嗅神経"",""顔面神経""]"	1	聴神経	音の振動はうずまき管で電気信号に変えられ、「聴神経」を通って脳へ伝わります。	easy
sci	SC09	人体	目の網膜で結んだ光の像の刺激を、脳に伝える神経の名前は何ですか？	"[""視神経"",""聴神経"",""舌下神経"",""感覚神経""]"	0	視神経	網膜で受け取った光の情報は「視神経」を通って脳へ送られ、映像として認識されます。	easy
sci	SC09	人体	1分間の呼吸量が5000mL、吸う息の酸素が20.94%、吐く息の酸素が16.30%のとき、体に取り込まれた酸素量は何mLですか？	"[""180mL"",""215mL"",""232mL"",""464mL""]"	2	232mL	消費割合は20.94-16.30=4.64%。5000×0.0464=232mLとなります。	hard
sci	SC09	人体	明るい場所に行ったとき、瞳（ひとみ）の大きさと虹彩（こうさい）の動きはどうなりますか？	"[""虹彩が広がり、瞳が大きくなる"",""虹彩が動き、瞳が小さくなる"",""虹彩が縮み、レンズが厚くなる"",""変化しない""]"	1	虹彩が動き、瞳が小さくなる	明るい場所では光が入りすぎないよう、虹彩が調節して瞳を小さくします。	hard
