subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
jp	JP05	随筆文読解	「郷愁（きょうしゅう）」をテーマにした随筆文で、よく描かれる描写はどのようなものですか？	"[""かつての自分と今の自分の比較"", ""未来の科学技術の予想"", ""他人の失敗を笑う話"", ""計算の解き方の説明""]"	0	かつての自分と今の自分の比較	過去を懐かしみながら、変化した部分や変わらない本質について考える描写が多く見られます。	normal
jp	JP05	随筆文読解	文化や芸術をテーマにした随筆で、「日本と西洋」のように異なる価値観を並べる構造を何といいますか？	"[""対比（たいひ）"", ""省略"", ""反復"", ""強調""]"	0	対比（たいひ）	二つのものを比べることで、それぞれの特徴（例えば日本のわび・さびなど）を際立たせる手法です。	normal
jp	JP05	随筆文読解	日本の陶芸の「歪みや渋み」に美しさを感じる価値観は、西洋のどのような価値観と対比されますか？	"[""設計通りの完璧さ"", ""派手な色彩"", ""実用性の高さ"", ""最新の技術""]"	0	設計通りの完璧さ	「完璧さ」を求める価値観と、あえて「歪み」を愛でる日本の価値観を対比させることがあります。	hard
jp	JP05	随筆文読解	随筆文において、筆者の深い思索が始まる「きっかけ」として多いものはどれですか？	"[""日常的な些細な出来事"", ""歴史を揺るがす大事件"", ""数式を使った証明"", ""架空の世界の冒険""]"	0	日常的な些細な出来事	道端の風景や友人の一言など、身近な出来事から深い考えへと発展していくのが随筆の型です。	easy
jp	JP05	随筆文読解	随筆文の構成で、文章の前半部分に書かれることが多い要素はどれですか？	"[""思索のきっかけとなる体験"", ""最終的な結論と主張"", ""読者への強い命令"", ""無関係な世間話""]"	0	思索のきっかけとなる体験	文章の前半で「きっかけ（日常の出来事）」を述べ、後半でそこからの「気づき」を述べるのが一般的です。	normal
jp	JP05	随筆文読解	入試に出題される随筆文で、筆者の内面の変化を端的に表す言葉として適切なものはどれですか？	"[""精神的な成熟（成長）"", ""身体的な能力の向上"", ""語彙力の増加"", ""記憶力の強化""]"	0	精神的な成熟（成長）	他者の気持ちを理解したり、自分を客観視できるようになったりする「内面の成長」がよく描かれます。	normal
jp	JP05	随筆文読解	随筆文において、それまで理解できなかった他者の心情が理解できるようになることを何といいますか？	"[""精神的な成熟"", ""論理的な解決"", ""感情的な爆発"", ""一方的な思い込み""]"	0	精神的な成熟	自分の視点だけでなく、他者の視点を取り入れられるようになることは、精神的な成長の証です。	normal
jp	JP05	随筆文読解	具体的なエピソードから始まり、最終的に普遍的な教訓や思想にたどり着く流れを何といいますか？	"[""具体から抽象（ちゅうしょう）"", ""抽象から具体"", ""原因から結果"", ""仮説から検証""]"	0	具体から抽象（ちゅうしょう）	個別の体験（具体）から、誰にでも当てはまる真理（抽象）を導き出すのが随筆の思考プロセスです。	hard
jp	JP05	随筆文読解	随筆文の読解において、最終的なゴール（目標）となるのはどのようなことですか？	"[""筆者が導き出した抽象的な真理を掴む"", ""登場人物の名前をすべて覚える"", ""使われている漢字をすべて書き出す"", ""文章の文字数を正確に数える""]"	0	筆者が導き出した抽象的な真理を掴む	具体的な話から、筆者が最終的にどのような「一般的な教訓や考え」に至ったかを理解することが重要です。	hard
jp	JP05	随筆文読解	随筆文の結び（最後）の部分で、筆者が最も伝えたいメッセージとして示されるものは何ですか？	"[""人間観・世界観の表明"", ""次回の作品の予告"", ""参考文献のリスト"", ""読者へのアンケート""]"	0	人間観・世界観の表明	体験を通じて深まった自分の信念や、理想とする生き方などが最後に提示されます。	normal
jp	JP05	随筆文読解	随筆文の最後に書かれることが多い、現代社会への警告や理想の生き方の表明を何といいますか？	"[""世界観・人間観の表明"", ""導入部の要約"", ""事実の報告"", ""単なる感想文""]"	0	世界観・人間観の表明	筆者がその体験を通じてたどり着いた、世の中や人間に対する最終的な考えのことです。	hard
jp	JP05	随筆文読解	「光合成とはどのような働きか？」という問いが説明文的だとすれば、「光合成する植物を見て命の尊さを感じた」という文章は何に分類されますか？	"[""随筆文"", ""論説文"", ""報告書"", ""ニュース記事""]"	0	随筆文	事実（光合成）から個人的な感想（命の尊さ）を述べているため、随筆文に分類されます。	easy
jp	JP05	随筆文読解	随筆文を読んで「筆者がどのような価値観を持っているか」を読み取る必要があるのはなぜですか？	"[""筆者独自の主観的な文章だから"", ""すべての読者が同じ意見を持つべきだから"", ""テストで点数を取るためだけだから"", ""文章に論理的な間違いが多いから""]"	0	筆者独自の主観的な文章だから	随筆は筆者の個性が反映されるため、その人特有の価値観を理解することが読解の鍵です。	normal
jp	JP05	随筆文読解	随筆文で「抽象的な感情」を説明するために、あえて「具体的なエピソード」を用いるのはなぜですか？	"[""読者にイメージを伝えやすくするため"", ""文章を長くして複雑にするため"", ""筆者が具体的なことしか書けないから"", ""論理的な正しさを証明するため""]"	0	読者にイメージを伝えやすくするため	「具体（体験）」を示すことで、目に見えない「抽象（感情・思想）」を読者に分かりやすく伝えます。	normal
jp	JP05	随筆文読解	随筆文の読解で「自己発見」という言葉が使われるとき、それはどのような状態を指しますか？	"[""自分の新しい一面や考えに気づくこと"", ""自分の名前を思い出すこと"", ""鏡で自分の顔を確認すること"", ""自分の持ち物を見つけること""]"	0	自分の新しい一面や考えに気づくこと	体験を通じて、それまで気づかなかった自分の性質や考え方の変化に気づくことを指します。	normal
jp	JP05	随筆文読解	随筆文の中で「かつての自分」と「今の自分」が比較されている場合、どのようなテーマであることが多いですか？	"[""精神的な成長や郷愁"", ""最新の科学技術の進歩"", ""外国の文化の紹介"", ""数学的な法則の発見""]"	0	精神的な成長や郷愁	過去を振り返り、自分がどう変わったか（あるいは変わらないか）を考えるのは随筆の定番です。	normal
jp	JP05	随筆文読解	「日本と西洋の価値観の対比」を用いる随筆の目的として、最も適切なものはどれですか？	"[""日本独自の美意識を浮き彫りにする"", ""西洋の文化の方が優れていると主張する"", ""外国語の学習を勧める"", ""旅行の計画を立てる""]"	0	日本独自の美意識を浮き彫りにする	他と比較することで、自国の文化（わび・さびなど）の特徴を明確に伝えることができます。	hard
jp	JP05	随筆文読解	文章の結論が「人は失敗を通じて強くなる」という一般的な真理で終わる場合、この思考の流れを何といいますか？	"[""具体から抽象への流れ"", ""抽象から具体への流れ"", ""序破急（じょはきゅう）"", ""逆説的表現""]"	0	具体から抽象への流れ	個別の失敗体験（具体）から、一般的な教訓（抽象）を導き出しています。	hard
jp	JP05	随筆文読解	随筆文において、筆者が「教室の悪意」を「弾丸の雨」と表現したとき、読者は何を読み取るべきですか？	"[""筆者が感じた強い恐怖や攻撃性"", ""教室で実際に銃が使われた事実"", ""天気が雨であったという情報"", ""筆者が理科の実験をしていたこと""]"	0	筆者が感じた強い恐怖や攻撃性	比喩表現（弾丸の雨）から、筆者がその場で感じた目に見えない「心情」を読み取ります。	normal
jp	JP05	随筆文読解	随筆文の結びで「理想とする生き方」が語られているとき、それは何と呼ばれますか？	"[""筆者の人間観の表明"", ""客観的な事実の列挙"", ""他人への批判"", ""過去の体験の再掲""]"	0	筆者の人間観の表明	体験を通じて得た、筆者の最終的な人生に対する考え方や信念のことです。	normal
