subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
soc	SO08	公民（政治・憲法）	日本の国会を構成する、2つの議院の正しい組み合わせはどれ？	"[""衆議院と貴族院"", ""衆議院と参議院"", ""参議院と閣僚会議"", ""最高裁判所と内閣""]"	1	衆議院と参議院	日本の国会は、衆議院と参議院の二院制（両院制）をとっています。	easy
soc	SO08	公民（政治・憲法）	憲法第41条で「国権の最高機関」であり「唯一の立法機関」と定められているのはどこ？	"[""内閣"", ""裁判所"", ""国会"", ""日本銀行""]"	2	国会	国民の代表が集まり、国で唯一法律を作ることができる場所が国会です。	easy
soc	SO08	公民（政治・憲法）	国会が作った法律や予算に基づいて、実際に国の仕事（行政）を行う機関はどこ？	"[""内閣"", ""裁判所"", ""都道府県庁"", ""検察庁""]"	0	内閣	内閣は行政権を持ち、内閣総理大臣と国務大臣で構成されています。	easy
soc	SO08	公民（政治・憲法）	内閣が国会に対して連帯して責任を負う、日本の政治の仕組みを何といいますか？	"[""大統領制"", ""議院内閣制"", ""直接民主制"", ""地方分権制""]"	1	議院内閣制	内閣は国会の信任に基づいて成立し、国会に対して責任を負う仕組みを議院内閣制といいます。	normal
soc	SO08	公民（政治・憲法）	具体的な争いについて、憲法や法律をあてはめて解決する「司法権」を持つ機関はどこ？	"[""警察署"", ""内閣"", ""国会"", ""裁判所""]"	3	裁判所	裁判所は、法の支配を維持するために司法権を行使する機関です。	easy
soc	SO08	公民（政治・憲法）	権力の集中を防ぐため、立法・行政・司法の3つを独立させる仕組みを何といいますか？	"[""三権分立"", ""地方自治"", ""二院制"", ""民主主義""]"	0	三権分立	国会・内閣・裁判所が互いに抑制し合い、均衡を保つ仕組みを三権分立といいます。	easy
soc	SO08	公民（政治・憲法）	「地方自治は民主主義の学校である」という考えに基づき、1947年に制定された法律は何？	"[""地方交付税法"", ""地方自治法"", ""住民基本台帳法"", ""市町村合併法""]"	1	地方自治法	地方自治法によって、知事や市町村長を住民が直接選挙で選ぶ仕組みが整えられました。	normal
soc	SO08	公民（政治・憲法）	1947年に制定され、9年間の義務教育や教育の機会均等を定めた法律は何？	"[""学校教育法"", ""教育基本法"", ""青少年保護育成条例"", ""児童福祉法""]"	1	教育基本法	戦前の教育勅語に代わり、憲法の精神に基づいて作られた教育の根本となる法律です。	normal
soc	SO08	公民（政治・憲法）	労働三法に含まれる3つの法律は、労働組合法、労働関係調整法とあと一つは何？	"[""労働基準法"", ""労働安全衛生法"", ""雇用機会均等法"", ""最低賃金法""]"	0	労働基準法	労働組合法、労働関係調整法、労働基準法の3つを合わせて「労働三法」と呼びます。	normal
soc	SO08	公民（政治・憲法）	1945年の選挙法改正で、日本で初めて認められた権利は何？	"[""男子の普通選挙権"", ""女性の参政権（選挙権）"", ""直接国税による制限選挙"", ""18歳以上の選挙権""]"	1	女性の参政権（選挙権）	戦後の五大改革の一つとして、1945年に初めて女性に選挙権が認められました。	easy
soc	SO08	公民（政治・憲法）	戦後の1945年に改正された選挙法で、有権者になれたのはどのような人？	"[""満25歳以上の男子"", ""直接国税を納める人"", ""満20歳以上のすべての男女"", ""満18歳以上のすべての男女""]"	2	満20歳以上のすべての男女	1945年の改正で、性別による制限がなくなり「満20歳以上の男女」となりました。	normal
soc	SO08	公民（政治・憲法）	大日本帝国憲法のように、主権者である天皇が定めて国民に授ける形式の憲法を何という？	"[""民定憲法"", ""欽定憲法"", ""暫定憲法"", ""硬性憲法""]"	1	欽定憲法	天皇が制定した憲法を欽定（きんてい）憲法、国民が制定したものを民定（みんてい）憲法といいます。	hard
soc	SO08	公民（政治・憲法）	大日本帝国憲法下で、国民の権利（言論・出版・信教の自由など）に付けられていた条件は何？	"[""公共の福祉に反しない限り"", ""法律の範囲内"", ""天皇の許可がある場合のみ"", ""いかなる場合も無制限""]"	1	法律の範囲内	旧憲法では「法律の範囲内」という条件があったため、法律で自由を制限することが可能でした。	hard
soc	SO08	公民（政治・憲法）	明治時代の帝国議会において、国民の選挙ではなく、皇族や華族などで構成された議院は何？	"[""参議院"", ""衆議院"", ""貴族院"", ""元老院""]"	2	貴族院	帝国議会は、選挙で選ばれる衆議院と、特権階級で構成される貴族院の二院制でした。	normal
soc	SO08	公民（政治・憲法）	1890年の第1回衆議院議員選挙で、有権者になるために必要だった「年齢」と「性別」の条件は？	"[""満20歳以上の男女"", ""満25歳以上の男子"", ""満30歳以上の男子"", ""満25歳以上の男女""]"	1	満25歳以上の男子	当時は女性に選挙権はなく、男子のみ、さらに年齢も25歳以上と決められていました。	normal
soc	SO08	公民（政治・憲法）	1890年の第1回総選挙で、年齢・性別のほかに必要だった「納税」の条件はいくら以上？	"[""直接国税5円以上"", ""直接国税10円以上"", ""直接国税15円以上"", ""直接国税30円以上""]"	2	直接国税15円以上	高額な納税（15円以上）が条件だったため、当時の有権者は国民の約1.1%しかいませんでした。	hard
soc	SO08	公民（政治・憲法）	1925年に制定された「普通選挙法」によって、撤廃（なくされた）された制限は何？	"[""年齢による制限"", ""性別による制限"", ""納税額による制限"", ""居住地による制限""]"	2	納税額による制限	普通選挙法により、税金をいくら払っているかに関わらず、25歳以上の男子全員が投票できるようになりました。	normal
soc	SO08	公民（政治・憲法）	1925年の「普通選挙法」が制定された後も、依然として選挙権が認められなかったのは誰？	"[""農民"", ""労働者"", ""女性"", ""25歳以上の男子""]"	2	女性	普通選挙法でも、女性に選挙権が与えられることはなく、戦後の1945年まで待つことになります。	normal
soc	SO08	公民（政治・憲法）	日本国憲法第41条において、国会はどのような機関であると定義されていますか？	"[""国の最高執行機関"", ""国権の最高機関"", ""憲法の番人"", ""国の唯一の司法機関""]"	1	国権の最高機関	国会は、国民の代表が集まる「国権の最高機関」と位置づけられています。	normal
soc	SO08	公民（政治・憲法）	労働者の権利を守るための「労働三法」のうち、1日8時間労働などの「労働条件の最低基準」を定めた法律は？	"[""労働組合法"", ""労働関係調整法"", ""労働基準法"", ""労働安全法""]"	2	労働基準法	労働基準法は、労働者が健康に働けるよう、最低限守るべきルールを定めた法律です。	normal
soc	SO08	公民（政治・憲法）	日本国憲法の公布日である11月3日は、現在どのような祝日になっていますか？	"[""憲法記念日"", ""文化の日"", ""建国記念の日"", ""昭和の日""]"	1	文化の日	11月3日は憲法公布を記念して「文化の日」とされています。	easy
soc	SO08	公民（政治・憲法）	日本国憲法の施行日である5月3日は、現在どのような祝日になっていますか？	"[""文化の日"", ""みどりの日"", ""憲法記念日"", ""こどもの日""]"	2	憲法記念日	5月3日は憲法が実際に使い始められたことを記念する「憲法記念日」です。	easy
soc	SO08	公民（政治・憲法）	大日本帝国憲法において、国の主権を持っていたのは誰ですか？	"[""国民"", ""天皇"", ""内閣総理大臣"", ""帝国議会""]"	1	天皇	明治憲法（大日本帝国憲法）では、主権は天皇にあるとされていました。	easy
soc	SO08	公民（政治・憲法）	三権分立において、国会が持つ権限を何といいますか？	"[""行政権"", ""司法権"", ""立法権"", ""外交権""]"	2	立法権	国会は法律を作る「立法権」を持っています。	easy
soc	SO08	公民（政治・憲法）	三権分立において、内閣が持つ権限を何といいますか？	"[""立法権"", ""行政権"", ""司法権"", ""人事権""]"	1	行政権	内閣は、法律に基づいて政治を行う「行政権」を持っています。	easy
soc	SO08	公民（政治・憲法）	三権分立において、裁判所が持つ権限を何といいますか？	"[""行政権"", ""立法権"", ""司法権"", ""編纂権""]"	2	司法権	裁判所は、法律に基づいて裁きを行う「司法権」を持っています。	easy
soc	SO08	公民（政治・憲法）	大日本帝国憲法下の「貴族院」について、正しい説明はどれ？	"[""国民の選挙で選ばれた"", ""知事が交代で務めた"", ""皇族・華族などで構成された"", ""女性議員だけで構成された""]"	2	皇族・華族などで構成された	貴族院は非選挙の議院で、衆議院の行き過ぎを抑える役割がありました。	normal
soc	SO08	公民（政治・憲法）	日本国憲法の三大原則の一つ「平和主義」に関連して、第9条で「持たない」と約束したものは？	"[""外交権"", ""戦力"", ""警察力"", ""主権""]"	1	戦力	第9条では、戦争の放棄とともに、陸海空軍その他の「戦力」を持たないことを定めています。	easy
soc	SO08	公民（政治・憲法）	1890年の第1回総選挙の有権者は、当時の人口の約何％でしたか？	"[""約1.1%"", ""約10%"", ""約25%"", ""約50%""]"	0	約1.1%	納税額と性別・年齢の厳しい制限があったため、有権者はごくわずかでした。	hard
soc	SO08	公民（政治・憲法）	「地方自治法」に基づいて、住民が直接選ぶことができるのは誰？	"[""裁判官"", ""都道府県知事や市町村長"", ""国務大臣"", ""日本銀行総裁""]"	1	都道府県知事や市町村長	地方自治法により、地方自治体の首長（知事や市町村長）は住民の直接選挙で選ばれます。	normal
soc	SO08	公民（政治・憲法）	1925年、天皇制の変革や私有財産制度の否認を目的とする運動を取り締まるために制定された法律は？	"[""治安維持法"",""破壊活動防止法"",""国家総動員法"",""治安警察法""]"	0	治安維持法	普通選挙法とセットで制定され、自由な言論や政治活動を厳しく抑圧しました。	normal
soc	SO08	公民（政治・憲法）	1925年に「治安維持法」とセットで制定された、満25歳以上の男子に選挙権を与える法律は？	"[""普通選挙法"",""衆議院議員選挙法"",""婦人参政権法"",""地方自治法""]"	0	普通選挙法	アメ（選挙権）とムチ（治安維持法）の関係と言われることが多い歴史的な出来事です。	normal
soc	SO08	公民（政治・憲法）	1918年、原敬が首相となった際に組織された、陸海外相以外の全大臣を自党の議員で固めた内閣を何という？	"[""政党内閣"",""官僚内閣"",""挙国一致内閣"",""連立内閣""]"	0	政党内閣	衆議院で多数を占めた政党の党首が首相となる形式で、本格的な政党内閣の始まりとされます。	normal
soc	SO08	公民（政治・憲法）	1918年に「本格的な政党内閣」を初めて組織した、立憲政友会の総裁は誰？	"[""原敬"",""板垣退助"",""大隈重信"",""犬養毅""]"	0	原敬	「平民宰相」とも呼ばれ、国民の支持を背景に政治を行いました。	normal
soc	SO08	公民（政治・憲法）	大正デモクラシーの理論的支柱となった、吉野作造が提唱した思想を何という？	"[""民本主義"",""民主主義"",""自由主義"",""天皇機関説""]"	0	民本主義	主権の所在を問わず、政治の目的を民衆の幸福に置くべきだとする考え方です。	normal
soc	SO08	公民（政治・憲法）	「民本主義」を提唱し、民衆の意向を政治に反映させるべきだと説いた学者は誰？	"[""吉野作造"",""美濃部達吉"",""新渡戸稲造"",""福沢諭吉""]"	0	吉野作造	彼の思想は大正時代の民主主義運動に大きな影響を与えました。	normal
soc	SO08	公民（政治・憲法）	天皇は国家という法人の中の最高機関であるとし、政党政治を正当化した学説を何という？	"[""天皇機関説"",""主権在民説"",""王権神授説"",""三権分立説""]"	0	天皇機関説	美濃部達吉が提唱しましたが、後に軍部などから激しく攻撃されました。	hard
soc	SO08	公民（政治・憲法）	「天皇機関説」を唱え、大日本帝国憲法下での憲法学の権威として知られた法学者は誰？	"[""美濃部達吉"",""吉野作造"",""北一輝"",""穂積八束""]"	0	美濃部達吉	天皇を国家の最高機関と位置づけることで、議会の役割を重視しました。	hard
soc	SO08	公民（政治・憲法）	日本の裁判所の頂点に立ち、すべての裁判の最終決定を行う「終審裁判所」はどこ？	"[""最高裁判所"",""高等裁判所"",""地方裁判所"",""家庭裁判所""]"	0	最高裁判所	憲法によって定められた、司法権の最高機関です。	easy
soc	SO08	公民（政治・憲法）	「憲法の番人」とも呼ばれる最高裁判所は、長官と何人の裁判官で構成されている？	"[""14人の裁判官"",""10人の裁判官"",""20人の裁判官"",""5人の裁判官""]"	0	14人の裁判官	長官1名と裁判官14名の、合計15名で構成されています。	hard
soc	SO08	公民（政治・憲法）	法律や命令が憲法に違反していないかを判断する、裁判所が持つ権限を何という？	"[""違憲審査権"",""行政執行権"",""立法権"",""恩赦権""]"	0	違憲審査権	法令審査権とも呼ばれ、最高裁判所が最終的な判断を下します。	normal
soc	SO08	公民（政治・憲法）	裁判官が外部からの干渉を受けず、自らの良心に従い憲法と法律にのみ拘束される原則は？	"[""裁判官の独立"",""司法の民主化"",""罪刑法定主義"",""三審制""]"	0	裁判官の独立	公正な裁判を守るため、政治的な圧力に左右されないことが保障されています。	normal
soc	SO08	公民（政治・憲法）	裁判官は何に従って職権を行使し、何にのみ拘束されると憲法で定められている？	"[""良心・憲法・法律"",""内閣の指示・法律"",""国民の世論・憲法"",""最高裁長官の命令""]"	0	良心・憲法・法律	裁判官は個人の良心と、客観的な法規範のみに従います。	normal
soc	SO08	公民（政治・憲法）	地方自治において、住民が署名を集めて条例の制定や首長の解職を求める権利の総称は？	"[""直接請求権"",""参政権"",""請願権"",""知る権利""]"	0	直接請求権	住民が直接的に地方政治に参加するための重要な権利です。	normal
soc	SO08	公民（政治・憲法）	地方自治において、首長や議員の解職（リコール）を求めるために必要な署名数は？	"[""有権者の1/3以上"",""有権者の1/50以上"",""有権者の過半数"",""有権者の1/10以上""]"	0	有権者の1/3以上	条例の制定請求（1/50）よりも、高いハードルが設定されています。	hard
soc	SO08	公民（政治・憲法）	地方公共団体の議会が、国の法律の範囲内で独自に定める決まりを何という？	"[""条例"",""政令"",""省令"",""訓令""]"	0	条例	地域の実情に合わせたルール作りを行うための地方独自の法です。	easy
soc	SO08	公民（政治・憲法）	内閣総理大臣が正式に就任するまでの正しいステップはどれ？	"[""国会が指名し、天皇が任命する"",""天皇が指名し、国会が任命する"",""国民が指名し、天皇が任命する"",""内閣が指名し、天皇が任命する""]"	0	国会が指名し、天皇が任命する	「指名」は国会が議決で行い、「任命」は天皇が形式的に行います。	normal
soc	SO08	公民（政治・憲法）	内閣総理大臣を国会議員の中から「指名」する機関はどこ？	"[""国会"",""内閣"",""最高裁判所"",""皇室会議""]"	0	国会	国会の議決によって指名されるため、議院内閣制の根幹となります。	easy
soc	SO08	公民（政治・憲法）	国会によって指名された内閣総理大臣を、形式的に「任命」するのは誰？	"[""天皇"",""最高裁判所長官"",""衆議院議長"",""前の総理大臣""]"	0	天皇	天皇の国事行為の一つとして、任命が行われます。	easy
soc	SO08	公民（政治・憲法）	公正な選挙を行うために、選挙のルールや方法を具体的に定めている法律は？	"[""公職選挙法"",""政治資金規正法"",""政党助成法"",""地方自治法""]"	0	公職選挙法	戸別訪問の禁止や選挙運動期間などがこの法律で決まっています。	easy
soc	SO08	公民（政治・憲法）	公職選挙法において、選挙運動として禁止されている行為は次のうちどれ？	"[""戸別訪問"",""街頭演説"",""ポスター掲示"",""電話での投票依頼""]"	0	戸別訪問	一軒一軒の家を訪ねて投票を頼むことは、買収などを防ぐため禁止されています。	normal
soc	SO08	公民（政治・憲法）	衆議院のみに認められ、任期満了前に全議員の資格を失わせる制度を何という？	"[""解散"",""総辞職"",""更迭"",""罷免""]"	0	解散	内閣が国民の信を問う場合や、不信任案が可決された際に行われます。	easy
soc	SO08	公民（政治・憲法）	日本の国会（二院制）において、「解散」があるのはどちらの議院？	"[""衆議院のみ"",""参議院のみ"",""衆議院と参議院の両方"",""どちらにもない""]"	0	衆議院のみ	参議院には解散がなく、6年の任期が保障されています。	normal
soc	SO08	公民（政治・憲法）	衆議院で内閣不信任案が可決された場合、内閣がとるべき行動はどれ？	"[""10日以内に解散か総辞職"",""直ちに全員辞職のみ"",""参議院を解散する"",""最高裁に訴える""]"	0	10日以内に解散か総辞職	内閣は議会の信任を失った場合、身を引くか国民に判断を仰がねばなりません。	normal
soc	SO08	公民（政治・憲法）	衆議院が、内閣の政治姿勢を認めない場合に意思表示を行う権限を何という？	"[""不信任決議権"",""予算先議権"",""国政調査権"",""違憲審査権""]"	0	不信任決議権	出席議員の過半数の賛成で可決されます。	normal
soc	SO08	公民（政治・憲法）	1955年から1993年まで続いた、自民党と社会党が対立・併存した政治体制を何という？	"[""55年体制"",""戦後体制"",""二大政党制"",""翼賛体制""]"	0	55年体制	自民党が政権を維持し続け、社会党が野党第一党として対抗しました。	normal
soc	SO08	公民（政治・憲法）	「55年体制」において、約38年間にわたり政権を担当し続けた政党はどこ？	"[""自由民主党"",""日本社会党"",""公明党"",""日本共産党""]"	0	自由民主党	1993年に細川連立内閣が誕生するまで一党優位体制が続きました。	normal
soc	SO08	公民（政治・憲法）	地方公共団体の財政格差をなくすため、国が使い道を制限せずに分配するお金は？	"[""地方交付税交付金"",""国庫支出金"",""地方債"",""寄付金""]"	0	地方交付税交付金	自治体が自由に使える「一般財源」としての性質を持ちます。	normal
soc	SO08	公民（政治・憲法）	地方交付税交付金と国庫支出金の最大の違いは何か？	"[""使い道が自由かどうか"",""返済義務があるかどうか"",""都道府県が配るかどうか"",""税金が元手かどうか""]"	0	使い道が自由かどうか	交付金は自由に使えますが、国庫支出金は特定の事業にしか使えません。	hard
soc	SO08	公民（政治・憲法）	1951年、日本の独立後もアメリカ軍が国内に基地を持ち、駐留することを認めた条約は？	"[""日米安全保障条約"",""サンフランシスコ平和条約"",""日米和親条約"",""日米地位協定""]"	0	日米安全保障条約	サンフランシスコ平和条約と同時に締結されました。	easy
soc	SO08	公民（政治・憲法）	1960年、岸信介内閣による日米安全保障条約の改定に対して起きた大規模な反対運動は？	"[""安保闘争"",""米騒動"",""足尾銅山鉱毒事件"",""五・一五事件""]"	0	安保闘争	国会議事堂周辺をデモ隊が包囲するなど、激しい混乱となりました。	normal
soc	SO08	公民（政治・憲法）	現在、日本の選挙権が与えられる年齢は何歳以上と定められている？	"[""満18歳以上"",""満20歳以上"",""満25歳以上"",""満16歳以上""]"	0	満18歳以上	2016年に公職選挙法が改正され、20歳から引き下げられました。	easy
soc	SO08	公民（政治・憲法）	2016年の法改正以前、日本の選挙権は長く何歳以上の男女に与えられていた？	"[""満20歳以上"",""満25歳以上"",""満18歳以上"",""満30歳以上""]"	0	満20歳以上	戦後から約70年間、20歳が成人および選挙権の基準でした。	normal
soc	SO08	公民（政治・憲法）	衆議院の決定が参議院より優先される「衆議院の優越」が認められている理由は？	"[""任期が短く解散があり、国民の意見を反映しやすいため"",""議員の定数が参議院より多いため"",""衆議院の方が歴史が古いため"",""内閣総理大臣が必ず衆議院議員だから""]"	0	任期が短く解散があり、国民の意見を反映しやすいため	より最新の民意を反映していると考えられています。	normal
soc	SO08	公民（政治・憲法）	「衆議院の優越」が認められる事項として、誤っているものはどれ？	"[""憲法改正の発議"",""法律案の議決"",""予算の議決"",""条約の承認""]"	0	憲法改正の発議	憲法改正の発議については、両議院で全く同じ重みの賛成が必要です。	hard
soc	SO08	公民（政治・憲法）	同じ政治的意見を持つ人々が集まり、政権を握って政策を実現するために組織する団体は？	"[""政党"",""利益団体"",""労働組合"",""NPO法人""]"	0	政党	選挙を通じて議員を送り込み、自分たちの理想とする政治を目指します。	easy
soc	SO08	公民（政治・憲法）	共通の目的を持つ「政党」が、選挙に勝って政治を動かす中心になることを何という？	"[""政権を担当する"",""議会を解散する"",""条例を制定する"",""違憲審査を行う""]"	0	政権を担当する	内閣を組織し、実際に国の政策を実行する立場のことです。	normal
soc	SO08	公民（政治・憲法）	1992年に成立し、自衛隊が国連の平和維持活動に参加することを可能にした法律は？	"[""PKO協力法"",""自衛隊法"",""周辺事態法"",""平和安全法制""]"	0	PKO協力法	冷戦終結後の国際貢献のあり方をめぐって議論の末に制定されました。	normal
soc	SO08	公民（政治・憲法）	1992年のPKO協力法に基づき、自衛隊が初めて派遣された国はどこ？	"[""カンボジア"",""モザンビーク"",""ゴラン高原"",""イラク""]"	0	カンボジア	停戦監視や道路・橋の補修などの支援を行いました。	hard
soc	SO08	公民（政治・憲法）	PKO協力法（国連平和維持活動協力法）が制定されるきっかけとなった、1991年の戦争は？	"[""湾岸戦争"",""ベトナム戦争"",""イラク戦争"",""アフガニスタン紛争""]"	0	湾岸戦争	この戦争での日本の貢献のあり方が問われ、PKO協力法の議論に繋がりました。	hard
