subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
soc	SO07	歴史（明治〜現代）	1889年に発布された、天皇が統治権を持つという性格の強い憲法を何といいますか？	"[""日本国憲法"",""十七条の憲法"",""大日本帝国憲法"",""五箇条の御誓文""]"	2	大日本帝国憲法	アジアで初めての近代的な憲法として、天皇から国民に与える形で発布されました。	easy
soc	SO07	歴史（明治〜現代）	1890年に行われた第1回衆議院議員選挙で、投票権が与えられたのはどのような人ですか？	"[""すべての国民"",""満25歳以上のすべての男子"",""直接国税を15円以上納める満25歳以上の男子"",""地主のみ""]"	2	直接国税を15円以上納める満25歳以上の男子	当時は納税額による制限があり、有権者は全人口のわずか約1%でした。	normal
soc	SO07	歴史（明治〜現代）	1894年、イギリスとの間で「領事裁判権（治外法権）」の撤廃に成功した外務大臣は誰ですか？	"[""小村寿太郎"",""陸奥宗光"",""青木周蔵"",""井上馨""]"	1	陸奥宗光	日清戦争が始まる直前に調印し、不平等条約の改正に大きく前進しました。	normal
soc	SO07	歴史（明治〜現代）	不平等条約のうち、外国人が日本で罪を犯しても日本の法律で裁けない権利を何といいますか？	"[""関税自主権"",""領事裁判権（治外法権）"",""租借権"",""参政権""]"	1	領事裁判権（治外法権）	この権利のため、ノルマントン号事件などで日本人が不利益を被ることがありました。	normal
soc	SO07	歴史（明治〜現代）	1911年、アメリカなどとの交渉で「関税自主権」を完全に回復させた外務大臣は誰ですか？	"[""陸奥宗光"",""小村寿太郎"",""東郷平八郎"",""乃木希典""]"	1	小村寿太郎	日露戦争後の日本の地位向上を背景に、長年の課題だった条約改正を完成させました。	normal
soc	SO07	歴史（明治〜現代）	「関税自主権がない」とは、どのような状態のことを指しますか？	"[""輸出品に税金がかけられない"",""輸入品にかける税率を自国で決められない"",""外国と貿易ができない"",""外国から税金を取られる""]"	1	輸入品にかける税率を自国で決められない	自国の産業を守るための税率調整ができない不平等な状態でした。	normal
soc	SO07	歴史（明治〜現代）	1894年に始まり、翌年に日本の勝利で終わった清（中国）との戦争は何ですか？	"[""日露戦争"",""日清戦争"",""アヘン戦争"",""第一次世界大戦""]"	1	日清戦争	朝鮮の支配権をめぐって対立し、近代化を進めた日本が勝利しました。	easy
soc	SO07	歴史（明治〜現代）	日清戦争の講和条約である「下関条約」で、日本が清から譲り受けた島はどこですか？	"[""樺太"",""四国"",""台湾"",""済州島""]"	2	台湾	台湾のほか、遼東半島や澎湖諸島も譲り受けました。	normal
soc	SO07	歴史（明治〜現代）	下関条約の全権として、山口県で清の李鴻章と会談した日本の首相は誰ですか？	"[""大隈重信"",""伊藤博文"",""桂太郎"",""原敬""]"	1	伊藤博文	外務大臣の陸奥宗光とともに交渉にあたり、多額の賠償金なども獲得しました。	normal
soc	SO07	歴史（明治〜現代）	日清戦争後、ロシア・ドイツ・フランスが遼東半島を清に返すよう日本に迫った出来事を何といいますか？	"[""三国同盟"",""三国干渉"",""四か国条約"",""ポツダム宣言""]"	1	三国干渉	日本の大陸進出を警戒したロシアを中心とする3国が、武力を背景に圧力をかけました。	easy
soc	SO07	歴史（明治〜現代）	三国干渉で遼東半島を返還させられた日本が、特に強くライバル視するようになった国はどこですか？	"[""アメリカ"",""イギリス"",""ロシア"",""フランス""]"	2	ロシア	この出来事がきっかけで「臥薪嘗胆」を合言葉に、ロシアとの戦争に備えるようになりました。	normal
soc	SO07	歴史（明治〜現代）	1904年に始まり、日本とロシアの間で行われた戦争は何ですか？	"[""日清戦争"",""日露戦争"",""北清事変"",""第一次世界大戦""]"	1	日露戦争	満州や朝鮮の支配権をめぐる争いで、日本は辛うじて勝利しました。	easy
soc	SO07	歴史（明治〜現代）	日露戦争の講和条約である「ポーツマス条約」を仲介した国はどこですか？	"[""イギリス"",""フランス"",""アメリカ"",""ドイツ""]"	2	アメリカ	アメリカのルーズベルト大統領が仲介役となり、アメリカのポーツマスで会議が開かれました。	normal
soc	SO07	歴史（明治〜現代）	ポーツマス条約の内容として、「下関条約」の時と大きく異なっていた点は何ですか？	"[""領土を譲り受けなかった"",""賠償金が得られなかった"",""朝鮮の独立を認めなかった"",""鉄道の権利を返した""]"	1	賠償金が得られなかった	戦争で多額の費用を使ったのに賠償金が得られなかったため、国民の不満が爆発しました。	normal
soc	SO07	歴史（明治〜現代）	ポーツマス条約で、日本がロシアから譲り受けた領土はどこですか？	"[""千島列島"",""樺太（サハリン）の南半分"",""北海道"",""遼東半島全体""]"	1	樺太（サハリン）の南半分	北緯50度より南の樺太を譲り受け、日本の領土としました。	normal
soc	SO07	歴史（明治〜現代）	日清戦争の賠償金を資金として、1901年に北九州市で操業を開始した官営の工場は何ですか？	"[""富岡製糸場"",""八幡製鉄所"",""横須賀造船所"",""足尾銅山""]"	1	八幡製鉄所	ドイツの技術を導入し、日本の重工業（鉄鋼業）を発展させる拠点となりました。	easy
soc	SO07	歴史（明治〜現代）	八幡製鉄所が北九州に建設された理由として、近くに何があったことが挙げられますか？	"[""広い平野"",""筑豊炭田（石炭）"",""巨大な湖"",""金鉱山""]"	1	筑豊炭田（石炭）	製鉄に必要な石炭が豊富に取れることと、中国から鉄鉱石を輸入しやすい立地が選ばれました。	normal
soc	SO07	歴史（明治〜現代）	栃木県の足尾銅山で発生し、田中正造が解決に尽力した日本初の公害事件を何といいますか？	"[""水俣病"",""イタイイタイ病"",""足尾銅山鉱毒事件"",""四日市ぜんそく""]"	2	足尾銅山鉱毒事件	銅山から出た毒が川を汚染し、農作物や魚に甚大な被害を与えました。	easy
soc	SO07	歴史（明治〜現代）	足尾銅山鉱毒事件の被害民を救うため、明治天皇に直訴しようとした衆議院議員は誰ですか？	"[""板垣退助"",""田中正造"",""犬養毅"",""尾崎行雄""]"	1	田中正造	議員を辞めてまで被害者のために戦い続け、公害反対運動の先駆者となりました。	easy
soc	SO07	歴史（明治〜現代）	ドイツでコッホに学び、ペスト菌を発見した「日本の細菌学の父」と呼ばれる人物は誰ですか？	"[""野口英世"",""北里柴三郎"",""志賀潔"",""杉田玄白""]"	1	北里柴三郎	破傷風の治療法も開発しました。2024年からの新千円札の肖像にもなっています。	easy
soc	SO07	歴史（明治〜現代）	2024年から新千円札の肖像となる、ペスト菌発見などの功績がある科学者は誰ですか？	"[""福沢諭吉"",""渋沢栄一"",""北里柴三郎"",""津田梅子""]"	2	北里柴三郎	医学の発展に貢献し、多くの弟子を育てたことから細菌学の父と呼ばれます。	normal
soc	SO07	歴史（明治〜現代）	福島県出身の細菌学者で、アフリカで黄熱病の研究中に亡くなった人物は誰ですか？	"[""北里柴三郎"",""野口英世"",""志賀潔"",""湯川秀樹""]"	1	野口英世	貧しい家から努力して世界的な学者になり、旧千円札の肖像にもなりました。	easy
soc	SO07	歴史（明治〜現代）	野口英世が命を懸けて研究し、自らも感染して亡くなった病気は何ですか？	"[""ペスト"",""コレラ"",""黄熱病"",""赤痢""]"	2	黄熱病	アフリカのガーナで研究を続けていましたが、最後は自らも病に倒れました。	normal
soc	SO07	歴史（明治〜現代）	1915年、第一次世界大戦中に日本が中国の袁世凱政府に突きつけた要求を何といいますか？	"[""下関条約"",""二十一か条の要求"",""ポーツマス条約"",""日韓併合""]"	1	二十一か条の要求	ドイツが持っていた中国での権利を日本が引き継ぐことなどを認めさせました。	easy
soc	SO07	歴史（明治〜現代）	日本の「二十一か条の要求」に対し、中国国内で激しく起こった反対運動は何ですか？	"[""五・四運動"",""三・一独立運動"",""義和団事件"",""辛亥革命""]"	0	五・四運動	日本の強引な要求に怒った中国の学生や民衆が、激しい抗日運動を起こしました。	normal
soc	SO07	歴史（明治〜現代）	1918年、米の価格が急騰したことに怒った主婦たちが富山県で起こした行動は何ですか？	"[""米騒動"",""打ちこわし"",""百姓一揆"",""ええじゃないか""]"	0	米騒動	シベリア出兵を見越した商人の買い占めで米が値上がりし、生活に困った人々が立ち上がりました。	easy
soc	SO07	歴史（明治〜現代）	米騒動が全国に広がった責任をとって退陣した、当時の内閣総理大臣は誰ですか？	"[""伊藤博文"",""寺内正毅"",""原敬"",""桂太郎""]"	1	寺内正毅	軍隊を使って米騒動を鎮圧しましたが、国民の批判を浴びて辞任しました。	hard
soc	SO07	歴史（明治〜現代）	米騒動の後、日本で初めての本格的な政党内閣を組織した「平民宰相」と呼ばれる人物は誰ですか？	"[""板垣退助"",""大隈重信"",""原敬"",""犬養毅""]"	2	原敬	爵位を持たない衆議院議員として首相になったため、国民から「平民宰相」と親しまれました。	easy
soc	SO07	歴史（明治〜現代）	明治時代に行われた、土地の所有者に税金を現金で納めさせた改革を何といいますか？	"[""地租改正"",""班田収授の法"",""太閤検地"",""公事方御定書""]"	0	地租改正	1873年から始まり、政府の収入を安定させるための大改革でした。	easy
soc	SO07	歴史（明治〜現代）	1871年に岩倉具視を全権大使として欧米に派遣されたグループを何といいますか？	"[""遣隋使"",""岩倉使節団"",""慶長使節"",""朝鮮通信使""]"	1	岩倉使節団	木戸孝允、大久保利通、伊藤博文、津田梅子など総勢100名以上が参加しました。	easy
soc	SO07	歴史（明治〜現代）	大日本帝国憲法において、国の統治権を持つとされたのは誰ですか？	"[""国民"",""内閣総理大臣"",""天皇"",""国会""]"	2	天皇	天皇が国の最高権力者として統治するという仕組みでした。	normal
soc	SO07	歴史（明治〜現代）	日清戦争の講和条約である下関条約で、清が日本に支払ったものは何ですか？	"[""石油"",""金鉱山"",""多額の賠償金"",""軍艦""]"	2	多額の賠償金	2億両（テール）という多額の賠償金を得て、それを軍備や工業化の資金にしました。	normal
soc	SO07	歴史（明治〜現代）	日露戦争の講和会議が行われた「ポーツマス」は、どこの国の都市ですか？	"[""イギリス"",""ロシア"",""アメリカ"",""日本""]"	2	アメリカ	中立的な立場だったアメリカが場所を提供しました。	normal
soc	SO07	歴史（明治〜現代）	北里柴三郎がドイツで師事し、細菌学を学んだ有名な学者は誰ですか？	"[""ニュートン"",""エジソン"",""コッホ"",""ダーウィン""]"	2	コッホ	「近代細菌学の開祖」と呼ばれるコッホのもとで、北里は世界的な研究成果を上げました。	hard
soc	SO07	歴史（明治〜現代）	1918年に、日本で初めての本格的な「政党内閣」を組織した人物は誰？	"[""伊藤博文"", ""原敬"", ""板垣退助"", ""大隈重信""]"	1	原敬	立憲政友会の総裁で、爵位を持たない「平民宰相」として国民から親しまれました。	normal
soc	SO07	歴史（明治〜現代）	1918年に原敬が組織した内閣は、それまでの内閣と違って何と呼ばれますか？	"[""超然内閣"", ""軍部内閣"", ""本格的な政党内閣"", ""挙国一致内閣""]"	2	本格的な政党内閣	陸軍・海軍・外務大臣以外を、自分の政党の議員で固めたためこのように呼ばれます。	normal
soc	SO07	歴史（明治〜現代）	大正デモクラシーの理論的支柱となり、「民本主義」を提唱した政治学者は誰？	"[""吉野作造"", ""美濃部達吉"", ""福沢諭吉"", ""新渡戸稲造""]"	0	吉野作造	天皇主権の憲法のもとで、民衆の幸福と意向を政治の目的とする考えを広めました。	normal
soc	SO07	歴史（明治〜現代）	吉野作造が提唱した、民衆の幸福と意向を重視する政治の考え方を何という？	"[""自由主義"", ""社会主義"", ""民本主義"", ""全体主義""]"	2	民本主義	この考え方は、普通選挙運動など大正時代の民主主義的な動きを後押ししました。	easy
soc	SO07	歴史（明治〜現代）	1925年に制定された、納税額による制限をなくした選挙法は何？	"[""公職選挙法"", ""普通選挙法"", ""治安維持法"", ""衆議院選挙法""]"	1	普通選挙法	これにより、満25歳以上のすべての男子に選挙権が与えられるようになりました。	easy
soc	SO07	歴史（明治〜現代）	1925年の「普通選挙法」で、新しく選挙権が認められたのはどのような人？	"[""満20歳以上の男女"", ""満25歳以上の男女"", ""満25歳以上の男子"", ""納税額が15円以上の男子""]"	2	満25歳以上の男子	納税額の制限はなくなりましたが、この時点ではまだ女性に参政権はありませんでした。	normal
soc	SO07	歴史（明治〜現代）	1925年、普通選挙法と同時に制定された、思想や運動を取り締まるための法律は？	"[""治安維持法"", ""保安条例"", ""国家総動員法"", ""破壊活動防止法""]"	0	治安維持法	「飴と鞭」の政策として、普通選挙を認める一方で、共産主義などの運動を厳しく弾圧しました。	normal
soc	SO07	歴史（明治〜現代）	治安維持法が制定された主な目的として、正しいものはどれ？	"[""女性の権利を守るため"", ""経済を安定させるため"", ""天皇制や私有財産制度を守るため"", ""外国との戦争に備えるため""]"	2	天皇制や私有財産制度を守るため	国体の変革や私有財産制度の否認を目指す運動を弾圧するために使われました。	hard
soc	SO07	歴史（明治〜現代）	東京や横浜を中心に甚大な被害をもたらした「関東大震災」が発生したのはいつ？	"[""1914年7月28日"", ""1923年9月1日"", ""1931年9月18日"", ""1945年8月15日""]"	1	1923年9月1日	大正12年のこの日に発生した大地震は、死者・行方不明者が10万人を超える大惨事となりました。	normal
soc	SO07	歴史（明治〜現代）	現在、9月1日が「防災の日」とされているのは、かつてこの日に何が起きたから？	"[""伊勢湾台風"", ""阪神・淡路大震災"", ""関東大震災"", ""東日本大震災""]"	2	関東大震災	1923年9月1日に発生した関東大震災の教訓を忘れないために制定されました。	easy
soc	SO07	歴史（明治〜現代）	雑誌『青鞜』を創刊し、「元始、女性は実に太陽であった」と宣言した人物は誰？	"[""津田梅子"", ""与謝野晶子"", ""平塚らいてう（雷鳥）"", ""市川房枝""]"	2	平塚らいてう（雷鳥）	女性による文学団体「青鞜社」を結成し、女性の自立と地位向上を訴えました。	normal
soc	SO07	歴史（明治〜現代）	平塚らいてうらが発行し、女性の権利や自立を訴える舞台となった雑誌の名前は？	"[""太陽"", ""青鞜"", ""明星"", ""婦人公論""]"	1	青鞜	「せいとう」と読みます。平塚らいてうが書いた創刊の辞は非常に有名です。	normal
soc	SO07	歴史（明治〜現代）	1931年、南満州鉄道の線路が爆破された「柳条湖事件」から始まった軍事行動は？	"[""日清戦争"", ""日露戦争"", ""満州事変"", ""日中戦争""]"	2	満州事変	関東軍（日本の現地軍）が引き起こしたこの事件をきっかけに、満州全土を占領しました。	easy
soc	SO07	歴史（明治〜現代）	満州事変のきっかけとなった、1931年に起きた線路爆破事件の名前は何？	"[""柳条湖事件"", ""盧溝橋事件"", ""三・一独立運動"", ""五・四運動""]"	0	柳条湖事件	奉天郊外の柳条湖で起きたこの事件を、関東軍は中国軍の仕業であると発表しました。	normal
soc	SO07	歴史（明治〜現代）	1932年、海軍の青年将校らが犬養毅首相を暗殺した事件を何という？	"[""二・二六事件"", ""五・一五事件"", ""血盟団事件"", ""三一五事件""]"	1	五・一五事件	この事件によって、大正から続いていた「政党政治」が終わりを迎えました。	normal
soc	SO07	歴史（明治〜現代）	五・一五事件で暗殺された、「話せばわかる」という言葉で知られる首相は誰？	"[""高橋是清"", ""斎藤実"", ""犬養毅"", ""岡田啓介""]"	2	犬養毅	首相官邸を襲撃した将校たちを説得しようとしましたが、暗殺されてしまいました。	normal
soc	SO07	歴史（明治〜現代）	1936年、陸軍の青年将校らが東京の中心部を占拠し、大臣らを殺害した事件は？	"[""五・一五事件"", ""二・二六事件"", ""三・一五事件"", ""四・一六事件""]"	1	二・二六事件	約1500名もの兵を率いた大規模なクーデター未遂事件で、のちに軍部の支配が強まりました。	normal
soc	SO07	歴史（明治〜現代）	二・二六事件を引き起こしたのは、主にどこの組織の青年将校たちでしたか？	"[""海軍"", ""陸軍"", ""特高警察"", ""憲兵隊""]"	1	陸軍	陸軍の「皇道派」と呼ばれるグループの将校たちが、武力による政治改革を目指して決起しました。	normal
soc	SO07	歴史（明治〜現代）	1937年、北京郊外の盧溝橋での衝突をきっかけに始まった全面戦争は何？	"[""満州事変"", ""日露戦争"", ""日中戦争"", ""太平洋戦争""]"	2	日中戦争	宣戦布告がないまま始まり、中国側の激しい抵抗によって戦争は長期化しました。	easy
soc	SO07	歴史（明治〜現代）	日中戦争において、抵抗するために協力し合った中国の2つの勢力は何と何？	"[""国民党と共産党"", ""自由党と進歩党"", ""清朝と民国"", ""将軍と皇帝""]"	0	国民党と共産党	蒋介石の国民党と毛沢東の共産党が「抗日民族統一戦線」を組んで日本に対抗しました。	hard
soc	SO07	歴史（明治〜現代）	1938年、政府が議会の承認なしに人や物資を動員できるようにした法律は何？	"[""治安維持法"", ""国家総動員法"", ""平和維持法"", ""戦時特別法""]"	1	国家総動員法	日中戦争の長期化に備え、国全体の資源を戦争に集中させるために制定されました。	normal
soc	SO07	歴史（明治〜現代）	国家総動員法によって始まった、生活用品などを公平に分けるための制度を何という？	"[""市場経済"", ""自由販売"", ""配給制"", ""物々交換""]"	2	配給制	砂糖やマッチ、衣類などが制限され、国民の生活は厳しく統制されるようになりました。	easy
soc	SO07	歴史（明治〜現代）	1941年12月8日、日本軍がハワイのどこを攻撃して太平洋戦争が始まりましたか？	"[""ミッドウェー島"", ""サイパン島"", ""真珠湾（パールハーバー）"", ""グアム島""]"	2	真珠湾（パールハーバー）	アメリカ軍の基地を奇襲攻撃したことで、戦争の相手はアメリカやイギリスへ拡大しました。	easy
soc	SO07	歴史（明治〜現代）	1941年に始まった太平洋戦争で、日本が「枢軸国」として同盟を組んでいた相手は？	"[""アメリカ・イギリス"", ""ソ連・中国"", ""ドイツ・イタリア"", ""フランス・オランダ""]"	2	ドイツ・イタリア	1940年に結ばれた「日独伊三国同盟」に基づき、ともに戦いました。	normal
soc	SO07	歴史（明治〜現代）	1945年8月6日、世界で初めて原子爆弾が投下された日本の都市はどこ？	"[""長崎"", ""東京"", ""広島"", ""大阪""]"	2	広島	アメリカ軍によって投下され、一瞬にして多くの市民の命が奪われました。	easy
soc	SO07	歴史（明治〜現代）	1945年8月9日、広島に続いて原子爆弾が投下された都市はどこ？	"[""福岡"", ""長崎"", ""横浜"", ""名古屋""]"	1	長崎	広島への投下の3日後、2発目の原子爆弾が長崎に投下されました。	easy
soc	SO07	歴史（明治〜現代）	戦後、GHQが地主の土地を買い上げ、小作人に安く売り渡した改革を何という？	"[""財閥解体"", ""農地改革"", ""地租改正"", ""学制発布""]"	1	農地改革	これにより自作農が急増し、農村の民主化が大きく進みました。	normal
soc	SO07	歴史（明治〜現代）	戦後、戦争の経済的基盤となった巨大な独占企業を解散させた改革を何という？	"[""企業統合"", ""労働組合法"", ""財閥解体"", ""独占禁止法""]"	2	財閥解体	三井・三菱・住友・安田などの巨大企業グループを解体し、経済の民主化を図りました。	normal
soc	SO07	歴史（明治〜現代）	日本国憲法の三大原則は、「国民主権」「基本的人権の尊重」とあと一つは何？	"[""天皇主権"", ""平和主義"", ""軍備増強"", ""鎖国政策""]"	1	平和主義	第9条で、戦争の放棄や戦力を持たないことを定めています。	easy
soc	SO07	歴史（明治〜現代）	日本国憲法において、天皇の立場はどのように定められていますか？	"[""国の元首"", ""政治の最高責任者"", ""日本国の象徴"", ""神の化身""]"	2	日本国の象徴	大日本帝国憲法では主権者でしたが、現憲法では「日本国および日本国民統合の象徴」となりました。	easy
soc	SO07	歴史（明治〜現代）	1951年にサンフランシスコ平和条約に調印し、日本の独立を回復させた首相は？	"[""鳩山一郎"", ""吉田茂"", ""岸信介"", ""佐藤栄作""]"	1	吉田茂	アメリカなど48カ国と条約を結び、翌1952年に日本は主権を回復しました。	normal
soc	SO07	歴史（明治〜現代）	1951年、サンフランシスコ平和条約と同時に結ばれた、米軍の駐留を認める条約は？	"[""日米安全保障条約"", ""日米和親条約"", ""日米修好通商条約"", ""日米共同防衛条約""]"	0	日米安全保障条約	日本の独立後も、引き続きアメリカ軍が日本に基地を置くことを認めた条約です。	normal
soc	SO07	歴史（明治〜現代）	1956年にソ連との国交を回復させ、日本の国際連合への加盟を実現させた宣言は？	"[""日ソ平和条約"", ""日ソ共同宣言"", ""日ソ不可侵条約"", ""日ソ基本条約""]"	1	日ソ共同宣言	鳩山一郎首相がモスクワで調印しました。これにより日本は国際社会へ本格的に復帰しました。	normal
soc	SO07	歴史（明治〜現代）	1956年に日ソ共同宣言に調印し、戦後初のソ連訪問を行った首相は誰？	"[""池田勇人"", ""佐藤栄作"", ""鳩山一郎"", ""田中角栄""]"	2	鳩山一郎	ソ連との国交回復を成し遂げ、長年の願いだった国際連合への加盟を果たしました。	normal
soc	SO07	歴史（明治〜現代）	アジアで初めてのオリンピックが東京で開催されたのは西暦何年？	"[""1945年"", ""1964年"", ""1970年"", ""1989年""]"	1	1964年	高度経済成長の絶頂期に開催され、日本の復興を世界にアピールする行事となりました。	easy
soc	SO07	歴史（明治〜現代）	1964年の東京オリンピック開催に合わせて開業した、世界初の高速鉄道は何？	"[""リニア中央新幹線"", ""東海道新幹線"", ""山陽新幹線"", ""東北新幹線""]"	1	東海道新幹線	東京ー新大阪間を最高時速210kmで結び、「夢の超特急」と呼ばれました。	easy
soc	SO07	歴史（明治〜現代）	1973年、中東戦争をきっかけに原油価格が上がり、日本経済が混乱した出来事は？	"[""バブル崩壊"", ""リーマンショック"", ""石油危機（オイル・ショック）"", ""金融恐慌""]"	2	石油危機（オイル・ショック）	トイレットペーパーの買い占め騒動が起きるなど、物価が急騰し社会が混乱しました。	easy
soc	SO07	歴史（明治〜現代）	1973年の石油危機によって、1950年代から続いていた何という時代が終わった？	"[""大正デモクラシー"", ""高度経済成長"", ""安定成長"", ""バブル経済""]"	1	高度経済成長	原油価格の高騰により、それまでの高い経済成長を維持することが難しくなりました。	normal
soc	SO07	歴史（明治〜現代）	1972年に沖縄の日本返還を実現し、のちにノーベル平和賞を受賞した首相は誰？	"[""佐藤栄作"", ""田中角栄"", ""中曽根康弘"", ""小泉純一郎""]"	0	佐藤栄作	「核抜き・本土並み」の返還を成功させ、非核三原則を表明したことが評価されました。	normal
soc	SO07	歴史（明治〜現代）	佐藤栄作首相が表明した、核兵器を「持たず・作らず・持ち込ませず」という方針は？	"[""平和三原則"", ""非核三原則"", ""武器輸出三原則"", ""民主三原則""]"	1	非核三原則	沖縄返還の過程で、日本の核に対する基本方針として明確に示されました。	easy
