subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
soc	SO06	歴史（安土桃山〜江戸）	江戸時代、将軍に直接会うことができる、石高1万石未満の家臣を何という？	"[""御家人"", ""旗本"", ""譜代"", ""老中""]"	1	旗本	1万石未満で将軍に謁見（えっけん）できるのが「旗本」、できないのが「御家人」です。	hard
soc	SO06	歴史（安土桃山〜江戸）	織田信長が1560年に今川義元を破った戦いは「桶狭間の戦い」ですが、1575年に武田勝頼を破ったのは？	"[""長篠の戦い"", ""山崎の戦い"", ""賤ヶ岳の戦い"", ""小牧・長久手の戦い""]"	0	長篠の戦い	信長は重要な戦いで革新的な戦法を使い、天下統一への道を切り拓きました。	easy
soc	SO06	歴史（安土桃山〜江戸）	江戸時代、幕府がキリスト教徒を見つけるために、キリストの像を足で踏ませた行為を何という？	"[""絵踏"", ""宗門改"", ""踏み絵"", ""禁教令""]"	0	絵踏	行為そのものを「絵踏（えふみ）」、踏ませるための板を「踏み絵」と呼びます。	normal
soc	SO06	歴史（安土桃山〜江戸）	豊臣秀吉が刀狩を行った際、没収した武器は何の材料にすると説明した？	"[""大仏の釘"", ""お寺の鐘"", ""新しい農具"", ""城の門扉""]"	0	大仏の釘	「方広寺の大仏を作るための釘にする」という名目で、農民から抵抗なく武器を集めようとしました。	normal
soc	SO06	歴史（安土桃山〜江戸）	8代将軍吉宗が、大名の江戸滞在を短縮する代わりに米を献上させた制度は？	"[""上げ米の制"", ""定免法"", ""公事方御定書"", ""新田開発""]"	0	上げ米の制	幕府の深刻な米不足（財政難）を解消するために享保の改革で行われました。	hard
soc	SO06	歴史（安土桃山〜江戸）	「上げ米の制」の条件として、大名に対して緩和された負担は何？	"[""参勤交代の江戸在住期間"", ""軍役の人数"", ""お城の修理費用"", ""長崎の警備担当""]"	0	参勤交代の江戸在住期間	本来1年の江戸滞在を半年に減らす代わりに、石高1万石につき100石の米を納めさせました。	hard
soc	SO06	歴史（安土桃山〜江戸）	老中として株仲間の公認や長崎貿易の奨励など、商業を重視した政策を行ったのは？	"[""田沼意次"", ""松平定信"", ""水野忠邦"", ""井伊直弼""]"	0	田沼意次	10代将軍家治の時代に実権を握り、積極的な経済政策を進めました。	normal
soc	SO06	歴史（安土桃山〜江戸）	田沼意次の政策で、商人が同業者組織を作ることを認めた制度を何という？	"[""株仲間の公認"", ""座の結成"", ""問屋の廃止"", ""楽市・楽座""]"	0	株仲間の公認	株仲間から税を取ることで、幕府の収入を増やそうとしました。	normal
soc	SO06	歴史（安土桃山〜江戸）	寛政の改革を行い、質素倹約や「寛政異学の禁」で朱子学を推奨したのは誰？	"[""松平定信"", ""田沼意次"", ""水野忠邦"", ""徳川慶喜""]"	0	松平定信	白河藩主から老中になり、祖父・吉宗の改革を理想として厳しい政治を行いました。	normal
soc	SO06	歴史（安土桃山〜江戸）	松平定信が、借金に苦しむ旗本・御家人を救うために出した命令は？	"[""棄捐令（きえんれい）"", ""人返し令"", ""上知令"", ""徳政令""]"	0	棄捐令（きえんれい）	借金を帳消しにする強硬な策でしたが、貸し手である商人の反発を招きました。	hard
soc	SO06	歴史（安土桃山〜江戸）	天保の改革で、物価高騰を抑えるために「株仲間の解散」を命じた老中は？	"[""水野忠邦"", ""松平定信"", ""田沼意次"", ""阿部正弘""]"	0	水野忠邦	流通を自由にして物価を下げようとしましたが、かえって経済が混乱しました。	normal
soc	SO06	歴史（安土桃山〜江戸）	水野忠邦が農村を立て直すため、江戸に出た農民を村に帰そうとした命令は？	"[""人返し令"", ""囲い米の制"", ""新田開発令"", ""帰農令""]"	0	人返し令	天保の大飢饉で荒れた農村に労働力を戻そうとする政策でした。	hard
soc	SO06	歴史（安土桃山〜江戸）	江戸時代、全国の年貢米や特産物が集まる商業の中心地だった「大阪」の呼び名は？	"[""天下の台所"", ""将軍のおひざもと"", ""学問の都"", ""陸の玄関口""]"	0	天下の台所	全国の物流の拠点で、諸藩が年貢米を売るための蔵屋敷を多く構えました。	easy
soc	SO06	歴史（安土桃山〜江戸）	江戸が「将軍のおひざもと」と呼ばれたのに対し、商業の中心地・大阪は何と呼ばれた？	"[""天下の台所"", ""商人の楽園"", ""水の都"", ""蔵の町""]"	0	天下の台所	「おひざもと」は政治の中心地、「台所」は経済・食料供給の中心地を意味します。	easy
soc	SO06	歴史（安土桃山〜江戸）	江戸の日本橋を起点に整備された、東海道や中山道などの5つの主要道路の総称は？	"[""五街道"", ""江戸五道"", ""幹線道路"", ""参勤交代道""]"	0	五街道	東海道・中山道・甲州街道・日光街道・奥州街道の5つを指します。	easy
soc	SO06	歴史（安土桃山〜江戸）	五街道の起点となった、江戸の場所はどこ？	"[""日本橋"", ""浅草"", ""上野"", ""品川宿""]"	0	日本橋	現在も日本の道路元標があり、日本の道路網の中心となっています。	normal
soc	SO06	歴史（安土桃山〜江戸）	17世紀末から18世紀初め、上方（京都・大阪）を中心に栄えた華やかな町人文化は？	"[""元禄文化"", ""化政文化"", ""桃山文化"", ""東山文化""]"	0	元禄文化	5代綱吉の時代頃、新興の町人たちが担い手となって発展しました。	normal
soc	SO06	歴史（安土桃山〜江戸）	元禄文化を代表する作家で、『浮世草子』と呼ばれる小説を書いたのは誰？	"[""井原西鶴"", ""近松門左衛門"", ""松尾芭蕉"", ""十返舎一九""]"	0	井原西鶴	町人の生活や欲望をリアルに描いた作品で人気を博しました。	normal
soc	SO06	歴史（安土桃山〜江戸）	19世紀初め、江戸を中心に栄えた、皮肉や風刺がきいた円熟した庶民文化は？	"[""化政文化"", ""元禄文化"", ""北山文化"", ""国風文化""]"	0	化政文化	文化・文政年間に、庶民の逞しさやユーモアを背景に発展しました。	normal
soc	SO06	歴史（安土桃山〜江戸）	化政文化期に活躍した絵師で、『富嶽三十六景』などの浮世絵を描いたのは誰？	"[""葛飾北斎"", ""菱川師宣"", ""尾形光琳"", ""雪舟""]"	0	葛飾北斎	大胆な構図と鮮やかな色彩で、風景画の分野を確立しました。	normal
soc	SO06	歴史（安土桃山〜江戸）	日本古来の精神を研究する「国学」を大成させ、『古事記伝』を著した人物は？	"[""本居宣長"", ""杉田玄白"", ""伊能忠敬"", ""平賀源内""]"	0	本居宣長	儒教などの影響を受ける前の、日本独自の思想（古道）を追求しました。	normal
soc	SO06	歴史（安土桃山〜江戸）	本居宣長が35年もの歳月をかけて完成させた、古代の歴史書の注釈書は？	"[""古事記伝"", ""日本書紀私記"", ""万葉集抄"", ""国意考""]"	0	古事記伝	『古事記』を徹底的に研究し、国学の基礎を固めた不朽の名著です。	hard
soc	SO06	歴史（安土桃山〜江戸）	前野良沢らとオランダ語の医学書を翻訳し、1774年に『解体新書』を出版したのは？	"[""杉田玄白"", ""緒方洪庵"", ""シーボルト"", ""本居宣長""]"	0	杉田玄白	西洋の解剖図の正確さに驚き、苦労して翻訳を成し遂げました。	easy
soc	SO06	歴史（安土桃山〜江戸）	杉田玄白らが『解体新書』を出版したことで普及した、西洋の学問を何という？	"[""蘭学"", ""国学"", ""儒学"", ""洋学""]"	0	蘭学	オランダ（和名：阿蘭陀）を通じて伝わった西洋の学問のことです。	easy
soc	SO06	歴史（安土桃山〜江戸）	1853年に黒船で浦賀に来航し、日本に開国を迫ったアメリカの司令長官は？	"[""ペリー"", ""ハリス"", ""マッカーサー"", ""ヘボン""]"	0	ペリー	4隻の軍艦（黒船）を率いて現れ、鎖国を続けていた日本に衝撃を与えました。	easy
soc	SO06	歴史（安土桃山〜江戸）	ペリーが来航した際、幕府に手渡したものは何？	"[""アメリカ大統領の親書"", ""キリスト教の聖書"", ""貿易の契約書"", ""世界地図""]"	0	アメリカ大統領の親書	アメリカ大統領フィルモアからの開国を求める手紙を持参しました。	normal
soc	SO06	歴史（安土桃山〜江戸）	1858年に井伊直弼が結んだ、日本にとって不平等な内容を含む貿易の条約は？	"[""日米修好通商条約"", ""日米和親条約"", ""下関条約"", ""神奈川条約""]"	0	日米修好通商条約	朝廷の許可を得ずに調印し、横浜などの5港を開港することを決めました。	normal
soc	SO06	歴史（安土桃山〜江戸）	日米修好通商条約において、日本に認められていなかった権利は何？	"[""関税自主権"", ""領事裁判権"", ""キリスト教布教権"", ""駐兵権""]"	0	関税自主権	輸入品にかける税率を日本が決めることができず、相手国が決めるという不利な内容でした。	normal
soc	SO06	歴史（安土桃山〜江戸）	幕末の大老で、反対派を「安政の大獄」で弾圧したが、後に暗殺された人物は？	"[""井伊直弼"", ""徳川慶喜"", ""勝海舟"", ""阿部正弘""]"	0	井伊直弼	彦根藩主。独断で条約を結び、吉田松陰らを処罰しましたが、自身も襲撃されました。	normal
soc	SO06	歴史（安土桃山〜江戸）	1860年、井伊直弼が江戸城の門の近くで水戸・薩摩の浪士に殺害された事件は？	"[""桜田門外の変"", ""池田屋事件"", ""生麦事件"", ""禁門の変""]"	0	桜田門外の変	この事件により、幕府の権威は大きく揺らぐことになりました。	normal
soc	SO06	歴史（安土桃山〜江戸）	1866年、対立していた薩摩藩と長州藩が結んだ、倒幕のための同盟は？	"[""薩長同盟"", ""薩土同盟"", ""尊王同盟"", ""清長同盟""]"	0	薩長同盟	坂本龍馬らの仲介で成立し、倒幕の大きな原動力となりました。	normal
soc	SO06	歴史（安土桃山〜江戸）	薩摩藩と長州藩の仲をとりもち、薩長同盟を成立させるきっかけを作った人物は？	"[""坂本龍馬"", ""西郷隆盛"", ""木戸孝允"", ""勝海舟""]"	0	坂本龍馬	土佐藩出身の志士で、敵対していた両藩の必要性を説いて結びつけました。	easy
soc	SO06	歴史（安土桃山〜江戸）	坂本龍馬が提案した、武力を使わずに政権を朝廷に返すなどの新国家構想は？	"[""船中八策"", ""五箇条の御誓文"", ""大政奉還案"", ""版籍奉還""]"	0	船中八策	船の中で考え出されたとされる、近代日本のデザインを描いた8つの策です。	hard
soc	SO06	歴史（安土桃山〜江戸）	坂本龍馬が長崎で結成した、日本初の商社や私設海軍の性格を持つ組織は？	"[""海援隊（亀山社中）"", ""新選組"", ""奇兵隊"", ""白虎隊""]"	0	海援隊（亀山社中）	貿易を行いながら、倒幕運動や航海術の習得に励みました。	normal
soc	SO06	歴史（安土桃山〜江戸）	1867年、15代将軍徳川慶喜が政権を朝廷に返上し、幕府を終わらせた出来事は？	"[""大政奉還"", ""王政復古"", ""版籍奉還"", ""廃藩置県""]"	0	大政奉還	武力倒幕を避けるため、自ら政権を返上して徳川の生き残りを図りました。	easy
soc	SO06	歴史（安土桃山〜江戸）	徳川慶喜が「大政奉還」を発表した、京都にあるお城の名前は？	"[""二条城"", ""伏見城"", ""京都御所"", ""淀城""]"	0	二条城	二条城の大広間に諸藩の重臣を集めて、政権返上の意思を伝えました。	normal
soc	SO06	歴史（安土桃山〜江戸）	江戸幕府最後の将軍（15代）として、大政奉還を決断したのは誰？	"[""徳川慶喜"", ""徳川家茂"", ""徳川家定"", ""徳川吉宗""]"	0	徳川慶喜	水戸徳川家出身で、激動の幕末に幕府の幕を引く役割を担いました。	easy
soc	SO06	歴史（安土桃山〜江戸）	徳川慶喜が江戸を戦火から守るため、勝海舟と西郷隆盛の交渉で実現させたことは？	"[""江戸城無血開城"", ""大政奉還"", ""戊辰戦争の休戦"", ""版籍奉還""]"	0	江戸城無血開城	江戸が戦場になるのを防ぎ、平和的に新政府軍へ城を明け渡しました。	normal
soc	SO06	歴史（安土桃山〜江戸）	商人が農民に原料や道具を貸し、製品を買い取って販売する江戸中期の生産形態は？	"[""問屋制家内工業"", ""工場制手工業"", ""工場制機械工業"", ""地場産業""]"	0	問屋制家内工業	商人が農家の家内労働を利用して、製品を効率よく集める仕組みです。	hard
soc	SO06	歴史（安土桃山〜江戸）	19世紀に発達した、一つの仕事場に人を集め、分業で製品を作る形態を何という？	"[""工場制手工業（マニュファクチュア）"", ""問屋制家内工業"", ""機械工業"", ""ギルド""]"	0	工場制手工業（マニュファクチュア）	問屋制家内工業から一歩進んだ、より組織的な生産方法です。	hard
soc	SO06	歴史（安土桃山〜江戸）	諸藩が大阪や江戸に設け、年貢米や特産物を集めて販売した拠点を何という？	"[""蔵屋敷"", ""問屋場"", ""本陣"", ""関所""]"	0	蔵屋敷	大名が自領の産物を売って現金（貨幣）を得るための重要な施設でした。	normal
soc	SO06	歴史（安土桃山〜江戸）	蔵屋敷で管理され、主に大阪の市場で取引されたお米のことを何と呼ぶ？	"[""蔵米（くらまい）"", ""納所米"", ""年貢米"", ""献上米""]"	0	蔵米（くらまい）	これに対し、武士が俸禄として直接もらう米は「札差」などを通じて換金されました。	hard
soc	SO06	歴史（安土桃山〜江戸）	江戸時代に庶民の子どもたちが「読み・書き・そろばん」を学んだ教育機関は？	"[""寺子屋"", ""藩校"", ""昌平坂学問所"", ""適塾""]"	0	寺子屋	全国に数万ヶ所あり、身分に関わらず実生活に必要な知識を教えました。	easy
soc	SO06	歴史（安土桃山〜江戸）	寺子屋が全国に普及したことで、当時の日本が世界的に見て高かった能力は？	"[""識字率（文字を読める割合）"", ""平均寿命"", ""計算速度"", ""農業生産性""]"	0	識字率（文字を読める割合）	庶民まで文字が読めたため、出版文化が栄える要因にもなりました。	easy
