subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
soc	SO10	時事問題	2024年のコメ不足の要因となった「高温障害」を引き起こす、地球規模の環境問題は何？	"[""地球温暖化"", ""酸性雨"", ""オゾン層の破壊"", ""砂漠化""]"	0	地球温暖化	気温が上昇することで稲の育ちが悪くなり、私たちの食卓に直接影響を与えています。	easy
soc	SO10	時事問題	ドローンやAIなどの先端技術を使って、農作業を効率化する新しい農業の形を何という？	"[""スマート農業"", ""伝統農業"", ""自給自足"", ""有機農業""]"	0	スマート農業	生産者の高齢化や人手不足を解消し、食料自給率を高めるための切り札として期待されています。	easy
soc	SO10	時事問題	日本の食料自給率を高めるために、国が支援を強めている主な作物はどれ？	"[""小麦・大豆"", ""メロン・イチゴ"", ""観賞用の花"", ""高級な牛肉""]"	0	小麦・大豆	小麦や大豆は日本での自給率が特に低く、海外からの輸入に大きく頼っているため、国内生産の拡大が急務です。	hard
soc	SO10	時事問題	1995年の阪神・淡路大震災をきっかけに、市民の支援活動が広がったことから、この年は何と呼ばれている？	"[""ボランティア元年"", ""国際協力元年"", ""防災元年"", ""NPO元年""]"	0	ボランティア元年	2025年で震災から30年を迎えます。この震災を機に、市民同士が助け合う「共助」の重要性が広まりました。	easy
soc	SO10	時事問題	阪神・淡路大震災から30年（2025年）を迎えるにあたり、行政による助け（公助）に対して、市民が助け合うことを何という？	"[""共助"", ""自助"", ""互助"", ""公助""]"	0	共助	自分の身を守る「自助」、行政が助ける「公助」に加え、地域や市民が助け合う「共助」が防災の鍵です。	normal
soc	SO10	時事問題	電気、ガス、水道など、私たちの生活に欠かせない公共インフラの総称を何という？	"[""ライフライン"", ""ネットワーク"", ""ホットライン"", ""サービスライン""]"	0	ライフライン	災害時にこれらが止まると生活が非常に困難になるため、復旧に向けた備えが重要です。	easy
soc	SO10	時事問題	地域の洪水や土砂災害のリスク、避難場所などを地図にまとめたものを何という？	"[""ハザードマップ"", ""ロードマップ"", ""バリアフリーマップ"", ""マインドマップ""]"	0	ハザードマップ	阪神・淡路大震災などの教訓から、事前に自分の住む場所の危険を知っておくために作られています。	easy
soc	SO10	時事問題	ハザードマップを確認することで、事前に知ることができる情報はどれ？	"[""その場所の災害リスク"", ""明日の天気予報"", ""コンビニの場所"", ""渋滞の情報""]"	0	その場所の災害リスク	洪水で浸水する深さや、土砂崩れが起きやすい場所などを知ることができます。	easy
soc	SO10	時事問題	中学生が震災時にできる「共助」の行動として、正しいものはどれ？	"[""避難所での物資運搬の手伝い"", ""一人で被災地へ勝手に行く"", ""SNSで未確認の噂を広める"", ""行政の指示を待つだけで何もしない""]"	0	避難所での物資運搬の手伝い	中学生は地域社会の立派な担い手です。正しい情報発信や、体力を活かしたお手伝いが期待されています。	normal
soc	SO10	時事問題	各国の男女格差を数値化した指標で、日本が世界の中で順位が低いことが課題となっているものは？	"[""ジェンダーギャップ指数"", ""幸福度指数"", ""国内総生産（GDP）"", ""人間開発指数""]"	0	ジェンダーギャップ指数	特に政治や経済の分野で女性のリーダーが少ないことが、日本の順位を下げている要因です。	easy
soc	SO10	時事問題	1999年に制定された、性別に関わらず全ての人が個性を発揮できる社会を目指す法律は？	"[""男女共同参画社会基本法"", ""男女雇用機会均等法"", ""女性活躍推進法"", ""育児・介護休業法""]"	0	男女共同参画社会基本法	ジェンダーギャップを解消し、誰もが生きやすい社会を作るための土台となる法律です。	normal
soc	SO10	時事問題	日本の歴史上で、強大な権力やリーダーシップを発揮した女性として知られる、邪馬台国の女王は？	"[""卑弥呼"", ""持統天皇"", ""北条政子"", ""紫式部""]"	0	卑弥呼	現代の女性リーダーを考える文脈で、歴史上の女性リーダーの活躍が改めて注目されています。	easy
soc	SO10	時事問題	鎌倉時代、源頼朝の死後に「尼将軍」として幕府を支えた女性リーダーは誰？	"[""北条政子"", ""日野富子"", ""淀殿"", ""巴御前""]"	0	北条政子	承久の乱の際には、御家人たちを前に演説を行い、幕府の危機を救ったリーダーシップで知られます。	normal
soc	SO10	時事問題	政治などの分野で、男女の比率をあらかじめ割り当てる制度を何という？	"[""クオータ制"", ""シルバー民主主義"", ""比例代表制"", ""小選挙区制""]"	0	クオータ制	ジェンダーギャップを解消するための具体的な改善策の一つとして、導入の議論が行われています。	hard
soc	SO10	時事問題	日本発の技術で、薄くて軽く、曲げることもできる次世代の太陽電池は何？	"[""ペロブスカイト太陽電池"", ""リチウムイオン電池"", ""シリコン太陽電池"", ""全固体電池""]"	0	ペロブスカイト太陽電池	建物の壁や窓など、今まで設置できなかった場所にも使えるため、エネルギー問題の切り札とされています。	easy
soc	SO10	時事問題	ペロブスカイト太陽電池の主原料で、日本が世界第2位の産出量を誇る資源は何？	"[""ヨウ素"", ""リチウム"", ""レアアース"", ""石炭""]"	0	ヨウ素	千葉県などで多く採れる資源で、日本が自前で用意できる貴重なエネルギー資源です。	normal
soc	SO10	時事問題	日本で「ヨウ素」が最も多く産出されているのは、主にどこの都道府県？	"[""千葉県"", ""北海道"", ""福岡県"", ""愛知県""]"	0	千葉県	南関東ガス田という場所から、天然ガスとともにヨウ素が豊富に採れます。	normal
soc	SO10	時事問題	太陽光や風力など、二酸化炭素を出さず、繰り返し使えるエネルギーをまとめて何という？	"[""再生可能エネルギー"", ""化石燃料"", ""原子力エネルギー"", ""バイオマス""]"	0	再生可能エネルギー	脱炭素社会の実現に向けて、導入を増やすことが世界共通の目標となっています。	easy
soc	SO10	時事問題	ペロブスカイト太陽電池が、日本の「経済安全保障」に役立つと言われる理由は？	"[""原料のヨウ素を国内で調達できるから"", ""価格がダイヤモンドより高いから"", ""海外から輸入する必要があるから"", ""日本でしか使えない技術だから""]"	0	原料のヨウ素を国内で調達できるから	エネルギー資源を海外に頼りすぎないことで、日本の経済や生活を安定させることができます。	normal
soc	SO10	時事問題	「経済安全保障」とは、どのような意味？	"[""自国の生存や経済活動を他国に依存しすぎないこと"", ""全ての国の経済を平等にすること"", ""お金をたくさん刷って景気を良くすること"", ""軍事力を世界一にすること""]"	0	自国の生存や経済活動を他国に依存しすぎないこと	エネルギーや食料などを自国で確保できるようにすることは、国の安全を守るために非常に重要です。	hard
soc	SO10	時事問題	積乱雲が次々と発生して列になり、同じ場所に数時間にわたって大雨を降らせる現象を何という？	"[""線状降水帯"", ""ゲリラ豪雨"", ""台風"", ""エルニーニョ現象""]"	0	線状降水帯	地球温暖化の影響で海水の温度が上がり、発生しやすくなっている激しい気象現象です。	easy
soc	SO10	時事問題	気温や湿度が非常に高くなり、健康被害が出る恐れがある時に発表される情報は？	"[""熱中症警戒アラート"", ""大雨特別警報"", ""食中毒注意報"", ""光化学スモッグ注意報""]"	0	熱中症警戒アラート	環境省と気象庁が共同で発表し、外出を控えるなどの行動を呼びかける仕組みです。	easy
soc	SO10	時事問題	温室効果ガスの増加により、地球全体の平均気温が上昇している現象を何という？	"[""地球温暖化"", ""ヒートアイランド現象"", ""砂漠化"", ""森林破壊""]"	0	地球温暖化	二酸化炭素などが赤外線を吸収して熱がこもることが原因で、異常気象を引き起こしています。	easy
soc	SO10	時事問題	地球温暖化の主な原因とされる、二酸化炭素などのガスの総称を何という？	"[""温室効果ガス"", ""不活性ガス"", ""天然ガス"", ""火山ガス""]"	0	温室効果ガス	石油や石炭などの化石燃料を燃やすことで大量に発生し、地球の気温を上げる原因になります。	easy
soc	SO10	時事問題	防災において、堤防やダムなど施設を造る対策を「ハード対策」というのに対し、避難訓練や情報発信などの対策を何という？	"[""ソフト対策"", ""ライト対策"", ""スマート対策"", ""マインド対策""]"	0	ソフト対策	施設だけで災害を防ぐのは限界があるため、逃げるための仕組みづくり（ソフト）が重要です。	normal
soc	SO10	時事問題	「ソフト対策」にあてはまる防災の取り組みはどれ？	"[""ハザードマップの作成"", ""巨大な堤防の建設"", ""ダムの放流設備の改修"", ""建物の耐震補強工事""]"	0	ハザードマップの作成	情報を共有し、人々の行動を促す対策は「ソフト対策」に分類されます。	normal
soc	SO10	時事問題	「ハード対策」にあてはまる防災の取り組みはどれ？	"[""河川の堤防を高くする"", ""避難所での運営訓練"", ""緊急速報メールの配信"", ""防災頭巾の配布""]"	0	河川の堤防を高くする	構造物や設備を造って災害を防ぐ対策は「ハード対策」と呼ばれます。	normal
soc	SO10	時事問題	災害の被害をゼロにすることは難しいため、被害をできるだけ少なくしようという考え方を何という？	"[""減災"", ""防災"", ""免災"", ""防衛""]"	0	減災	ハードとソフトの対策を組み合わせ、想定外の災害が起きても命を守ることを最優先する考え方です。	normal
soc	SO10	時事問題	2024年の「令和の米騒動」の要因の一つとして、気候変動以外に挙げられている社会的な理由は？	"[""生産者の高齢化"", ""人口の急激な増加"", ""コメの輸出制限"", ""コメの消費量の急増""]"	0	生産者の高齢化	農家が減り、高齢化が進んでいることで、日本の農業の生産力が弱まっていることが浮き彫りになりました。	normal
soc	SO10	時事問題	ペロブスカイト太陽電池が注目されている「2025年」に開催される大きな国際的イベントは？	"[""大阪・関西万博"", ""東京オリンピック"", ""愛知万博"", ""札幌冬季五輪""]"	0	大阪・関西万博	万博の会場でも次世代の技術としてペロブスカイト太陽電池が活用される予定です。	easy
soc	SO10	時事問題	地球温暖化対策の国際的な枠組みで、世界の平均気温の上昇を抑える目標を決めた協定は？	"[""パリ協定"", ""京都議定書"", ""ワシントン条約"", ""ラムサール条約""]"	0	パリ協定	脱炭素社会に向けて、世界中の国々が協力して温室効果ガスを減らすことを約束しています。	normal
soc	SO10	時事問題	線状降水帯が発生する主なメカニズムは、どのような雲が列をなすこと？	"[""積乱雲"", ""巻雲"", ""層雲"", ""高層雲""]"	0	積乱雲	強い雨を降らせる積乱雲が次々と発生し、同じ場所を通り続けることで大雨になります。	normal
soc	SO10	時事問題	防災の「自助・共助・公助」のうち、自分の身を自分で守ることを何という？	"[""自助"", ""共助"", ""公助"", ""互助""]"	0	自助	災害が起きたとき、まずは自分が安全な場所に避難することが全ての基本となります。	easy
soc	SO10	時事問題	防災の「自助・共助・公助」のうち、市役所や自衛隊、警察などが助けてくれることを何という？	"[""公助"", ""自助"", ""共助"", ""近助""]"	0	公助	行政による支援ですが、大規模な災害時には公助が届くまでに時間がかかることがあります。	easy
